Wall time,Step,Value
1713372053.9107087,1730,18.912498474121094
1713372087.1951349,1760,17.66077995300293
1713372098.140568,1770,16.71820831298828
1713372109.3358774,1780,16.96554183959961
1713372153.507913,1820,17.762737274169922
1713372187.6201348,1850,16.467897415161133
1713372198.5437624,1860,16.486677169799805
1713372209.8551779,1870,15.84573745727539
1713372254.1489828,1910,15.845157623291016
1713372265.2398684,1920,17.45508575439453
1713372276.5140147,1930,16.676300048828125
1713372354.6276693,2000,16.59012222290039
1713372388.7617044,2030,17.832317352294922
1713372399.6031764,2040,17.01470947265625
1713372410.6322489,2050,17.02161979675293
1713372421.7303793,2060,17.445222854614258
1713372444.302777,2080,16.067745208740234
1713372466.2056518,2100,14.726041793823242
1713372488.6244798,2120,15.381295204162598
1713372510.7227669,2140,16.673458099365234
1713372532.8504388,2160,16.29488754272461
1713372543.9543111,2170,17.116762161254883
1713372578.4388113,2200,18.023733139038086
1713372589.3621936,2210,17.623512268066406
1713372601.0801818,2220,16.36109733581543
1713372611.8250341,2230,15.894021034240723
1713372634.3626745,2250,17.224002838134766
1713372691.8213813,2300,17.058364868164062
1713372803.6139603,2400,17.204792022705078
1713372825.9363132,2420,16.85117530822754
1713372859.5438168,2450,16.949073791503906
1713372870.8697078,2460,17.338014602661133
1713372882.2452564,2470,16.750045776367188
1713372972.3199883,2550,17.344623565673828
1713373017.654237,2590,16.879819869995117
1713373028.8839908,2600,15.762901306152344
1713373040.0734277,2610,16.562973022460938
1713373062.923484,2630,17.846420288085938
1713373152.838537,2710,15.57131290435791
1713373163.6563368,2720,16.160947799682617
1713373197.6741872,2750,17.106651306152344
1713373220.080586,2770,16.08405303955078
1713373242.7783277,2790,16.51565170288086
1713373265.3269997,2810,16.136812210083008
1713373287.4733872,2830,17.352794647216797
1713373298.6181004,2840,16.07796859741211
1713373320.4282873,2860,15.762527465820312
1713373342.9100738,2880,16.577442169189453
1713373354.0532138,2890,17.136693954467773
1713373375.9317825,2910,16.574119567871094
1713373432.3060377,2960,17.749046325683594
1713373443.4686768,2970,16.326501846313477
1713373454.8550549,2980,16.660144805908203
1713373466.2052367,2990,15.97110366821289
1713373556.7625268,3070,17.36087417602539
1713373579.182967,3090,17.710378646850586
1713373590.4462752,3100,17.374366760253906
1713373624.1609738,3130,17.12946128845215
1713373669.520564,3170,17.481189727783203
1713373691.917903,3190,17.275577545166016
1713373702.9505477,3200,16.20046043395996
1713373736.1296763,3230,16.83676528930664
1713373758.0709708,3250,16.892658233642578
1713373813.640209,3300,18.00223159790039
1713373835.8661537,3320,18.23139190673828
1713373847.2317545,3330,17.01854705810547
1713373903.7095754,3380,16.955957412719727
1713373914.6853507,3390,17.686729431152344
1713373937.424648,3410,16.878774642944336
1713373970.257335,3440,16.067041397094727
1713373993.2001789,3460,16.930126190185547
1713374004.4047613,3470,17.295059204101562
1713374048.8917334,3510,17.095407485961914
1713374071.3672955,3530,15.57065486907959
1713374093.6956623,3550,17.40839195251465
1713374139.10416,3590,16.91550636291504
1713374183.6018224,3630,16.450016021728516
1713374194.997994,3640,18.693628311157227
1713374205.8224773,3650,16.382030487060547
1713374217.0646448,3660,16.265827178955078
1713374228.3619785,3670,13.686761856079102
1713374239.6840594,3680,16.533506393432617
1713374318.9487183,3750,17.901390075683594
1713374352.8445737,3780,15.910821914672852
1713374363.9005818,3790,18.266090393066406
1713374454.01575,3870,17.809110641479492
1713374497.9942777,3910,17.669261932373047
1713374509.260609,3920,17.631614685058594
1713374520.6060426,3930,17.371971130371094
1713374543.2475166,3950,16.19676399230957
1713374577.0737224,3980,17.041637420654297
1713374633.5815864,4030,16.869956970214844
1713374656.422369,4050,16.710994720458984
1713374700.9871857,4090,16.834806442260742
1713374712.101674,4100,17.938932418823242
1713374756.3403502,4140,15.727066040039062
1713374767.7330608,4150,18.303945541381836
1713374778.762829,4160,16.083572387695312
1713374812.4144735,4190,17.4664249420166
1713374845.9635785,4220,17.378225326538086
1713374857.3594525,4230,16.863842010498047
1713374890.4056637,4260,16.98646354675293
1713374901.8186338,4270,16.276342391967773
1713374946.6248088,4310,16.872257232666016
1713375002.2171443,4360,17.926429748535156
1713375013.1658614,4370,15.561622619628906
1713375024.9100645,4380,17.07392120361328
1713375047.9472387,4400,17.000192642211914
1713375059.1447058,4410,17.923969268798828
1713375070.3511872,4420,17.239168167114258
1713375092.979129,4440,16.643278121948242
1713375104.395875,4450,17.12020492553711
1713375127.316466,4470,16.90475845336914
1713375172.7834775,4510,16.184520721435547
1713375195.1219819,4530,18.081132888793945
1713375206.1977322,4540,17.08670425415039
1713375217.422877,4550,16.312334060668945
1713375239.4678428,4570,16.896188735961914
1713375284.236389,4610,18.091014862060547
1713375295.6619904,4620,16.74948501586914
1713375340.2651477,4660,17.15015983581543
1713375351.2433298,4670,16.935874938964844
1713375373.5079427,4690,16.717899322509766
1713375396.124443,4710,17.824953079223633
1713375441.6887386,4750,16.21910285949707
1713375452.849,4760,16.63164710998535
1713375487.0375283,4790,17.141902923583984
1713375498.0361395,4800,16.123733520507812
1713375509.2078972,4810,17.25161361694336
1713375520.1602871,4820,17.183286666870117
1713375542.6120613,4840,16.964941024780273
1713375553.8786097,4850,16.603464126586914
1713375587.5008776,4880,16.35497283935547
1713375598.6046605,4890,16.376188278198242
1713375609.8086321,4900,16.923490524291992
1713375632.0926826,4920,17.28759765625
1713375665.2643666,4950,16.795665740966797
1713375710.1521542,4990,17.223901748657227
1713375754.1605022,5030,16.16880989074707
1713375765.238886,5040,16.400211334228516
1713375799.1952746,5070,17.701675415039062
1713375833.145901,5100,15.740060806274414
1713375844.6182342,5110,15.413106918334961
1713375855.5221045,5120,15.608606338500977
1713375866.8530037,5130,16.89094352722168
1713375878.0678277,5140,17.59259033203125
1713375889.1597247,5150,16.90223503112793
1713375922.6536038,5180,16.182861328125
1713375933.955749,5190,17.84615135192871
1713375945.5698493,5200,16.2670955657959
1713375956.3966851,5210,16.934276580810547
1713375989.4153311,5240,16.346708297729492
1713376067.2599888,5310,14.868285179138184
1713376101.1045215,5340,16.84128761291504
1713376112.3015828,5350,16.045352935791016
1713376134.646784,5370,16.61595916748047
1713376145.87535,5380,17.335399627685547
1713376157.0195622,5390,16.592212677001953
1713376179.2476573,5410,16.1081485748291
1713376202.0920503,5430,17.042022705078125
1713376224.9901922,5450,17.354982376098633
1713376247.22874,5470,16.711917877197266
1713376258.300922,5480,16.995908737182617
1713376291.518602,5510,16.75455093383789
1713376313.8955567,5530,15.603233337402344
1713376346.9527562,5560,16.68394660949707
1713376358.1007178,5570,17.590011596679688
1713376425.453103,5630,17.12322998046875
1713376436.6840987,5640,17.050395965576172
1713376447.6035728,5650,15.008417129516602
1713376492.1911767,5690,17.611757278442383
1713376525.6835918,5720,16.261911392211914
1713376548.421563,5740,17.552183151245117
1713376581.4880676,5770,16.847139358520508
1713376626.9313633,5810,16.356876373291016
1713376671.050244,5850,16.604570388793945
1713376682.4253578,5860,17.565673828125
1713376693.3594027,5870,17.9720458984375
1713376716.0830424,5890,17.900684356689453
1713376738.6274405,5910,17.442363739013672
1713376749.847114,5920,17.589540481567383
1713376761.2160194,5930,17.45223045349121
1713376783.819585,5950,16.59014320373535
1713376805.983179,5970,16.747840881347656
1713376827.881726,5990,15.960488319396973
1713376838.9757872,6000,17.12485694885254
1713376872.055763,6030,15.377314567565918
1713376883.0534894,6040,18.820451736450195
1713376937.942349,6090,17.20441436767578
1713376960.4713724,6110,16.556007385253906
1713376994.027897,6140,18.01030158996582
1713377005.3617654,6150,16.361330032348633
1713377027.587406,6170,17.38813018798828
1713377050.2897592,6190,16.385120391845703
1713377072.9305327,6210,16.232994079589844
1713377095.7543194,6230,17.898448944091797
1713377106.9119265,6240,16.339405059814453
1713377140.809027,6270,16.235902786254883
1713377163.0835094,6290,17.851289749145508
1713377174.228907,6300,15.843477249145508
1713377218.782755,6340,16.43494987487793
1713377263.3039057,6380,16.796571731567383
1713377297.034569,6410,16.579370498657227
1713377308.027056,6420,15.654176712036133
1713377319.483608,6430,16.82560920715332
1713377330.4921288,6440,16.636049270629883
1713377341.4024196,6450,17.092212677001953
1713377397.1933498,6500,17.220468521118164
1713377420.0404737,6520,17.04943084716797
1713377431.111175,6530,16.67226219177246
1713377442.1362672,6540,16.133142471313477
1713377453.3494968,6550,17.385560989379883
1713377464.766564,6560,17.193567276000977
1713377498.9710326,6590,16.48157501220703
1713377521.2126932,6610,16.207599639892578
1713377600.5515528,6680,17.110055923461914
1713377634.109277,6710,16.05722999572754
1713377690.5977454,6760,17.44805908203125
1713377702.121916,6770,18.663305282592773
1713377713.8044286,6780,16.471885681152344
1713377748.0722663,6810,17.521656036376953
1713377770.4820452,6830,17.331300735473633
1713377781.9157963,6840,17.207338333129883
1713377793.2205653,6850,17.311405181884766
1713377826.7824335,6880,14.045638084411621
1713377882.5531979,6930,17.405818939208984
1713377904.82059,6950,15.967511177062988
1713377927.3730397,6970,15.256364822387695
1713377938.6069722,6980,15.480621337890625
1713377961.1577103,7000,17.275848388671875
1713377994.3353963,7030,16.176353454589844
1713378005.544061,7040,15.518086433410645
1713378027.341381,7060,17.770347595214844
1713378072.3423247,7100,17.439903259277344
1713378083.4291012,7110,16.778541564941406
1713378105.4704583,7130,17.741107940673828
1713378139.367012,7160,16.798465728759766
1713378162.272523,7180,16.269702911376953
1713378195.2377033,7210,17.659732818603516
1713378206.6770499,7220,18.51251983642578
1713378228.8268673,7240,16.91590690612793
1713378251.314465,7260,16.732152938842773
1713378262.5760612,7270,17.05018424987793
1713378285.7048445,7290,16.103317260742188
1713378296.8608553,7300,16.526756286621094
1713378319.3033292,7320,16.449840545654297
1713378330.057697,7330,16.78389549255371
1713378341.053031,7340,16.641620635986328
1713378397.2884777,7390,15.65946102142334
1713378441.9337976,7430,17.142147064208984
1713378452.8850179,7440,16.168460845947266
1713378464.2099628,7450,17.172040939331055
1713378598.699689,7570,14.279643058776855
1713378621.3753562,7590,16.203628540039062
1713378689.0993154,7650,17.2574405670166
1713378700.1349893,7660,17.3336124420166
1713378733.9489024,7690,16.18760871887207
1713378745.0222793,7700,16.863962173461914
1713378779.3727224,7730,17.634061813354492
1713378812.392187,7760,16.111530303955078
1713378823.399521,7770,16.74807357788086
1713378846.1765983,7790,16.873952865600586
1713378857.286031,7800,16.820026397705078
1713378868.3121982,7810,16.828907012939453
1713378879.5191913,7820,15.699557304382324
1713378890.8405993,7830,16.655385971069336
1713378957.573978,7890,16.61138343811035
1713378991.1228473,7920,16.854074478149414
1713379081.341644,8000,18.333587646484375
1713379137.7196717,8050,17.46760368347168
1713379149.0131316,8060,15.27946662902832
1713379160.1954691,8070,17.81199073791504
1713379171.2240999,8080,14.179794311523438
1713379204.759279,8110,16.855072021484375
1713379293.4564764,8190,17.060182571411133
1713379304.6432323,8200,15.903846740722656
1713379394.72756,8280,16.819046020507812
1713379406.044433,8290,17.213546752929688
1713379450.9950519,8330,15.2229585647583
1713379462.4272454,8340,17.112058639526367
1713379483.976915,8360,16.064353942871094
1713379495.2270577,8370,16.93401527404785
1713379506.242181,8380,16.136289596557617
1713379528.4120936,8400,17.181901931762695
1713379539.7142026,8410,17.939861297607422
1713379573.168597,8440,15.401476860046387
1713379596.2103884,8460,15.315071105957031
1713379652.2416131,8510,16.878856658935547
1713379663.3093686,8520,18.962169647216797
1713379697.2339945,8550,15.452693939208984
1713379731.3119962,8580,16.486120223999023
1713379764.8256238,8610,16.522228240966797
1713379787.0424457,8630,17.541706085205078
1713379821.3345423,8660,16.963254928588867
1713379832.2484164,8670,15.967028617858887
1713379877.0867271,8710,15.366450309753418
1713379888.5144718,8720,16.24518394470215
1713380035.7790508,8850,17.226037979125977
1713380047.148121,8860,15.363288879394531
1713380058.9848158,8870,16.50521469116211
1713380103.4294856,8910,18.75128936767578
1713380125.9375622,8930,16.498470306396484
1713380160.1930532,8960,16.475149154663086
1713380183.0064418,8980,17.00383758544922
1713380193.9127095,8990,17.13956069946289
1713380226.8414812,9020,16.83791732788086
1713380237.6774647,9030,17.397533416748047
1713380294.3227346,9080,16.747756958007812
1713380305.513223,9090,16.629003524780273
1713380327.04187,9110,16.440170288085938
1713380338.2990227,9120,16.452146530151367
1713380370.8916972,9150,15.854451179504395
1713380417.0352924,9190,16.949403762817383
1713380428.2819126,9200,16.523149490356445
1713380450.6605687,9220,16.620357513427734
1713380473.3518667,9240,17.294734954833984
1713380517.8929844,9280,16.332050323486328
1713380529.210146,9290,16.464094161987305
1713380552.1051338,9310,16.746923446655273
1713380563.1327562,9320,16.883838653564453
1713380574.8575897,9330,16.03843879699707
1713380608.863984,9360,17.38732147216797
1713380654.015929,9400,17.873624801635742
1713380676.3622305,9420,16.22304344177246
1713380687.5502298,9430,16.109825134277344
1713380721.79261,9460,17.608787536621094
1713380766.4857194,9500,15.094500541687012
1713380800.2738998,9530,17.176746368408203
1713380834.0457265,9560,17.199703216552734
1713380845.230373,9570,16.418941497802734
1713380889.8670242,9610,16.828258514404297
1713380912.376881,9630,17.30956268310547
1713380923.6637652,9640,17.152063369750977
1713380946.7100348,9660,16.858356475830078
1713380968.9117486,9680,16.97667694091797
1713380979.9697888,9690,15.703534126281738
1713381013.3704643,9720,16.425960540771484
1713381069.344856,9770,17.1015567779541
1713381091.8055995,9790,16.818153381347656
1713381103.757695,9800,16.032808303833008
1713381137.4511025,9830,18.037158966064453
1713381182.09709,9870,17.143482208251953
1713381227.229001,9910,16.628698348999023
1713381249.410239,9930,16.020978927612305
1713381271.744375,9950,18.010791778564453
1713381294.4894454,9970,15.957462310791016
1713381317.3093722,9990,16.039175033569336
1713381328.5965683,10000,16.33782386779785
1713381362.8057575,10030,16.68402671813965
1713381374.1853783,10040,17.89194107055664
1713381385.4672556,10050,17.564998626708984
1713381407.5940924,10070,17.107812881469727
1713381463.3533432,10120,14.691446304321289
1713381485.8245966,10140,17.11243438720703
1713381508.0567112,10160,17.953134536743164
1713381530.5349348,10180,18.25239372253418
1713381586.9975898,10230,15.83449935913086
1713381631.5205214,10270,16.88897132873535
1713381654.8671465,10290,17.15472984313965
1713381665.8275194,10300,16.53927993774414
1713381733.6157608,10360,15.954915046691895
1713381744.8429184,10370,16.883819580078125
1713381755.9126499,10380,16.341848373413086
1713381767.3959455,10390,17.464815139770508
1713381778.8653574,10400,16.931447982788086
1713381824.5338798,10440,16.73980712890625
1713381857.8786294,10470,18.317157745361328
1713381926.791792,10530,17.148136138916016
1713381970.7939172,10570,16.35159683227539
1713381992.7075036,10590,15.467860221862793
1713382004.0540607,10600,16.328248977661133
1713382014.9771667,10610,17.68305778503418
1713382037.015045,10630,17.402420043945312
1713382070.6913838,10660,16.164321899414062
1713382092.761138,10680,16.6339111328125
1713382115.077307,10700,15.658148765563965
1713382126.0607593,10710,16.069107055664062
1713382137.6873872,10720,17.244518280029297
1713382149.0544956,10730,16.896299362182617
1713382160.4059997,10740,17.109167098999023
1713382171.8786032,10750,17.43488883972168
1713382205.5585375,10780,16.71756935119629
1713382217.0971057,10790,16.44363784790039
1713382239.5676713,10810,17.393327713012695
1713382250.4784546,10820,17.101181030273438
1713382261.47021,10830,16.82387351989746
1713382294.6691725,10860,18.295400619506836
1713382306.0913894,10870,17.855140686035156
1713382317.3563206,10880,15.792559623718262
1713382361.537843,10920,17.18307876586914
1713382440.392543,10990,16.395740509033203
1713382462.5227225,11010,16.804672241210938
1713382485.4303303,11030,17.4611873626709
1713382496.104504,11040,16.245174407958984
1713382507.5830426,11050,15.759440422058105
1713382541.13588,11080,15.277313232421875
1713382564.2738516,11100,16.5156192779541
1713382587.0409954,11120,16.396339416503906
1713382598.1029952,11130,16.141746520996094
1713382620.752463,11150,15.673807144165039
1713382676.2598462,11200,16.128808975219727
1713382698.9771163,11220,16.847261428833008
1713382709.9986336,11230,17.14410972595215
1713382743.8686593,11260,17.397422790527344
1713382754.976009,11270,17.830419540405273
1713382777.4847994,11290,17.00358009338379
1713382788.413,11300,16.279956817626953
1713382811.0911071,11320,15.427058219909668
1713382822.0502074,11330,16.193279266357422
1713382844.6342535,11350,16.4174861907959
1713382855.6851885,11360,18.492158889770508
1713382866.6815193,11370,16.936973571777344
1713382900.6587105,11400,15.833333969116211
1713382934.2342894,11430,17.191204071044922
1713382979.4095747,11470,16.713727951049805
1713383001.7266896,11490,18.906919479370117
1713383024.681921,11510,17.17453384399414
1713383035.8617892,11520,15.4403076171875
1713383046.8363714,11530,16.56401824951172
1713383058.1855342,11540,17.94666862487793
1713383137.378568,11610,16.04644012451172
1713383160.0208213,11630,17.86026382446289
1713383183.002128,11650,16.672523498535156
1713383217.0178814,11680,17.555946350097656
1713383283.7197144,11740,16.699888229370117
1713383294.9985337,11750,16.977890014648438
1713383317.6408803,11770,17.134737014770508
1713383328.531794,11780,16.455345153808594
1713383339.9273334,11790,16.370479583740234
1713383385.0069828,11830,16.779903411865234
1713383407.630018,11850,16.925233840942383
1713383430.3051097,11870,15.282517433166504
1713383464.3786871,11900,16.23883628845215
1713383476.001152,11910,16.78952407836914
1713383510.2656393,11940,16.688053131103516
1713383521.277988,11950,15.929125785827637
1713383532.490489,11960,15.587711334228516
1713383555.0092385,11980,18.463926315307617
1713383565.955468,11990,15.861723899841309
1713383600.016548,12020,17.505359649658203
1713383644.8265212,12060,17.53818702697754
1713383655.8457472,12070,16.168764114379883
1713383667.1240995,12080,17.32301902770996
1713383690.0617526,12100,17.188127517700195
1713383734.760579,12140,16.022397994995117
1713383745.8368435,12150,15.907341957092285
1713383791.1341486,12190,16.94104766845703
1713383847.6123,12240,16.147249221801758
1713383869.8506742,12260,16.4250431060791
1713383914.6412666,12300,16.49287986755371
1713383948.0765843,12330,16.01512908935547
1713383959.1693065,12340,16.409725189208984
1713384014.7351537,12390,18.67300796508789
1713384037.3200307,12410,16.63864517211914
1713384071.507409,12440,15.866216659545898
1713384082.6858041,12450,15.5370512008667
1713384104.6161754,12470,16.955795288085938
1713384138.727153,12500,15.751012802124023
1713384149.7246602,12510,16.89263153076172
1713384160.6823118,12520,17.38953971862793
1713384171.5024896,12530,16.289579391479492
1713384194.0749993,12550,16.343856811523438
1713384216.492856,12570,16.536832809448242
1713384228.0088727,12580,16.603872299194336
1713384260.4167173,12610,17.7391300201416
1713384271.7914941,12620,17.031618118286133
1713384338.3066688,12680,16.712114334106445
1713384382.937395,12720,17.0540828704834
1713384438.9617205,12770,16.57801628112793
1713384450.3652706,12780,16.59921646118164
1713384461.5913472,12790,16.042160034179688
1713384506.9619005,12830,16.30803680419922
1713384540.5401702,12860,15.563858032226562
1713384597.058094,12910,16.62371253967285
1713384630.7162821,12940,16.58839225769043
1713384687.4550996,12990,16.80771827697754
1713384698.6227949,13000,16.967144012451172
1713384732.1109054,13030,14.899017333984375
1713384777.3956695,13070,17.141450881958008
1713384822.5531485,13110,16.173152923583984
1713384879.378982,13160,16.538143157958984
1713384935.3194542,13210,16.39203453063965
1713384957.5952787,13230,16.886383056640625
1713384991.8540006,13260,17.39861297607422
1713385003.0817883,13270,14.999021530151367
1713385025.33055,13290,15.218347549438477
1713385104.529595,13360,18.461488723754883
1713385204.9548824,13450,16.5977725982666
1713385216.3071394,13460,16.58805274963379
1713385249.7864766,13490,17.26549530029297
1713385283.7658029,13520,16.480337142944336
1713385294.7968955,13530,15.882979393005371
1713385318.1763606,13550,15.119577407836914
1713385362.7847433,13590,16.634145736694336
1713385385.5722713,13610,16.97490119934082
1713385430.510694,13650,16.302310943603516
1713385441.6735704,13660,16.58683204650879
1713385452.5176005,13670,16.458847045898438
1713385463.6512833,13680,16.74616241455078
1713385474.828737,13690,16.544706344604492
1713385520.1461065,13730,16.977022171020508
1713385553.4714713,13760,15.943487167358398
1713385564.4484143,13770,18.092979431152344
1713385608.9259834,13810,16.455745697021484
1713385664.887938,13860,16.975444793701172
1713385676.1566422,13870,17.251585006713867
1713385721.7634578,13910,16.268611907958984
1713385755.409918,13940,15.89012336730957
1713385800.8625243,13980,16.1822509765625
1713386026.554734,14180,19.04099464416504
1713386071.6521451,14220,16.388307571411133
1713386183.068658,14320,16.376934051513672
1713386194.190593,14330,17.490705490112305
1713386239.6466658,14370,15.346410751342773
1713386262.1858616,14390,17.003101348876953
1713386273.3122377,14400,14.767480850219727
1713386284.5413136,14410,15.84568977355957
1713386295.959223,14420,17.320281982421875
1713386329.246756,14450,16.891653060913086
1713386362.9378514,14480,17.020153045654297
1713386385.4397829,14500,18.086227416992188
1713386407.6129627,14520,16.36053466796875
1713386418.72299,14530,16.707679748535156
1713386440.897674,14550,17.568958282470703
1713386452.2824585,14560,15.969573974609375
1713386474.9099593,14580,16.504901885986328
1713386485.964833,14590,16.310251235961914
1713386497.260291,14600,16.569089889526367
1713386508.2783432,14610,17.971248626708984
1713386518.799781,14620,16.212209701538086
1713386541.3788345,14640,17.5346622467041
1713386620.2151423,14710,17.331193923950195
1713386653.9775553,14740,15.649441719055176
1713386665.1344028,14750,15.676117897033691
1713386687.6989276,14770,16.773601531982422
1713386766.3802738,14840,16.904455184936523
1713386811.1537476,14880,16.59942054748535
1713386845.1327934,14910,15.896417617797852
1713386878.7689426,14940,16.365215301513672
1713386890.021924,14950,17.21419334411621
1713386935.190335,14990,14.937887191772461
1713386946.6275396,15000,15.65244197845459
1713386958.0851676,15010,18.040605545043945
1713386980.6820369,15030,17.19526481628418
1713387059.2344735,15100,15.222563743591309
1713387070.612707,15110,17.008541107177734
1713387081.954838,15120,17.337799072265625
1713387104.7488198,15140,15.680500984191895
1713387126.786291,15160,17.419546127319336
1713387138.3388152,15170,15.708640098571777
1713387216.2431214,15240,17.602710723876953
1713387273.2019968,15290,16.06505012512207
1713387340.8626597,15350,16.430635452270508
1713387374.5185547,15380,16.717432022094727
1713387385.5793889,15390,16.3496150970459
1713387419.0057585,15420,16.69900894165039
1713387497.6907988,15490,17.9448299407959
1713387531.3531613,15520,16.579349517822266
1713387542.30584,15530,17.159034729003906
1713387553.3553598,15540,16.889888763427734
1713387655.0970285,15630,16.69005584716797
1713387688.3534863,15660,16.7817440032959
1713387699.437272,15670,17.102067947387695
1713387722.0310872,15690,17.167896270751953
1713387744.7880409,15710,17.774768829345703
1713387756.109048,15720,17.47121238708496
1713387767.4268556,15730,17.615266799926758
1713387779.100565,15740,17.021100997924805
1713387812.7783287,15770,16.422855377197266
1713387834.8480487,15790,17.79255485534668
1713387858.201747,15810,16.94317054748535
1713387869.958393,15820,16.829349517822266
1713387881.1052854,15830,17.76034164428711
1713387914.7970672,15860,17.671676635742188
1713387970.1075487,15910,15.570235252380371
1713388026.8476949,15960,17.977279663085938
1713388037.8415987,15970,17.308164596557617
1713388049.3165913,15980,17.76631736755371
1713388094.638851,16020,18.036474227905273
1713388105.6646075,16030,18.071992874145508
1713388116.5057476,16040,16.690454483032227
1713388206.3573942,16120,15.987629890441895
1713388229.071827,16140,17.12179946899414
1713388239.8171132,16150,17.4068603515625
1713388262.5015028,16170,16.242294311523438
1713388328.5836082,16230,16.83847999572754
1713388350.577589,16250,15.374724388122559
1713388384.2441626,16280,15.61036491394043
1713388428.5549836,16320,17.15922737121582
1713388474.989406,16360,15.281556129455566
1713388498.0250072,16380,16.560279846191406
1713388531.2938092,16410,16.465709686279297
1713388542.469609,16420,16.774038314819336
1713388598.8281713,16470,16.219310760498047
1713388609.9498868,16480,15.849684715270996
1713388632.4071953,16500,16.7811336517334
1713388655.1294684,16520,16.82241439819336
1713388666.395086,16530,16.591129302978516
1713388677.817909,16540,15.37102222442627
1713388688.6773705,16550,16.830734252929688
1713388711.2026021,16570,16.87626075744629
1713388733.2306085,16590,17.14824676513672
1713388777.9911704,16630,16.085620880126953
1713388800.4067118,16650,16.780044555664062
1713388822.5264184,16670,17.338546752929688
1713388855.8485641,16700,16.169906616210938
1713388867.0714817,16710,16.671722412109375
1713388913.0516078,16750,16.835712432861328
1713388946.4070604,16780,15.092558860778809
1713388969.590034,16800,17.95795440673828
1713388980.5790794,16810,17.25374984741211
1713389003.077857,16830,14.98972225189209
1713389037.274841,16860,16.156326293945312
1713389048.7453008,16870,17.699831008911133
1713389060.0781732,16880,17.463916778564453
1713389071.4636686,16890,15.994438171386719
1713389127.0324378,16940,17.34695053100586
1713389138.7129838,16950,15.10738754272461
1713389149.76388,16960,16.53074073791504
1713389194.160316,17000,17.09050178527832
1713389205.5566525,17010,15.761920928955078
1713389228.2892246,17030,18.251712799072266
1713389251.2993994,17050,15.946028709411621
1713389285.315992,17080,16.24053192138672
1713389307.6300726,17100,16.3538761138916
1713389318.937881,17110,16.916202545166016
1713389330.1128783,17120,16.54210662841797
1713389341.2319865,17130,16.536592483520508
1713389409.2950149,17190,16.078277587890625
1713389454.4793317,17230,16.733549118041992
1713389465.9720263,17240,17.63358497619629
1713389476.910593,17250,17.82038688659668
1713389488.3214328,17260,16.943126678466797
1713389544.3003051,17310,17.38701629638672
1713389634.3577385,17390,18.14832878112793
1713389645.6956158,17400,16.1358699798584
1713389690.6488779,17440,17.336320877075195
1713389713.5982027,17460,16.765911102294922
1713389747.5209162,17490,17.32047462463379
1713389758.6302352,17500,17.18925666809082
1713389769.5654635,17510,17.675018310546875
1713389780.5979307,17520,17.166078567504883
1713389803.0718246,17540,15.995400428771973
1713389814.2475119,17550,17.061216354370117
1713389848.1815329,17580,16.2390079498291
1713389904.4743273,17630,18.330408096313477
1713389915.7238717,17640,17.361204147338867
1713389938.0098898,17660,16.66566276550293
