# {"t_start": 1713710401.4329925, "env_id": "PctDiscrete-v0"} 
r,l,t
319.445714,45,9.726865
213.073375,33,17.127977
168.685517,29,24.006773
244.358469,35,31.915714
270.28303,39,41.289063
201.263259,30,48.341356
202.402858,30,55.55505
268.793571,37,64.184912
276.700747,37,120.466664
269.789673,35,130.729093
219.014118,34,138.85315
211.340016,30,146.170654
228.730248,31,153.467603
247.908492,36,163.278633
183.65363,28,282.841173
233.466068,36,291.606412
314.495031,43,301.543861
253.631597,33,309.519339
213.155018,30,316.581809
275.908028,36,325.129429
206.055921,29,331.890202
284.759888,42,341.750269
215.27066,34,349.729627
222.623628,32,356.989852
174.465404,26,362.885667
249.086723,36,371.550722
192.744873,28,378.692483
258.02854,38,388.006567
231.8387,32,395.872875
245.649078,36,405.066626
254.388154,35,414.203374
227.865223,32,422.40597
274.43018,42,433.024863
206.146455,30,440.457371
192.60183,29,447.674038
245.352429,38,464.518569
231.666384,32,494.066356
160.571781,24,628.397308
180.057398,26,635.22685
218.822215,31,642.866122
217.327761,30,650.508083
222.530267,35,659.269732
228.495833,30,667.018055
246.607989,32,675.212428
235.528609,36,694.171077
178.390649,26,935.691669
205.335443,33,942.92743
131.989923,19,947.292118
214.700324,29,954.803774
183.117631,29,962.351298
206.632105,33,970.901307
241.938202,31,978.873218
241.049147,35,987.817092
199.101426,28,995.177204
255.25412,37,1004.365577
250.153288,36,1013.400551
215.043239,29,1020.879876
256.467942,37,1030.565418
220.468047,30,1044.135807
247.506668,34,1077.595871
195.159749,27,1202.644484
168.108393,26,1209.098532
151.632892,20,1213.927179
273.055213,38,1222.709882
189.873932,28,1229.654546
222.351149,32,1237.204485
215.138265,35,1245.753659
246.143166,38,1255.43125
172.670984,26,1261.689711
256.951723,37,1270.863412
169.681357,22,1275.649323
261.226029,36,1284.980682
138.228128,22,1289.803093
205.224147,30,1296.722003
253.120749,35,1304.968955
75.401895,10,1307.357468
163.016467,23,1312.416235
250.020141,34,1320.402228
227.394477,33,1328.196749
234.628244,35,1335.860646
216.821266,33,1343.422515
273.277897,39,1352.64153
269.285495,41,1362.298924
229.652095,34,1369.992057
238.104446,33,1377.524539
144.844921,23,1382.71284
192.903184,29,1389.226108
229.985076,35,1397.400116
236.964724,35,1405.231184
266.408163,37,1413.895764
293.948826,42,1423.380998
254.682962,35,1431.113545
221.656223,32,1438.371243
212.261173,30,1445.439459
169.394546,24,1451.018384
221.260443,30,1457.820512
247.922209,37,1466.065496
181.501177,27,1472.380431
295.311195,42,1481.756663
182.49249,26,1487.997409
275.225323,39,1496.670142
234.136511,33,1504.224574
159.4952,23,1509.448022
239.686254,33,1517.128812
252.281951,37,1525.398974
240.452823,35,1533.169407
258.327927,36,1541.156469
255.068216,37,1549.494915
244.321518,37,1558.009892
221.980653,32,1565.339679
184.50273,27,1571.515256
180.391441,25,1577.321558
235.197754,36,1585.740098
186.619201,28,1592.29106
204.422891,31,1599.720978
229.233029,32,1607.064973
216.433004,33,1614.811637
227.404243,31,1621.979547
231.299288,35,1630.17799
232.25306,31,1637.398924
279.478448,35,1646.131755
239.752857,33,1653.806761
227.483606,33,1661.338621
199.382977,31,1668.647276
226.983732,31,1675.907356
296.310015,40,1685.144466
190.607479,26,1690.864145
259.48765,38,1699.868612
283.906834,37,1708.574484
221.919433,34,1716.297785
226.141346,32,1723.604369
155.501861,22,1728.724136
222.266919,33,1736.271888
241.392965,32,1743.851074
258.163435,33,1751.574373
268.794555,36,1760.160773
267.445327,38,1768.877866
303.933874,41,1778.316414
207.678547,32,1786.365972
218.836546,33,1794.189191
225.755955,34,1801.965234
231.02095,32,1809.134766
206.530041,31,1816.178334
214.971577,32,1823.450042
297.893233,43,1833.206229
246.692537,33,1840.904437
250.581828,36,1849.454914
215.836637,32,1856.599592
236.696046,33,1864.380682
224.550067,32,1871.6116
210.064104,30,1878.629395
265.393099,38,1887.619555
248.00771,36,1896.027158
248.59684,34,1904.082402
300.156594,39,1913.185448
201.402834,29,1920.078454
175.698658,27,1926.338233
246.968877,34,1934.135659
261.664693,36,1942.543795
244.244028,35,1950.634191
201.17945,32,1957.974892
242.768859,37,1966.533502
266.370817,40,1976.080523
230.612165,35,1984.168894
227.021413,34,1992.0368
244.26303,33,1999.52436
216.422618,32,2007.198202
291.225273,39,2016.301212
212.593416,33,2024.208732
213.38997,30,2031.078207
241.904885,34,2038.798131
244.519185,36,2047.554283
183.793967,27,2053.907534
256.788518,39,2062.859984
170.656176,24,2068.436456
218.521479,32,2075.934644
271.056306,36,2084.434004
257.160879,36,2092.777285
104.046303,14,2095.990121
258.877986,35,2104.03463
215.477091,32,2111.336498
224.926994,36,2119.832975
188.0063,28,2126.064618
159.378847,23,2131.355
228.420051,34,2139.44699
248.615023,40,2148.853631
233.710631,35,2157.226763
201.201226,28,2163.697513
246.58366,35,2171.713318
254.845018,37,2180.717129
187.466051,26,2186.552457
238.020322,37,2195.308301
242.580217,33,2203.017445
115.749155,19,2207.710205
226.621925,31,2214.710579
192.793826,28,2221.09129
245.410286,34,2229.006292
215.274932,33,2236.57708
243.242761,35,2244.682077
259.288698,34,2252.56922
195.649832,31,2259.634083
203.523416,29,2266.036008
241.015894,34,2273.985629
260.261722,39,2283.29077
244.80175,33,2290.886178
261.046393,37,2299.410818
254.437609,36,2307.714583
227.212085,32,2315.097131
212.174376,29,2322.004194
229.202559,30,2328.938529
287.62663,41,2338.43618
260.983485,37,2346.978554
242.094849,35,2355.297751
197.095045,26,2361.360743
253.848027,35,2369.16547
240.863027,36,2377.491184
217.257307,33,2385.247121
127.831552,19,2389.664449
237.517932,34,2397.607067
209.304121,29,2404.636477
195.454549,29,2411.370375
284.274723,40,2420.550223
239.098019,34,2428.517956
240.749097,37,2437.218316
241.756603,31,2444.373062
234.308602,35,2452.571667
226.298491,33,2460.34301
251.656578,39,2469.518206
228.379382,30,2476.353265
243.940704,38,2485.526997
219.805669,35,2493.636994
235.028213,40,2502.482418
158.356447,23,2507.996033
202.16204,31,2515.405898
217.406959,32,2522.635646
222.466521,35,2530.632632
264.023432,39,2539.70556
199.502733,30,2546.495683
255.479227,33,2554.178863
244.557621,34,2561.984765
260.233885,38,2570.922868
244.612285,36,2579.335408
222.874392,32,2587.120813
255.025274,34,2595.510427
249.981911,37,2604.487207
192.512399,28,2610.750759
185.443137,27,2616.926821
268.886862,40,2626.251728
234.465854,32,2633.655345
243.364906,32,2641.016298
248.638215,34,2648.992083
212.816329,30,2656.007924
221.900069,33,2663.838961
249.240662,34,2671.935204
233.744828,34,2679.663555
221.92173,31,2686.933465
256.047367,35,2695.27071
206.757499,29,2702.227084
