# {"t_start": 1713710400.077176, "env_id": "PctDiscrete-v0"} 
r,l,t
228.123462,35,9.087303
232.911839,34,16.712011
169.289372,26,22.787483
287.541732,45,32.620814
192.911394,29,39.630809
270.634359,36,48.101018
241.78083,32,55.933761
229.113501,33,63.615873
293.129954,38,90.228014
257.721671,35,130.144657
197.594775,30,137.560741
230.303709,33,145.670353
188.207495,25,151.347387
240.940278,34,159.434494
236.97607,33,280.611866
225.343442,35,289.931134
172.765799,25,295.782587
241.413954,30,302.796182
301.206747,40,312.321207
276.29705,42,322.169414
224.087216,35,330.356646
198.073656,27,336.776117
240.788553,36,345.295513
246.088143,35,353.226028
220.51772,29,360.118845
234.289694,34,367.973572
188.247183,29,374.91312
154.619913,23,380.986176
238.2154,36,389.717883
285.896543,39,399.312208
180.15834,25,405.871793
252.784309,35,414.924278
252.244598,36,424.113699
200.108313,28,431.271444
216.894864,31,438.909621
240.899632,33,447.13586
219.037178,33,458.011973
262.978605,37,486.34116
194.687937,27,628.438508
227.259368,31,636.685739
239.271632,34,645.107719
205.601426,28,652.269358
288.624023,41,662.547575
210.989758,29,669.978954
232.349853,32,678.353504
253.223354,37,710.076242
233.51692,34,940.166605
218.424792,34,948.033735
229.887962,34,956.832452
262.311654,38,966.693974
293.281961,41,977.381402
242.047434,34,985.996058
248.00234,38,995.986618
192.654921,27,1002.633469
122.342147,15,1006.274323
239.896744,35,1015.070319
224.826631,31,1023.132531
254.822311,34,1032.04345
141.134484,20,1039.81712
198.023123,26,1059.597149
189.316932,29,1106.710568
247.090578,35,1208.794788
186.417736,29,1215.779628
256.688435,37,1224.37568
173.794066,28,1231.403592
249.311578,37,1240.124476
225.550606,33,1248.295771
260.386593,36,1257.230421
231.890887,36,1266.267762
244.275935,36,1274.672778
240.262749,33,1282.435942
189.485398,26,1289.091826
184.374585,26,1294.947152
278.380423,38,1303.806849
250.700895,35,1311.861075
207.907716,30,1318.75815
239.337368,33,1326.698014
193.048251,25,1332.411929
240.499471,34,1339.907193
190.130814,28,1346.277159
248.226813,34,1354.325419
244.201096,36,1362.811106
192.939666,27,1369.065776
256.725856,37,1377.27036
204.414026,31,1384.331814
257.929812,41,1393.773399
180.198536,28,1400.184398
255.662446,37,1408.481013
227.152639,32,1416.059461
202.849877,29,1422.761724
238.83026,32,1429.656425
186.220177,28,1435.897738
226.218546,33,1443.58164
239.519819,33,1451.305632
202.984105,27,1457.506912
247.990182,33,1465.10888
241.398811,38,1473.624713
200.77203,28,1479.850674
172.471074,24,1485.339241
262.972539,35,1493.576729
215.305607,30,1500.156917
186.249376,26,1506.002315
181.885707,27,1512.178772
210.439956,32,1519.649742
242.504191,33,1527.099715
231.479634,31,1534.065799
223.277843,31,1540.883191
173.831,23,1546.115016
202.322255,30,1552.907768
151.12483,21,1557.6027
244.999023,36,1565.903773
261.796897,35,1573.928533
263.853303,35,1582.008143
252.833789,33,1589.932881
208.065293,31,1597.124765
231.258244,33,1604.970936
194.347658,28,1611.387112
219.913828,30,1618.307028
243.875474,31,1625.446756
215.053756,29,1632.384376
190.55079,28,1638.926175
170.564259,25,1645.321458
178.211588,26,1651.278171
206.967739,30,1658.319035
307.847073,39,1667.401451
257.386035,35,1675.704753
218.374421,33,1683.154631
222.585448,31,1690.13728
