# {"t_start": 1713710399.9782577, "env_id": "PctDiscrete-v0"} 
r,l,t
186.297157,28,7.699769
262.767687,33,15.350948
220.078034,32,22.433665
153.986596,24,27.49625
184.482297,28,33.88587
208.571481,32,41.591745
151.682449,26,47.812118
214.942237,31,55.358002
209.891052,29,62.2724
205.159352,28,72.725912
274.817058,36,126.32595
288.289035,44,137.193347
262.196107,38,146.399256
245.16955,33,154.195524
234.502759,34,163.40499
258.485527,34,284.625621
233.859913,34,292.770154
239.939989,34,300.619661
208.965139,33,308.603075
232.970757,29,315.186076
226.705787,32,322.79654
192.932239,29,329.624672
250.488768,37,338.145828
199.443087,31,345.624199
183.018184,24,351.336174
249.553136,36,359.484873
212.816195,34,367.376894
258.21256,35,375.843394
277.815513,35,384.653269
228.421881,34,392.921844
236.880758,32,400.917377
260.719756,39,410.867181
200.862465,29,418.716081
296.034207,42,429.33731
244.009443,36,438.19893
214.42396,31,445.928096
211.715812,30,454.151354
179.68339,28,470.866073
216.113773,32,512.717284
201.994039,34,634.28535
203.384178,30,641.957952
215.292619,32,650.145713
276.858103,36,659.081895
238.352261,37,668.569826
255.566559,34,677.218906
212.163786,30,692.952721
211.519301,30,937.270033
147.600067,22,941.899454
195.340378,31,949.115762
166.033929,25,955.670585
231.993248,32,963.894771
270.067624,40,974.204987
230.529844,33,983.055249
295.576661,42,993.739719
213.441435,33,1002.007723
264.541031,38,1011.438305
274.237745,36,1020.825539
227.87411,32,1028.824703
171.63541,26,1036.091833
265.514012,36,1062.957011
216.597508,34,1163.133397
207.812576,30,1209.962858
316.262238,46,1220.743773
234.443349,34,1228.776909
227.991629,34,1237.057208
209.137849,28,1243.884642
152.572162,22,1249.479921
185.437305,30,1256.949139
199.785718,30,1264.494743
233.134477,35,1272.888849
219.190635,32,1280.05852
226.028537,35,1288.891765
175.631028,28,1295.313509
231.982591,34,1303.239206
171.652488,25,1309.110143
194.125212,28,1315.458533
213.764842,33,1323.108176
224.844162,31,1330.612351
140.18087,23,1335.585278
173.080313,26,1341.374106
219.611631,30,1348.244085
241.958905,35,1356.484191
216.814828,29,1363.42636
219.008301,29,1370.014581
247.098485,37,1378.348308
222.803783,34,1386.0801
239.374723,35,1394.080915
265.747153,33,1401.585404
211.597977,32,1408.785345
181.998015,29,1415.731043
263.225798,38,1424.29175
190.043744,28,1430.442698
178.145148,26,1436.19303
187.600065,26,1442.337041
263.186986,37,1450.995076
215.473776,34,1458.748189
241.97551,35,1466.601364
280.423777,40,1475.635006
245.59606,39,1484.491405
285.994728,39,1493.665711
253.240311,39,1502.418808
