# {"t_start": 1713710400.930932, "env_id": "PctDiscrete-v0"} 
r,l,t
162.286773,22,5.228719
252.910804,40,14.66221
254.261563,41,23.712047
257.081771,37,31.859949
247.117808,39,41.161896
243.865047,35,49.49266
261.768065,38,58.61584
201.625643,29,65.408532
245.292287,33,119.985318
287.285453,40,132.237808
237.859966,33,140.075572
224.28062,33,147.997874
235.098071,35,156.131088
207.601729,29,164.465368
240.947431,35,285.87374
176.5172,30,292.97702
238.385293,39,302.01422
243.909604,32,309.715149
278.565009,40,319.103576
175.710353,25,325.079968
201.513545,28,331.614918
274.416388,40,340.808507
252.550361,36,349.47075
191.37487,29,356.034701
250.373624,36,364.323272
256.24656,35,372.647072
163.932478,24,378.941123
297.907393,40,388.696835
200.794997,31,396.381619
283.088488,40,406.48099
250.585102,37,416.408677
224.386743,33,424.470381
199.53011,29,431.988404
207.405029,30,439.345481
257.599444,40,449.479066
298.78776,41,470.020125
261.380817,39,626.296399
222.248917,32,634.738778
254.815813,35,643.54283
203.492393,32,651.667349
231.579876,31,659.504189
249.563375,35,668.441261
257.396115,36,677.802901
235.135546,33,705.00077
222.021494,32,938.411826
263.779108,35,946.279828
246.695105,34,954.993544
196.797293,28,962.38291
167.384369,22,968.332236
232.138236,35,977.002677
224.816143,30,984.812307
216.226449,35,994.046961
236.071573,36,1002.783036
180.400002,24,1008.916741
234.587298,35,1017.753869
184.629267,27,1024.653701
220.810552,33,1033.672582
218.585478,31,1051.875208
269.292906,39,1122.010816
138.090108,21,1205.454081
187.156836,30,1212.494436
225.625892,34,1220.59899
201.303964,29,1227.343105
174.31388,22,1233.024207
79.127893,12,1235.738682
205.842207,30,1243.041353
258.51957,35,1251.807959
258.754941,35,1260.24666
176.295346,29,1267.737782
198.124005,29,1274.287267
241.028841,33,1282.084025
192.185557,30,1289.606715
263.471566,39,1298.582453
232.99241,31,1305.908787
220.017571,33,1313.290257
230.037377,34,1321.293184
237.491261,34,1329.367844
227.519648,30,1335.946027
224.631244,32,1343.158747
269.612084,39,1352.456469
157.321847,22,1357.774962
273.470081,35,1365.948321
233.828634,35,1373.751718
139.616844,20,1378.266831
274.496762,39,1386.964621
245.86733,35,1395.05725
240.353575,35,1402.802297
249.884118,35,1410.815928
218.337342,30,1417.868289
171.747447,25,1423.618905
229.463872,34,1431.086391
225.501336,34,1438.828202
231.47252,33,1446.699804
290.978098,43,1456.524761
227.831441,33,1464.126123
277.268338,40,1473.026742
231.084611,33,1480.390364
65.951873,9,1482.445365
281.112994,40,1491.883059
200.122233,28,1497.986052
238.085492,35,1505.877267
252.948012,37,1514.459336
287.407297,39,1523.468374
212.975846,28,1529.881141
221.02551,32,1536.82999
249.814093,35,1544.657453
198.596409,30,1551.381474
245.638739,34,1559.358888
220.823258,33,1566.749699
221.424435,37,1575.27209
211.264921,31,1582.269948
244.954611,35,1590.733996
198.932728,31,1597.959847
197.585646,29,1604.918101
214.400833,31,1612.033284
235.752365,35,1619.980431
227.974578,32,1627.56356
246.156813,33,1635.159564
209.615761,32,1643.114028
230.550567,34,1651.204367
221.929452,33,1658.965135
263.37527,38,1667.736597
226.871322,32,1675.269537
223.457457,35,1683.299025
196.802649,29,1689.820338
250.181225,37,1698.380177
235.600586,35,1706.784259
241.981741,32,1714.077372
268.328142,38,1722.850606
237.029143,34,1730.464562
243.248938,35,1738.48766
246.852557,34,1746.517656
241.646107,34,1754.792026
186.110109,25,1760.636577
166.6968,26,1766.772311
229.963037,32,1773.713435
261.062654,36,1782.466766
226.449779,33,1790.918029
216.6579,33,1798.594633
278.248315,37,1806.743725
205.222743,34,1814.474345
266.596853,36,1822.660879
247.671433,34,1830.22219
216.615918,32,1837.478853
209.135371,35,1845.798414
213.596344,32,1853.127265
204.328216,31,1860.246142
283.497866,40,1869.553664
210.160118,28,1876.012131
195.982234,27,1882.262536
241.818912,34,1890.436053
253.794398,39,1899.361158
188.547332,28,1906.089712
194.633291,28,1912.76889
254.086094,36,1921.23507
279.232218,38,1930.015102
264.494336,37,1938.915307
199.900843,30,1945.612535
212.586425,30,1952.547897
237.357387,32,1959.932149
189.747677,29,1966.657066
234.91862,33,1974.515429
249.043198,34,1982.197266
187.231447,26,1988.214266
246.096638,34,1996.159949
216.399627,29,2002.678714
198.554846,28,2009.538945
157.031415,23,2014.859545
173.983148,24,2020.383537
192.0675,30,2027.660657
190.134227,26,2033.531715
276.407963,40,2042.950033
184.047233,25,2048.974985
216.943062,31,2056.359387
240.624113,35,2064.354022
248.632401,39,2073.429066
211.152072,29,2080.308147
232.242639,34,2088.227662
174.057606,29,2094.987308
215.129922,35,2102.861457
222.338546,32,2109.975654
190.452341,26,2116.116615
214.066278,32,2123.595604
196.684,30,2130.639871
188.363378,26,2136.85319
252.295374,39,2145.792444
271.179828,36,2154.443064
263.080946,37,2163.019481
234.55697,36,2171.325531
200.468125,29,2178.333257
233.804508,29,2185.016622
224.900149,33,2192.873108
266.561362,37,2201.369057
252.640005,37,2210.189332
230.189159,33,2217.616593
163.316307,25,2223.410432
206.01834,31,2230.535966
