# {"t_start": 1713710399.446212, "env_id": "PctDiscrete-v0"} 
r,l,t
237.957192,34,9.583584
167.244921,26,15.608073
298.712366,42,24.945153
188.004089,27,30.944812
234.525669,36,39.316341
216.795345,29,46.385642
225.437538,31,53.759516
287.32979,40,63.189654
244.874065,37,82.047538
190.290774,28,127.772612
207.52686,33,135.786847
216.261502,30,142.968265
196.791625,27,149.410312
209.783925,30,156.482769
250.638739,38,166.925492
257.419938,37,288.645823
237.42446,35,296.812363
199.186841,28,303.41593
244.874763,33,311.388935
199.83742,28,317.904591
201.158713,30,325.066146
187.495554,29,331.747635
198.344041,31,338.874848
250.139456,37,347.810478
186.987515,27,353.845424
237.457849,32,361.291043
307.296041,41,370.808876
239.639694,36,380.053635
233.53837,32,387.844614
281.762973,39,397.612252
176.31796,26,404.051978
253.997622,37,413.681662
230.504027,34,422.487429
217.215419,31,430.468929
233.740961,32,438.307038
249.493855,35,446.95358
222.234782,34,458.109147
258.442163,37,483.648037
206.155911,28,628.787478
240.115609,36,638.35449
186.570798,28,645.345417
251.685606,38,654.778713
188.927619,26,661.371828
223.588687,32,669.625628
149.890046,20,674.835354
282.137893,40,692.210068
274.295303,37,938.846452
244.649347,35,946.668898
189.537738,28,953.628239
213.543072,30,961.533078
293.774785,42,972.240346
155.484541,20,977.550329
185.699273,26,984.312062
170.06401,26,990.864875
275.83455,38,1000.516795
152.032623,23,1006.229906
184.467762,28,1013.168041
236.093887,33,1021.751503
272.278379,36,1030.963506
273.305818,39,1049.334387
174.549796,25,1073.187803
220.671169,32,1204.436177
219.64064,31,1212.053638
220.177161,35,1220.417836
225.30351,33,1227.990667
230.354753,33,1236.297055
244.624517,34,1244.387837
257.461282,34,1252.866177
190.649006,28,1259.713389
249.845262,36,1268.870116
230.904985,30,1275.677728
233.399663,34,1283.81935
255.574475,35,1292.410392
233.613236,35,1300.414012
273.777764,41,1310.101306
229.439201,34,1317.901376
238.558768,30,1324.830506
286.899059,40,1334.201338
325.635699,43,1343.716132
230.983697,32,1351.345707
245.210519,35,1359.568711
262.539984,39,1368.622563
214.655545,33,1375.99419
276.182575,37,1384.374111
234.933215,36,1392.551107
253.036324,38,1401.260327
191.893814,28,1407.538141
223.421726,31,1414.754565
266.379358,41,1424.202972
244.995088,32,1431.192659
55.865301,12,1433.86956
186.653764,28,1440.223527
239.512357,31,1447.525095
266.251851,36,1455.74733
266.397165,37,1464.366483
166.819478,25,1469.713639
213.82905,31,1476.811944
167.054102,28,1483.182587
206.520187,32,1490.808897
223.840248,35,1498.541061
284.007409,41,1507.683648
241.293637,33,1515.378257
248.043818,33,1523.012874
130.122963,19,1527.271261
293.977296,38,1535.740131
258.123811,36,1543.779996
301.750559,41,1552.968726
220.447525,30,1560.0078
178.734853,26,1565.847561
223.921625,34,1573.539766
210.895901,35,1581.758079
252.922661,37,1590.53913
219.654281,32,1597.942452
220.775658,31,1605.386174
138.974822,22,1610.50356
237.008368,32,1617.762177
251.211623,34,1625.61891
255.118893,35,1633.911658
251.088687,35,1642.148345
239.517358,34,1650.485188
170.248087,25,1656.333988
233.350819,37,1664.913536
225.274041,33,1672.63922
282.360677,38,1681.415044
232.508812,38,1690.087425
219.193939,30,1696.974406
226.277995,31,1704.256281
261.067825,34,1712.234074
237.230594,36,1720.350634
234.692949,34,1728.131565
193.68002,33,1735.846214
204.259338,29,1742.631322
170.966067,28,1749.143231
284.568425,41,1758.973327
251.848593,33,1766.747441
241.875434,33,1774.012844
207.276874,29,1780.938297
191.487703,28,1787.860179
200.398577,32,1795.631377
227.110246,31,1802.853837
237.587562,35,1810.469849
238.419107,35,1818.460397
185.35337,28,1824.917036
251.48819,37,1833.10723
215.017971,32,1840.499996
191.980935,27,1846.992726
273.390324,39,1855.862408
178.483814,24,1861.429896
156.013686,23,1866.933746
243.886293,36,1875.052218
199.994311,31,1882.253668
214.486389,32,1889.956728
185.818325,28,1896.465384
273.632711,38,1905.449145
209.00849,29,1912.247602
235.664168,34,1920.457861
193.049537,28,1926.68839
173.172346,26,1932.822844
205.723597,31,1940.295263
258.501076,39,1949.037762
226.681508,31,1956.214698
204.628213,28,1962.693722
174.204069,25,1968.504114
219.645558,31,1975.943626
67.789335,10,1978.212113
260.944042,39,1987.133294
228.410469,34,1995.142118
294.274343,41,2004.331381
252.36644,36,2012.881272
193.450322,29,2019.595236
230.988698,32,2027.434143
230.009284,33,2034.892901
227.690067,32,2042.403677
273.454036,37,2051.379745
250.603827,37,2060.083533
202.273326,28,2066.485397
229.328403,35,2074.613401
218.565981,34,2082.618602
260.121694,39,2091.827322
236.702132,33,2099.075794
240.312151,34,2107.026076
276.00886,36,2115.279793
203.598755,30,2122.448865
220.44847,31,2129.552915
214.854829,32,2137.0492
217.720982,31,2144.054037
276.024779,39,2153.337272
221.459387,29,2160.307551
199.085878,30,2167.235559
241.021108,35,2175.203403
233.64847,35,2183.794404
283.382341,41,2193.327358
226.540973,35,2201.470594
248.238033,34,2209.557016
218.598216,30,2216.454084
210.13537,32,2223.624875
188.8403,29,2230.446285
288.305944,40,2239.552727
233.605012,32,2246.948468
163.977905,24,2252.655375
264.983459,37,2261.032257
251.213742,37,2269.36397
235.609909,34,2277.328431
214.624642,30,2284.46471
253.263753,36,2292.734274
220.121587,35,2300.851367
228.312162,32,2308.258788
190.958327,31,2315.410817
182.897587,28,2321.926663
287.105903,40,2331.230505
228.409146,31,2338.475965
188.392306,31,2345.625503
232.205233,34,2353.573928
261.10329,36,2362.143902
219.277067,35,2369.964789
252.579273,35,2378.015903
245.67951,36,2386.422581
269.973376,41,2396.116473
291.673823,40,2405.491467
202.829667,30,2412.533096
166.996068,28,2419.025152
211.182105,30,2425.833488
232.789024,34,2433.715156
281.505086,39,2443.208457
246.520016,36,2451.428682
223.292231,31,2458.787821
229.161515,35,2466.977486
215.934343,31,2474.173439
227.239439,31,2481.457442
235.855676,34,2489.420727
203.187793,31,2496.595479
155.565651,20,2501.106688
217.980615,34,2508.947084
206.792751,30,2516.210263
213.713934,30,2522.919501
228.389634,37,2531.457937
270.003519,40,2540.638469
209.213494,34,2548.361457
283.871884,39,2557.407902
247.997803,35,2565.551024
235.428385,33,2573.24243
248.501233,36,2581.639163
163.701518,24,2587.492307
255.959264,35,2596.210472
221.600319,32,2603.930708
208.363124,30,2610.793385
258.870301,36,2619.003306
224.033606,35,2627.126087
210.383509,34,2635.018763
296.448099,42,2644.978443
241.943413,35,2653.289068
241.495001,34,2661.014855
241.459271,38,2670.083837
201.510891,29,2676.847614
197.818845,28,2683.104638
272.90165,36,2691.490996
245.542904,38,2700.61092
246.518901,36,2709.098495
223.297212,34,2716.929747
220.563933,33,2724.771414
243.478822,32,2732.053137
249.350442,36,2740.196299
202.100369,28,2746.828528
206.775028,31,2754.059414
236.072577,33,2761.697677
257.623692,38,2771.392682
178.727211,25,2777.054885
290.473367,42,2786.555021
179.224629,26,2792.61375
208.666869,31,2799.457763
211.121762,29,2806.490849
147.900708,20,2810.848876
243.520345,38,2819.63412
221.539023,30,2826.45971
206.584256,30,2833.35948
249.57251,37,2841.97893
254.800144,32,2849.453537
180.395018,26,2855.34288
206.234371,28,2861.855562
259.543901,35,2870.092886
238.061317,35,2878.129979
196.119796,30,2885.119738
224.151363,29,2891.857168
227.546741,34,2899.496923
180.444341,25,2905.517945
188.936337,26,2911.604021
282.771016,41,2920.95327
233.995711,34,2928.680579
218.117386,32,2935.91651
243.966943,34,2943.815262
257.521536,35,2952.111018
192.425322,27,2958.461753
273.786154,38,2967.576202
240.420736,36,2975.900412
225.759529,33,2983.458853
173.16632,26,2989.736396
211.153841,30,2996.52356
201.894169,29,3003.193706
192.150635,28,3009.676677
237.912944,37,3017.968968
230.531155,33,3025.373426
186.734215,27,3031.761891
193.000092,29,3038.662107
229.685625,32,3046.402413
233.310766,29,3053.270045
313.083805,41,3062.987839
195.269686,28,3069.480974
231.110511,32,3076.609003
202.779715,31,3084.07029
190.220805,28,3090.483202
237.498867,38,3099.66561
196.659837,28,3105.988313
251.490543,33,3113.357909
229.869824,31,3120.71313
263.56164,37,3129.401906
248.505512,39,3138.578251
237.520295,35,3146.502897
207.120827,30,3153.419267
211.357772,33,3161.259605
252.456027,33,3168.773869
187.207064,30,3175.836704
160.791678,27,3181.868613
195.695639,27,3188.274123
231.341572,34,3196.305291
204.660361,32,3204.119001
231.876272,32,3211.434809
265.782573,38,3220.237827
297.825955,46,3231.128061
269.016554,38,3240.247765
230.937012,35,3248.291318
168.577258,24,3254.094346
210.10529,29,3260.995153
209.152531,30,3267.934501
249.4089,36,3276.15014
254.483062,36,3284.663169
226.88541,34,3292.354506
164.417326,24,3297.662222
198.513876,27,3303.983624
252.268681,38,3312.802793
234.283789,35,3320.936666
165.129184,24,3326.634493
207.815895,28,3333.195472
297.20855,43,3342.873935
191.521101,29,3349.723875
198.75527,28,3356.199502
220.522481,32,3363.509583
202.576547,30,3370.519798
169.576956,25,3376.806808
242.359463,35,3385.018784
272.67915,37,3393.924757
217.277775,32,3401.275311
233.615188,32,3408.826335
282.691208,38,3417.674889
187.548613,27,3423.823298
218.982049,32,3431.400878
213.877905,31,3438.605973
180.112411,30,3445.804955
236.119138,31,3453.091149
174.200532,29,3459.82989
267.55605,39,3469.248805
97.737533,15,3472.922039
264.128342,37,3481.857666
239.630415,33,3489.603386
236.195557,34,3497.608267
109.627101,18,3501.736502
99.961691,14,3505.124575
162.845229,25,3510.696857
219.926731,32,3518.164781
225.59574,33,3525.93957
240.006728,33,3533.777666
241.742012,33,3541.64515
222.040116,34,3549.655105
262.365209,39,3558.710593
237.109919,33,3566.435209
228.515519,33,3574.203034
198.295602,26,3580.167032
209.301578,31,3587.303114
269.360485,40,3596.494649
217.640902,33,3604.248903
216.724217,30,3611.200916
225.017306,30,3617.856708
205.069852,30,3624.49853
198.354611,29,3631.088152
191.948974,28,3637.830333
195.646918,29,3644.953864
151.869464,25,3651.231567
219.81029,32,3658.552308
161.088075,24,3664.172682
272.693617,40,3673.466509
212.395375,35,3681.757889
223.978656,32,3689.058676
255.021729,35,3697.208308
218.287405,31,3704.56085
191.903667,28,3710.748531
288.077493,38,3719.63853
242.598364,36,3728.269891
214.44292,30,3734.919802
243.019228,39,3743.907475
227.872761,33,3751.699064
150.645936,23,3756.7146
236.764789,34,3764.714032
252.931111,36,3773.131964
252.171735,36,3781.572531
198.907227,29,3788.224242
217.992136,33,3796.271469
197.238179,34,3804.261354
228.589739,36,3812.642299
218.80911,31,3820.130208
132.462051,20,3824.744657
208.667229,29,3831.397116
168.276368,24,3837.224908
156.312145,24,3843.041746
250.870335,35,3851.221793
274.173007,37,3859.620111
264.573485,37,3868.714028
208.876792,30,3875.694742
260.899086,34,3883.409289
176.56659,28,3889.585095
285.506727,42,3899.711684
202.729504,32,3906.934368
182.90471,26,3913.021553
263.734443,37,3921.569037
278.733042,40,3930.992109
232.599646,31,3938.094369
230.212852,34,3946.382645
224.601236,33,3953.943686
256.179427,35,3962.255984
254.381804,36,3970.715349
229.395239,35,3978.923626
229.509943,35,3986.74836
214.707702,30,3993.764373
227.048377,33,4001.3149
192.709735,28,4007.829215
272.581289,39,4017.041808
268.670384,39,4026.299003
229.661118,31,4033.660875
248.012743,34,4041.759508
226.037603,29,4048.671784
222.471604,30,4055.636221
173.315672,26,4061.726629
