# {"t_start": 1713710399.5415158, "env_id": "PctDiscrete-v0"} 
r,l,t
208.758522,30,8.577019
208.832547,33,16.178064
190.508203,30,22.864938
166.401828,26,28.403613
232.80548,34,36.203601
248.628367,36,45.03851
248.697391,37,53.963269
264.296883,37,62.613784
198.432142,31,74.975592
269.67053,38,128.044376
209.340637,30,135.459018
237.209531,34,143.627636
261.300583,39,152.871388
255.632237,36,162.600224
273.075352,37,284.39406
311.455898,44,294.922786
185.086997,27,301.447833
202.034779,28,308.069765
173.394876,26,314.002285
204.569323,29,320.899082
181.693177,28,327.553115
247.378607,36,336.029075
228.274293,34,343.998401
253.883274,37,352.508087
241.982888,35,360.645095
225.561204,31,367.812531
273.513598,38,377.074693
270.407898,39,386.764641
223.866861,34,394.989662
192.887587,28,402.177392
186.806835,31,410.078735
299.06309,44,421.645445
256.128902,35,430.60612
104.845339,16,434.632167
179.568113,28,441.539778
246.941596,33,449.668813
208.184129,29,460.234294
261.808645,36,489.003461
205.382587,28,630.215365
212.858225,31,638.264285
251.86701,32,646.063322
198.455086,32,654.227088
242.893475,35,663.066485
247.379689,37,672.326705
251.122252,34,682.38447
231.195223,30,714.936094
221.021147,33,941.169646
224.492357,32,948.547054
222.171886,32,956.768932
239.14747,33,965.378964
160.254401,23,971.531631
179.480153,24,977.631035
241.542852,33,986.128984
198.83896,30,994.007937
311.636405,42,1004.309447
173.144501,27,1011.247364
277.98507,42,1021.846309
214.777246,31,1029.743241
191.740819,27,1038.38382
260.144841,36,1068.352813
211.377693,36,1204.118306
105.724989,18,1208.718093
204.590542,31,1216.100009
199.465979,31,1223.403359
265.575661,38,1232.6401
194.622739,31,1239.944182
229.080986,31,1247.542752
252.724921,33,1256.0578
146.58496,22,1261.072773
262.156004,38,1270.819471
252.193573,36,1278.878618
266.329638,38,1288.530756
224.894302,37,1296.877721
241.281943,32,1304.337073
246.862183,33,1312.006677
262.474037,40,1321.222643
217.699174,33,1329.106408
173.521959,26,1335.028063
277.389019,40,1343.812332
252.27131,36,1352.418967
258.952806,38,1361.351838
201.141679,29,1368.066061
150.971264,25,1373.663824
230.54111,35,1381.550357
257.390373,37,1389.92749
272.263454,36,1398.1938
192.505593,30,1404.799741
234.355927,37,1413.377612
220.944911,31,1420.626292
212.544351,32,1427.696609
237.432779,36,1435.823802
236.847208,34,1443.695405
266.11763,38,1452.571325
187.796402,26,1458.549567
273.724814,39,1467.277804
253.982266,33,1474.762952
250.876006,38,1483.322249
172.174988,25,1489.39095
198.479116,26,1495.207326
242.419814,33,1502.634361
205.800931,30,1509.380646
198.325587,32,1516.774115
243.186859,34,1524.599523
242.897607,35,1532.573007
156.140409,24,1537.713061
277.184404,39,1546.356292
216.17105,34,1554.059974
167.890825,26,1560.080462
252.611473,38,1568.733269
236.151259,33,1576.383716
208.811663,30,1583.16009
283.27183,36,1591.801893
214.796864,32,1599.264949
228.003825,33,1607.127754
175.954389,26,1613.104739
228.324239,36,1621.272966
178.799752,28,1627.809762
208.20558,31,1635.063064
275.139468,35,1643.57913
173.028083,26,1649.910353
262.013666,37,1658.597332
270.405527,40,1667.936522
220.525901,30,1674.989378
269.446371,38,1683.685523
242.415836,35,1691.553079
234.6027,35,1699.685192
249.67409,36,1708.306744
222.242232,33,1715.823832
201.071696,27,1722.091987
241.722987,34,1729.837698
232.646199,34,1737.659675
302.282611,44,1747.801779
