# {"t_start": 1713710401.1160862, "env_id": "PctDiscrete-v0"} 
r,l,t
253.605777,34,7.949835
226.059226,32,15.253707
211.162704,30,22.126459
260.755254,39,30.656803
224.293576,30,37.724464
234.198186,37,46.53573
289.708781,44,57.015745
206.196446,31,64.220427
261.029652,36,119.261019
237.4191,33,130.055157
217.296614,31,137.522855
236.340854,35,145.972681
204.138958,30,153.132367
246.366613,37,163.11939
204.390687,31,283.41798
190.327393,28,290.251067
222.286195,31,297.42942
234.985726,34,305.44601
262.241488,38,314.458933
254.855098,35,322.805472
182.290845,26,328.780864
148.443233,23,334.300563
258.746956,37,343.063221
269.477046,35,351.055723
245.476121,33,358.648604
191.906144,28,365.257982
200.422127,30,372.274318
171.853724,26,378.979438
243.060834,31,386.522072
227.298685,33,394.596796
206.466619,31,402.50135
239.80009,34,411.195504
236.874329,33,419.97603
230.93289,33,428.330248
221.077534,36,437.180236
245.193948,33,445.351857
174.608644,24,451.667678
161.310208,24,464.823626
255.456362,36,501.701796
188.853103,26,630.189462
231.245337,34,638.943322
198.449486,31,646.706664
243.74465,35,655.556857
243.027603,36,664.93284
180.508721,27,671.361292
168.528905,25,678.21063
134.811696,20,689.141827
209.196424,30,935.567975
231.293945,33,942.714083
256.185166,35,951.175338
213.758789,34,960.16767
197.854571,28,967.616312
246.747969,36,976.635802
273.523422,37,986.004069
200.503169,27,993.411539
266.881883,36,1002.175004
226.107983,33,1010.425706
269.179737,35,1019.425018
256.057335,38,1029.127579
201.506066,29,1040.074113
255.253227,37,1072.637926
218.502216,30,1202.651113
209.948523,30,1210.009751
225.764413,28,1216.623868
174.526474,28,1223.174525
230.661721,31,1230.931023
202.018862,30,1238.019301
226.351938,32,1245.884059
204.848923,30,1253.37536
252.17821,34,1261.677441
173.368388,26,1268.375732
217.844273,32,1275.468203
280.900043,39,1285.493045
223.608883,33,1292.880416
263.211664,38,1301.562031
192.807349,31,1309.00323
263.843322,38,1317.620755
130.640936,18,1321.894252
220.73815,30,1329.012838
235.414084,37,1337.065951
247.006788,37,1345.56541
248.046266,37,1354.271035
227.297327,34,1362.386763
216.582422,32,1369.565811
294.008035,39,1378.514654
240.657235,34,1386.179282
201.651325,30,1393.046334
239.022425,32,1400.306106
259.88023,35,1408.217344
196.401819,29,1415.134762
172.102359,25,1420.893159
235.975558,37,1428.918952
213.696441,30,1435.557239
264.272178,39,1444.827865
214.865879,30,1451.682158
214.57619,33,1459.143238
219.048638,31,1466.1522
208.878207,31,1473.274806
241.475672,32,1480.454899
236.872612,35,1488.782841
215.010001,29,1495.252156
225.18406,36,1503.529034
194.287999,28,1509.800529
243.0701,35,1517.833481
211.167011,31,1524.862684
174.605014,26,1530.907364
201.233652,35,1538.380106
196.723968,30,1545.142426
202.619515,28,1551.424839
245.881606,34,1559.402968
173.058126,27,1565.347609
202.230119,32,1572.740048
223.497605,35,1580.861921
247.307099,37,1589.636778
177.377366,24,1595.240425
205.493456,27,1601.756917
237.743327,34,1609.560941
246.469289,32,1616.934418
236.29374,34,1624.664404
230.484866,34,1632.773032
187.465977,26,1638.899628
222.044225,32,1646.966249
199.627423,29,1653.650802
248.995628,36,1661.942003
269.81439,35,1670.223795
103.871459,16,1674.046021
207.428653,31,1680.961973
205.693354,28,1687.481091
228.012264,34,1695.186921
234.023866,32,1702.667319
203.065109,27,1709.166745
236.368741,33,1716.581321
230.966608,32,1723.895061
196.825562,29,1730.49027
236.353838,33,1738.060224
249.727628,34,1746.095536
264.920664,37,1755.070149
192.892968,26,1761.093638
264.927845,39,1769.976698
249.495758,31,1777.162506
242.229293,35,1785.650647
210.124056,29,1792.900045
190.960231,31,1800.211074
224.398927,33,1807.377341
227.457606,33,1814.926895
242.370067,35,1822.897254
259.102157,33,1830.267327
235.365842,32,1837.47821
225.544586,32,1845.209474
194.851438,28,1851.62515
193.01758,29,1858.254005
244.220096,35,1866.414845
253.567002,36,1874.666077
233.009553,33,1882.31552
251.372511,41,1892.033888
237.412089,33,1899.706618
206.520915,32,1907.282134
239.010309,34,1915.496118
246.949923,37,1923.984862
193.371649,29,1930.819508
241.996689,36,1939.343882
248.379649,34,1946.969021
208.298278,33,1954.646153
239.836974,36,1962.930889
251.646512,37,1971.596527
158.941636,25,1977.483384
159.077446,22,1982.600892
169.84076,24,1988.09296
179.428787,24,1993.827879
220.265805,31,2000.82268
250.826578,34,2008.966606
222.573981,31,2016.093485
240.129228,32,2023.799942
254.720915,35,2031.800565
190.370948,27,2037.837034
166.777494,29,2044.765618
166.505481,24,2050.762367
281.368003,40,2060.022019
173.464619,27,2066.171321
269.793278,38,2075.058386
244.340016,32,2082.586348
276.177562,39,2091.792482
233.336263,33,2099.120204
203.813551,34,2107.061695
223.762918,33,2114.635566
256.773497,36,2122.911405
226.862615,33,2130.661204
278.601462,36,2139.068407
215.25829,33,2146.911863
256.729068,36,2155.52818
249.777186,37,2164.008143
261.590462,37,2172.481497
242.521925,36,2181.21741
245.187446,32,2188.575735
219.710576,31,2195.884969
226.682948,31,2203.00419
159.583419,20,2208.027398
224.16652,34,2215.737589
160.613288,25,2221.377966
221.900879,31,2228.500887
212.494137,30,2235.501814
246.220956,36,2243.794816
229.372053,36,2252.236881
178.679287,25,2257.866851
188.847428,27,2263.876234
229.29301,31,2270.945151
236.751971,33,2278.609373
186.422429,28,2285.276453
256.560262,35,2293.365526
240.506123,37,2302.025582
227.739287,33,2309.617848
121.438331,19,2314.05035
225.950062,35,2322.328059
285.922103,39,2331.297302
241.557484,36,2339.639265
209.655864,29,2346.429332
252.584643,39,2355.581545
243.776668,33,2363.072328
238.188808,33,2370.583614
208.906499,28,2377.061077
269.784916,35,2385.279344
249.435776,34,2393.380149
209.581704,32,2400.672793
248.444486,35,2408.894511
169.973083,25,2414.792915
254.777378,38,2423.503581
251.915495,37,2432.159066
185.305929,29,2439.199228
209.418095,30,2446.125006
228.847588,31,2453.312521
212.940798,31,2460.639961
195.469821,27,2466.977389
199.836803,29,2473.692561
216.485951,34,2481.669137
217.735574,32,2489.144122
188.345172,30,2496.161371
221.386604,29,2502.586881
254.020852,37,2511.352075
228.671774,31,2518.363065
177.399945,30,2525.274798
218.888959,32,2532.590122
255.300408,36,2541.047018
243.6502,35,2549.057274
271.602393,40,2558.358756
251.872424,36,2566.775432
252.245912,36,2575.121013
247.611773,33,2582.973087
293.248866,38,2592.438482
243.44128,34,2600.534057
226.433697,31,2607.92569
290.6254,40,2616.96771
198.783899,28,2623.356946
241.109354,34,2631.395042
210.353782,32,2638.609993
196.295103,30,2645.742436
194.793903,27,2652.462522
221.59969,33,2659.836236
239.779299,33,2667.858115
171.304451,23,2673.215022
222.737706,32,2680.455449
189.62258,28,2687.024284
287.001699,39,2696.197563
285.374038,41,2705.947592
221.280489,33,2713.617667
241.467432,32,2721.007029
200.004028,30,2727.908214
219.162445,34,2735.491976
254.311146,40,2744.989684
209.089694,32,2752.492022
239.300181,38,2761.462179
231.885765,34,2770.054281
243.708333,37,2778.370033
248.966614,31,2785.490462
258.371293,39,2794.474964
267.251193,40,2803.74527
260.03046,37,2812.210151
252.222698,36,2820.309274
284.131134,37,2828.845492
186.331527,27,2835.1304
192.952335,28,2841.482437
217.856906,30,2848.605565
262.528424,35,2856.627209
216.751905,32,2863.905538
198.819725,27,2870.341865
217.134406,32,2877.651741
243.832623,35,2885.822845
206.753898,32,2893.343392
231.622198,33,2900.713237
243.49994,34,2908.866854
215.903244,36,2917.138842
246.977581,33,2924.400929
247.74526,34,2932.333887
190.408435,26,2938.341229
229.69562,34,2946.20326
219.354759,30,2953.315624
223.272496,31,2960.530107
219.237255,34,2968.647452
246.328933,37,2977.226929
230.864342,34,2985.383952
241.944365,35,2993.355993
213.260234,30,3000.128081
211.866598,28,3006.775448
197.655415,28,3012.990374
199.125162,27,3019.017478
238.357376,36,3027.130287
253.807907,39,3036.655055
249.778959,38,3045.841814
290.96371,42,3055.582798
287.118067,39,3064.927027
157.647231,24,3070.496863
249.452799,35,3078.44246
246.302855,34,3086.113292
225.808244,31,3093.848159
265.210837,37,3102.434129
278.677011,37,3110.67847
271.03522,36,3119.091271
279.049136,41,3128.804931
212.592187,29,3135.646502
250.047157,35,3143.617985
254.775449,34,3151.36666
260.542008,38,3160.324873
276.488803,39,3169.257895
261.870475,37,3177.823877
221.509222,30,3184.910047
242.658785,35,3193.027155
191.710051,27,3199.633747
295.955402,38,3208.486932
253.315754,35,3216.59338
178.133693,26,3222.885642
248.771607,34,3230.768368
262.192594,35,3239.127965
280.047286,39,3248.09939
254.921485,39,3257.468615
220.993963,33,3265.216764
231.519962,31,3272.393796
227.51955,37,3281.072135
219.922835,29,3287.717803
241.859577,35,3295.435278
252.63536,35,3303.608508
198.294202,28,3310.077281
219.640636,31,3317.410851
228.476604,33,3325.060918
232.06304,34,3332.81348
207.225142,29,3339.5901
183.17232,27,3345.85906
218.855744,30,3352.871885
229.195318,34,3360.673358
246.604544,37,3369.14087
246.675915,36,3377.840428
237.647391,32,3385.670338
161.602999,24,3391.268973
218.89045,31,3398.522259
277.467482,41,3408.195502
232.092387,34,3416.107998
221.007386,29,3422.681139
223.497658,33,3430.428255
213.77572,29,3437.259898
225.186773,33,3445.207899
185.287442,25,3451.128146
239.948066,35,3459.287667
233.933155,34,3467.465414
227.326537,30,3474.74347
224.819465,31,3482.185846
229.761776,34,3490.027618
243.285898,35,3498.356443
273.749989,39,3507.143915
258.203341,35,3515.418584
222.51831,34,3523.329058
245.532099,36,3531.901075
189.327673,28,3538.607542
199.73415,25,3544.365487
225.25845,36,3553.070343
285.163026,40,3562.256007
227.463034,30,3569.456916
246.103985,35,3577.514468
233.988326,34,3585.252218
275.897109,40,3594.523431
237.512473,35,3602.71381
180.876944,28,3609.095996
257.642781,36,3617.178547
235.398032,36,3625.28362
205.750407,32,3632.771871
239.947958,35,3641.22669
219.456982,31,3648.89854
181.085103,28,3655.335958
197.37238,29,3662.14395
236.06408,31,3669.371752
230.722907,31,3676.642556
252.582007,36,3685.034003
227.732107,31,3692.163746
225.9984,33,3699.965395
223.877141,34,3707.544641
238.930456,36,3715.887656
176.719091,27,3722.469607
238.646177,35,3730.435001
228.334524,34,3738.084555
212.499455,29,3744.77746
254.629401,35,3752.719049
215.215403,32,3760.11841
232.775293,34,3768.126591
220.480976,32,3775.553391
234.708181,36,3783.95363
234.120152,33,3792.017224
177.872757,31,3799.15323
238.94573,32,3806.952628
202.031712,34,3814.928979
226.217328,34,3822.947667
239.21643,37,3831.410035
182.080735,27,3837.952204
272.409335,38,3846.897548
203.056186,32,3854.311115
244.587418,36,3863.136882
263.830987,34,3871.261346
252.319136,37,3879.455251
224.614106,31,3886.513857
249.405784,35,3894.765168
214.616559,29,3901.678981
206.919551,28,3908.03696
204.096166,31,3915.020963
223.781896,37,3923.720505
270.803687,38,3932.673564
227.586793,30,3939.715397
229.556041,34,3947.695572
246.900543,34,3955.77231
229.98077,33,3963.303356
254.050196,41,3972.944235
232.598329,34,3980.870817
177.023579,26,3986.719234
283.081093,36,3995.189177
270.694984,38,4003.978501
243.114444,33,4011.628554
202.069782,35,4019.973938
204.823722,31,4027.303358
219.298785,28,4034.089542
218.301302,34,4042.147469
244.961313,34,4049.945894
184.375383,29,4056.602152
261.395123,38,4065.794156
235.500175,35,4074.16358
224.539498,32,4081.595209
249.43744,38,4090.618858
317.350542,42,4101.063473
279.834861,40,4110.334928
257.502298,38,4119.169884
256.336259,36,4127.629834
244.310781,38,4136.902643
216.02909,33,4144.855797
248.069209,39,4153.890777
183.446171,27,4160.234238
154.123474,26,4166.11405
223.496566,36,4174.273858
223.680988,34,4182.15955
181.772596,27,4188.722803
237.751211,34,4196.450521
221.127122,30,4203.513175
208.586993,31,4210.649752
107.089989,16,4214.7244
248.571292,33,4222.330445
282.208691,39,4231.081972
203.272355,33,4239.011045
215.893673,32,4246.907919
235.114061,31,4254.249184
223.724155,30,4261.165564
271.86469,37,4269.840192
222.36511,32,4277.263114
265.751704,35,4285.502136
200.160446,28,4292.076411
250.225351,33,4299.926985
180.633021,29,4306.927677
272.822728,39,4316.18387
241.276108,34,4324.419908
205.324171,32,4332.420854
259.068496,34,4340.171788
201.721146,28,4346.984372
230.376983,33,4354.551603
249.74714,35,4362.641034
226.646621,33,4370.591135
263.27041,34,4378.588659
229.920102,32,4385.736955
260.575016,39,4394.747006
193.286758,30,4401.914792
207.825348,32,4409.584054
213.070678,33,4417.102674
219.688748,29,4423.885444
266.7926,37,4432.593584
163.480968,23,4437.92594
186.001235,28,4444.657447
195.308499,29,4451.756889
134.156467,20,4456.578679
208.575334,32,4464.040667
285.021343,37,4472.872764
151.027238,20,4477.353767
242.422573,36,4486.059581
133.447098,22,4491.028174
255.205651,36,4499.326844
270.241617,38,4508.432389
228.632216,38,4517.294588
230.245618,30,4524.390116
252.470562,36,4533.122636
253.351935,38,4542.475806
253.317231,35,4550.985156
226.045566,32,4558.795425
244.981097,34,4567.094055
245.542113,33,4575.045488
221.199822,34,4582.881398
219.485679,30,4589.775569
199.223768,31,4597.495896
268.066447,38,4606.889938
267.690517,36,4615.530965
185.866415,30,4622.425064
231.521301,37,4631.534239
182.98294,27,4637.668188
201.742958,32,4645.214643
191.87051,27,4651.767365
234.465961,31,4658.964818
212.706372,31,4666.63571
259.54169,39,4676.197889
242.690259,36,4684.899001
218.192239,28,4691.721211
220.894343,33,4700.17352
245.297786,35,4708.401785
165.674908,27,4715.157899
223.269534,32,4722.62942
239.630877,33,4731.014131
251.687759,35,4739.317835
228.494232,31,4746.976342
262.970891,37,4755.621811
248.620863,32,4763.479311
312.481012,40,4773.173286
231.443703,34,4781.168759
239.044325,37,4790.444501
273.256135,36,4799.054773
226.018685,30,4805.984509
227.737792,32,4814.349513
240.509312,35,4822.822685
251.872847,36,4831.705446
195.976206,29,4839.405945
230.42259,31,4847.222903
218.102824,30,4854.142472
220.841999,31,4861.682794
194.966702,30,4868.595075
131.22554,20,4873.573328
258.585112,36,4882.627598
267.306513,36,4891.399315
258.344695,38,4900.813205
197.499961,28,4907.996573
217.888656,34,4916.538693
186.610193,28,4923.630496
246.675633,37,4932.900572
218.284133,31,4940.719439
207.996249,27,4947.618172
180.984511,26,4953.853033
234.900573,35,4962.372572
214.937794,28,4969.253122
231.402532,36,4978.437505
218.276044,33,4985.967612
276.369874,39,4995.240802
283.878718,37,5004.386371
218.590774,33,5012.392794
210.803254,30,5019.473567
255.149816,36,5028.101373
250.838443,34,5036.518029
254.777392,41,5046.895837
169.02897,25,5052.924514
227.469052,30,5060.358554
262.653034,41,5070.549067
236.619352,35,5078.716167
200.446063,32,5086.473572
213.288593,33,5094.64156
203.584694,30,5102.272047
213.322554,31,5109.742021
143.844223,19,5114.068127
224.689058,36,5123.226858
238.254656,33,5131.722075
263.839853,37,5140.801477
230.691363,31,5148.518191
204.859324,31,5156.423066
200.746483,32,5164.807235
241.302447,38,5173.937795
277.940555,44,5184.256651
235.284636,35,5192.868976
276.443181,40,5202.578085
215.627992,29,5209.816647
223.913141,32,5217.809213
235.223008,33,5225.48285
207.775943,30,5232.746298
238.525483,31,5240.772462
209.587413,33,5248.873072
166.4607,26,5255.095342
209.157779,31,5262.015772
250.94309,35,5270.705443
259.830364,36,5279.750058
247.199101,32,5287.452424
262.001335,34,5295.363744
236.868095,34,5303.768679
184.973865,26,5310.005668
280.622045,40,5319.690929
239.648216,36,5328.771027
246.708897,37,5337.834564
210.708342,29,5344.91152
231.876501,34,5353.050177
226.503371,37,5362.488228
232.874524,32,5370.660714
240.866475,32,5378.591616
211.402869,30,5386.30836
226.947943,38,5395.989217
267.559911,37,5405.384805
225.501741,36,5414.542174
268.037317,38,5423.763162
181.969565,26,5430.075769
260.734372,38,5438.764842
187.512119,30,5446.581592
161.629673,27,5453.655631
216.459164,31,5461.592622
254.082603,34,5470.121218
130.852441,20,5475.232689
190.58349,28,5482.47475
208.920227,31,5490.216356
178.905162,28,5496.777858
285.79759,39,5506.608777
293.641591,37,5515.910249
215.631001,33,5524.133363
228.637219,31,5531.919743
250.628128,33,5539.772202
278.404802,39,5549.617651
283.945291,42,5559.690844
262.928397,39,5569.665783
214.495627,33,5577.986713
138.156256,19,5582.84132
215.614364,29,5590.155791
236.946078,36,5599.053758
213.958335,29,5606.187826
258.782853,34,5614.818543
231.9394,33,5622.960866
216.161727,30,5630.96673
187.380212,26,5637.546813
300.292655,42,5647.854121
229.716605,36,5656.531576
227.62498,33,5664.74037
230.517446,32,5672.746279
261.477409,38,5682.34968
278.11485,39,5692.232503
289.643603,42,5702.632915
170.290658,25,5709.107357
214.318403,30,5716.903961
208.263086,27,5723.645104
237.679483,34,5732.564578
222.454096,35,5741.422606
219.720862,33,5749.823509
292.415556,42,5760.948681
208.18673,27,5767.787198
197.002416,30,5775.293438
252.84107,35,5783.892177
284.290046,38,5793.492831
210.263386,29,5800.416869
250.071793,35,5809.144457
150.772391,21,5814.65104
185.742439,27,5821.520371
250.802189,37,5830.94302
160.430531,26,5837.420612
217.990624,32,5845.394119
223.216445,33,5853.700809
215.310562,27,5860.329378
86.522308,12,5863.355741
216.269506,37,5872.760903
262.175592,36,5881.979956
235.371408,35,5890.850358
231.975237,33,5899.50369
227.093665,29,5906.69747
220.224278,31,5914.689256
243.097518,32,5922.708636
268.203695,38,5932.576241
221.237129,34,5941.119166
214.196645,28,5948.122283
271.875604,36,5957.235051
214.526702,31,5964.79262
222.489167,35,5973.943999
193.566874,29,5981.538896
198.701045,32,5989.61728
249.750824,33,5997.757397
201.61407,31,6004.846181
254.636325,36,6013.270026
