# {"t_start": 1713710401.0846663, "env_id": "PctDiscrete-v0"} 
r,l,t
166.009847,25,5.859363
249.051651,37,14.530663
191.302061,31,21.410833
231.203455,33,28.6806
202.709787,27,34.782268
206.24538,30,42.143473
266.650516,35,50.417534
219.095721,30,57.570102
220.29405,33,65.254782
276.282467,40,123.843063
242.0994,34,132.206946
194.244099,31,139.701411
217.60255,32,147.361919
292.099673,40,156.79325
230.579386,33,166.133139
93.635117,13,281.566225
290.933826,41,291.954054
232.374476,36,300.372174
251.03802,33,308.253087
244.497616,33,315.922695
190.210382,29,322.849715
232.457982,36,331.236387
154.043261,23,336.507312
197.595612,30,343.725152
221.853422,33,351.254095
190.916639,32,358.676722
166.585269,23,364.001627
269.526374,37,372.751247
225.712426,32,380.959638
237.375447,34,389.455758
251.601346,41,399.445449
167.927278,23,405.402059
227.822681,34,414.295361
206.237681,28,421.508605
196.804318,29,428.925853
259.323949,36,437.782967
249.160635,37,446.945952
210.880982,28,456.479766
199.688746,26,472.935149
283.223811,37,626.624335
244.633134,31,635.049011
245.976363,35,643.718376
284.114422,42,654.300074
224.565975,32,662.388361
201.913869,32,670.441777
260.020882,39,682.673893
189.811384,30,719.748237
230.043039,33,940.424082
259.498557,34,948.258087
256.220212,39,958.626575
215.78274,36,968.192654
195.275673,32,976.141925
221.992101,34,984.848032
255.255247,38,994.862909
250.987543,35,1003.42407
205.630193,33,1011.644168
183.351301,27,1018.810543
218.387541,29,1026.04226
165.96298,24,1032.724089
208.011255,30,1049.003396
271.484159,36,1097.396137
183.447544,26,1204.755636
281.060628,40,1214.445831
267.538262,38,1223.198253
233.744979,31,1230.960683
282.439927,38,1239.854202
267.401139,33,1248.205872
217.788858,31,1255.962451
242.237651,34,1264.453955
188.006149,27,1270.986686
198.942977,30,1277.609903
268.361559,38,1287.287319
241.133996,34,1295.001955
226.883645,32,1302.453576
292.279839,39,1311.408721
244.078325,33,1319.028195
258.281864,35,1327.390845
177.348743,27,1333.547193
250.63411,35,1341.321253
217.969267,35,1349.569375
228.338477,34,1357.632546
265.047047,38,1366.434923
229.061941,31,1373.35246
192.143041,29,1379.940536
183.755168,29,1386.385148
151.584834,23,1391.685543
220.636279,32,1399.064517
190.283405,31,1406.008605
189.23525,26,1411.957937
211.290552,29,1418.687402
159.425143,28,1424.875531
210.934379,30,1431.648496
222.853648,33,1439.159845
270.895638,35,1447.414153
208.760345,29,1454.000204
238.912203,32,1461.318381
203.782614,27,1467.331547
221.646509,33,1474.886506
198.142536,32,1482.074808
229.230121,31,1489.481171
249.363888,34,1497.001767
171.524234,27,1503.293268
280.647006,39,1511.897382
285.688528,40,1521.257346
209.468426,29,1527.71201
273.925629,39,1536.478209
190.235253,27,1542.422007
300.353156,44,1552.432295
245.804843,37,1561.095951
197.243823,28,1567.279303
196.277465,27,1573.490703
241.464871,33,1581.080505
269.3219,36,1589.667427
250.352538,43,1599.848845
245.363501,34,1607.731426
233.567345,33,1615.359129
178.784548,26,1621.296282
185.87277,28,1627.902462
225.522781,36,1636.222726
243.748782,34,1644.732277
190.24406,29,1651.574548
230.750923,32,1659.052374
259.588978,35,1667.153148
194.868476,29,1674.044583
176.577889,29,1680.56312
209.341051,30,1687.519684
180.198986,26,1693.278
209.117628,32,1700.823471
300.214191,46,1711.551044
195.440979,27,1717.684526
228.135169,35,1725.723283
242.209084,36,1734.06768
273.809517,37,1742.867269
190.31783,28,1749.243959
280.621072,38,1758.439853
156.461408,20,1763.119569
193.327297,29,1769.654602
313.075753,42,1779.428325
233.170801,34,1787.77468
240.072985,33,1795.760507
251.446874,34,1803.337268
209.497418,33,1810.645882
184.34775,28,1817.110256
211.132841,29,1823.779435
194.282365,32,1830.975808
251.525277,36,1839.191298
286.02034,42,1849.255448
186.529472,26,1854.994385
310.951676,39,1864.168187
194.311514,29,1870.803868
275.415053,37,1879.338273
236.768535,35,1887.68743
271.100577,39,1896.765355
321.856503,44,1907.093948
258.807348,38,1916.239075
202.966922,31,1923.395074
197.833408,29,1930.185655
214.809162,30,1937.186122
228.415415,33,1944.55732
223.438505,33,1952.402128
192.96756,29,1959.090266
196.927166,29,1965.790662
232.858103,33,1973.675281
235.225985,35,1981.587153
189.607435,25,1987.431714
256.676282,39,1996.405694
235.215966,36,2004.6516
207.35902,28,2011.338485
233.247368,33,2019.056146
245.746665,36,2027.728501
234.006109,31,2034.596133
225.521185,29,2041.424564
245.379899,33,2049.638678
269.921915,38,2058.518549
262.003635,35,2066.466422
175.520475,28,2073.07616
222.813071,30,2080.156311
219.587948,31,2087.302197
191.764249,28,2093.907042
251.650768,35,2101.707086
217.942371,29,2108.302749
232.805911,34,2116.162523
163.025323,29,2122.941229
263.823426,36,2131.319165
232.322629,33,2139.093649
266.205535,40,2148.421537
266.347089,39,2157.796036
276.36633,38,2166.602491
201.405885,30,2173.453076
215.979081,29,2180.569819
220.930981,33,2188.119889
188.584361,28,2194.80817
232.47632,31,2201.895242
262.197722,36,2210.462549
199.235517,30,2217.222145
229.336594,33,2224.861164
211.208202,33,2232.453932
208.041387,29,2239.151566
249.636078,36,2247.406697
205.292738,30,2254.558157
279.989607,36,2262.532744
234.188061,33,2270.083618
180.718981,25,2276.040017
178.638462,26,2282.195716
218.277203,29,2288.748126
194.33194,29,2295.497005
289.366521,41,2305.148643
263.78037,37,2313.571872
226.171776,32,2321.140929
220.344997,33,2328.774646
295.321438,40,2338.09441
218.254422,31,2345.342988
217.610935,32,2352.764984
212.155597,31,2360.074196
194.932299,30,2366.760203
179.816098,27,2373.117868
180.0173,27,2379.289933
218.686578,38,2388.321162
197.996477,29,2395.022628
164.142865,23,2400.192952
237.962339,37,2408.930407
238.290841,34,2417.011688
275.530297,40,2426.241138
227.388346,31,2433.315958
254.335821,35,2441.732582
119.165223,20,2446.381394
181.149981,28,2452.899392
216.307722,31,2460.147054
299.567239,37,2468.908395
210.890506,30,2475.770879
260.886063,37,2484.583764
253.079793,35,2492.853981
228.40859,33,2500.174997
217.853044,32,2507.613831
192.168579,27,2514.155397
181.685177,32,2521.372931
268.107411,38,2530.107217
218.560887,32,2537.483345
167.03017,26,2543.361478
182.178431,26,2549.303845
239.362543,36,2557.693229
230.218617,32,2565.143529
253.028413,36,2573.537943
205.285717,32,2581.043708
237.540176,35,2589.683186
246.047439,38,2598.96802
178.294674,26,2605.266319
187.484713,30,2611.907126
208.107636,31,2619.129559
231.212183,34,2627.087353
230.187815,33,2634.670014
234.362627,34,2642.64973
241.03301,35,2651.088357
234.054281,32,2658.398971
248.972415,36,2666.926677
211.067547,29,2673.593779
177.702446,26,2679.543684
186.850853,28,2686.121427
228.737177,32,2693.565579
203.205931,29,2700.542011
198.313098,29,2707.328436
219.564519,33,2714.950655
233.98654,37,2723.729844
195.545172,29,2730.286558
205.186163,32,2737.5639
207.328661,30,2744.503431
240.244183,34,2752.504589
225.785158,31,2759.703678
215.884805,32,2767.750699
229.423081,33,2775.506241
233.808134,36,2783.673074
238.294191,31,2790.744188
164.64463,25,2796.359096
177.779222,27,2802.722197
194.687633,29,2809.316502
213.065463,30,2816.145821
209.113134,30,2822.971055
285.648629,39,2832.088893
191.276482,29,2838.914999
168.959312,23,2844.058812
225.170635,32,2851.583362
281.043473,39,2860.552849
302.00059,41,2870.140289
218.082546,30,2876.965458
233.360024,34,2884.972492
244.812736,38,2893.831604
183.907806,27,2899.831559
164.134121,21,2904.897486
141.787497,21,2909.804913
232.537309,31,2916.925269
240.00192,34,2924.419377
249.073889,35,2932.597804
284.444774,42,2942.259521
259.430104,38,2951.234357
261.519154,37,2959.965475
235.976455,34,2968.081983
211.983934,28,2974.603047
209.074411,31,2981.651114
216.325981,31,2989.044854
243.703614,35,2996.957824
284.546711,41,3006.568053
151.758845,21,3011.142144
275.188451,38,3019.731479
211.336287,32,3026.923731
235.175056,31,3034.253083
229.425813,30,3041.448844
230.840999,34,3049.830227
177.129315,28,3056.302815
210.421448,31,3063.928866
188.628941,28,3070.193489
235.804883,36,3078.461966
239.211006,35,3086.425262
184.870565,28,3093.345229
262.595666,36,3101.725494
268.258908,37,3110.131123
215.722148,28,3116.546805
281.346368,39,3125.601819
221.308338,28,3132.173101
245.484562,35,3140.2371
239.221637,36,3148.547866
168.544194,26,3154.778337
291.421314,38,3163.50798
211.715861,29,3170.270951
193.01239,29,3176.928125
209.785918,32,3184.489619
232.683317,32,3191.851993
231.087044,32,3199.635367
188.437346,32,3207.117524
225.797731,33,3214.790683
229.843176,34,3222.900732
189.720689,28,3229.386774
205.495045,29,3236.390833
207.623132,31,3243.527458
165.322834,23,3248.844656
228.778668,33,3256.660942
224.925334,31,3264.118563
193.561069,29,3270.90486
262.31536,35,3278.992653
239.517704,32,3286.360637
268.897313,42,3295.641755
214.228333,32,3303.099174
189.975897,28,3309.691185
218.962514,28,3316.354401
207.474655,34,3324.251107
184.738894,25,3330.056252
233.864507,36,3338.285192
269.297048,38,3346.989339
210.048839,29,3353.716808
250.956991,36,3361.965182
243.764735,35,3370.13468
183.196485,29,3377.164855
290.440384,41,3386.913725
225.174059,33,3394.841597
