# {"t_start": 1713710401.4024763, "env_id": "PctDiscrete-v0"} 
r,l,t
180.167572,26,5.863225
232.782047,36,14.243567
237.363922,33,21.580654
207.26231,29,27.89631
200.816803,27,34.012421
124.517265,18,38.435175
238.851012,32,46.074636
179.657082,27,52.760591
208.915076,31,59.879924
215.090808,32,71.419729
191.126356,25,121.530761
243.424039,33,130.502763
214.342043,31,137.908826
241.159235,36,146.665477
232.520232,33,154.474265
223.616044,35,164.003629
229.935094,30,284.181182
249.443933,36,292.7366
204.328355,28,299.328932
237.958392,36,307.966562
164.479513,25,313.681047
237.472269,33,321.513042
201.863634,28,328.022232
232.137253,34,335.974571
224.108113,33,343.908043
255.447911,34,351.601984
173.881283,25,357.511844
209.927738,31,364.748302
203.335947,31,372.003824
163.1287,26,378.705317
302.979733,42,389.128543
235.373278,35,397.696833
220.763655,35,406.550484
208.361645,30,414.707677
239.340675,34,423.10154
229.047873,33,431.573622
245.73267,33,439.823211
114.249158,16,443.613572
205.789106,29,451.116149
210.892821,30,467.72567
159.243481,23,487.31566
84.267514,12,511.426491
277.738633,38,634.11014
230.916363,33,642.486239
206.302332,28,649.599623
274.689472,40,659.496524
207.252205,28,666.833975
215.698663,31,674.669605
242.017916,35,691.603639
237.323287,34,936.828187
251.760464,38,945.310641
235.009194,34,953.644948
196.667243,27,960.930828
244.792012,32,969.313693
174.50838,26,975.879737
195.317873,30,983.711511
234.926145,34,992.45721
190.719221,27,999.287517
200.535093,31,1007.091834
283.780209,42,1017.537492
212.016296,30,1025.18047
219.771576,33,1034.254284
254.771322,38,1061.694427
171.220007,23,1099.718402
263.15458,39,1208.176808
216.681854,31,1215.463919
211.85938,34,1223.390735
226.678262,29,1230.635867
221.473807,32,1238.245222
216.0149,28,1244.995325
188.221872,30,1252.688091
232.564869,35,1261.188807
216.902642,30,1268.813298
157.993518,23,1273.96145
223.909142,29,1280.756961
222.367834,32,1288.661072
255.698992,33,1296.326086
241.35203,37,1305.00476
237.711026,33,1312.429298
209.344945,32,1319.912058
249.985172,38,1328.929436
229.409824,37,1336.986084
243.57336,30,1343.894268
186.513694,26,1350.250364
254.19902,38,1359.056994
244.520342,34,1366.982744
241.325069,33,1374.399451
179.647218,27,1380.497064
210.561697,31,1387.430845
228.401801,34,1395.317513
256.676465,35,1403.077744
278.326115,39,1412.222652
194.768682,28,1418.542651
230.019762,35,1426.394832
225.89333,34,1434.043944
211.832088,31,1441.252279
224.810522,31,1448.601105
193.144211,29,1455.133567
250.090048,35,1463.231668
265.117499,37,1471.590326
246.194544,35,1479.340775
242.890237,34,1487.419802
222.602292,29,1493.892302
251.237878,38,1502.597578
207.878954,30,1509.33234
258.971712,38,1518.015034
271.980382,38,1526.508891
181.454292,26,1532.429659
253.818304,36,1540.342695
286.032959,37,1548.582588
209.227357,29,1555.232853
171.688256,24,1561.082355
234.468176,33,1568.176967
256.720061,41,1577.819973
187.587231,28,1584.198463
228.635786,34,1592.311684
266.912064,38,1601.457824
223.447059,32,1608.85497
173.028138,25,1614.654661
204.262436,31,1621.688432
235.490524,33,1629.46061
251.849181,35,1637.674689
254.287114,34,1646.163929
203.318347,29,1652.844594
240.642128,35,1660.957382
179.610876,30,1668.006508
214.134596,30,1675.070603
237.910957,32,1682.38957
208.711146,30,1689.191447
260.192443,34,1696.970628
243.072531,34,1705.053089
188.404824,27,1711.263648
232.635773,34,1719.041919
239.964515,34,1726.869899
261.12987,37,1735.474306
251.854207,38,1744.281974
237.709565,35,1752.590398
268.738565,39,1761.829905
260.389393,37,1770.169574
274.792795,39,1779.392401
213.721842,34,1787.750148
165.081799,27,1794.210595
211.587253,31,1801.465371
118.507864,18,1805.27264
246.279838,35,1813.277588
217.125853,35,1821.370382
223.386696,30,1827.977439
51.827887,8,1829.799944
242.235794,34,1837.555793
243.98717,34,1845.590324
223.816391,30,1852.419913
175.699885,26,1858.40435
252.582783,37,1867.099159
216.443059,30,1873.956553
278.779544,40,1883.309307
202.775251,29,1890.175873
224.655884,30,1897.116048
224.506345,32,1904.737776
219.526969,32,1912.314449
213.544525,33,1920.107451
224.238432,32,1927.528838
242.4834,35,1935.703668
174.773126,25,1941.418167
157.827415,25,1947.21679
170.84284,23,1952.532838
200.323576,28,1959.052905
233.721168,34,1966.853998
201.878916,30,1974.089941
194.721244,27,1980.035537
226.136089,35,1988.211728
250.970042,35,1996.300569
217.187668,32,2003.664423
279.093222,40,2013.119991
266.898602,37,2022.044891
226.16328,32,2029.438037
195.360183,29,2035.967808
251.637569,35,2044.284697
189.673839,29,2051.369693
206.740554,29,2058.240794
207.318778,29,2064.831318
186.26204,27,2071.13756
235.088258,36,2079.622827
189.542707,28,2086.142723
179.779841,25,2092.027039
152.936668,21,2096.611887
248.254579,35,2104.789576
239.810225,34,2112.608848
270.527319,38,2121.502495
247.554569,34,2129.328528
246.762857,33,2137.129077
199.689401,28,2143.475327
254.259511,38,2152.574017
243.050124,34,2160.451328
207.760507,27,2166.733556
248.431549,40,2176.061211
205.143307,31,2183.47481
249.596724,37,2192.230698
223.477588,33,2199.854343
248.656704,36,2208.346277
226.627483,31,2215.491372
202.532068,29,2222.045187
237.492665,34,2229.860012
211.593751,30,2236.850654
223.080721,31,2243.97426
250.771216,35,2252.183615
191.47163,31,2259.159141
208.882978,30,2265.879535
282.012919,37,2274.538727
189.567819,28,2281.177722
208.723535,31,2288.235427
218.393271,30,2295.232765
228.165602,35,2303.534878
186.322863,29,2310.068733
216.465652,32,2317.465528
281.753164,42,2327.319088
202.419232,30,2334.309842
209.051861,31,2341.402564
236.981435,33,2349.064677
209.759397,29,2356.093431
222.349593,35,2363.876343
243.671192,33,2371.569055
