# {"t_start": 1713710400.2921145, "env_id": "PctDiscrete-v0"} 
r,l,t
224.968386,34,8.739327
191.432005,27,15.084214
211.651302,27,20.822989
212.274931,30,27.441319
232.089727,35,35.482774
250.119245,33,43.588454
245.206275,34,51.677129
230.046714,31,58.996732
241.443413,33,66.80634
206.234074,30,120.646802
260.841084,39,132.466684
275.488374,38,141.674902
215.152922,34,149.720937
228.393661,34,157.754716
233.747563,35,231.329532
236.877464,33,288.297031
174.887547,23,293.765814
278.387652,38,302.608197
203.54128,27,309.213911
213.601375,30,316.168293
240.969764,32,323.803564
250.198522,33,331.443828
228.50744,34,339.129722
173.900447,26,345.548332
224.957493,31,352.634041
142.189773,23,358.065112
196.148419,28,364.451163
268.067608,36,373.020913
245.293009,35,381.909623
241.447705,37,390.991152
165.606375,27,397.781723
271.436846,36,406.882628
198.78805,31,414.97906
209.948369,32,423.212403
209.749947,31,431.094201
264.402051,40,441.059587
154.191741,25,447.199234
183.834076,27,455.560454
287.472743,40,482.803236
227.434548,29,628.186554
260.235102,38,638.329407
260.001328,35,646.997881
143.293599,20,652.097916
241.188215,36,661.157275
229.299815,33,669.437872
198.45699,28,676.690791
223.559158,32,693.250216
216.929512,30,937.183929
132.864841,18,940.898403
210.419608,32,948.315026
220.259656,32,956.65295
202.509693,27,963.634694
211.685389,33,972.157137
237.767413,32,980.458496
196.6578,29,987.764161
231.085619,34,996.732472
214.530371,32,1004.606568
228.142644,31,1012.345702
235.184158,35,1021.33378
251.439371,37,1031.164786
247.177259,36,1048.492966
306.298139,41,1103.047733
265.32411,38,1209.211315
258.955936,36,1217.581644
244.567409,37,1226.096341
209.896744,33,1234.524905
235.085987,36,1243.13385
257.566568,38,1252.611261
244.355928,33,1260.578517
230.608089,34,1269.326974
224.133743,31,1276.206573
240.679314,34,1285.035134
222.684872,33,1292.520952
189.702554,31,1299.595061
255.437365,36,1308.098481
102.757307,17,1311.963231
176.866913,27,1318.154246
202.084587,29,1325.003629
262.472152,35,1333.16689
229.211809,35,1340.898792
240.773895,36,1349.25637
279.320479,39,1358.59226
145.81418,22,1363.556931
225.182842,31,1370.547849
212.906897,34,1378.309047
247.060495,36,1386.470363
231.728504,33,1394.031671
232.383259,33,1401.531192
247.233979,34,1409.218168
220.290014,30,1416.29357
190.821004,28,1422.735101
244.975352,35,1430.366899
137.683263,18,1434.461002
231.476624,36,1442.738297
259.781642,38,1451.523025
238.011308,33,1459.065654
190.851407,30,1465.922906
254.674386,38,1474.539824
185.732787,28,1480.808939
241.267914,36,1489.287643
194.820382,29,1495.797274
262.205254,36,1504.005373
235.815261,32,1511.221415
233.170102,34,1519.037229
213.094245,30,1525.865938
250.101258,35,1533.692964
264.465574,37,1541.766983
248.819156,35,1549.611647
263.52133,35,1557.610394
191.574518,28,1564.191054
236.745343,37,1572.505103
252.487822,35,1580.738477
209.589237,30,1587.802899
200.666714,27,1594.048452
222.271336,33,1601.96503
227.899687,33,1609.672032
229.7072,30,1616.535008
234.09766,35,1624.59031
274.536538,39,1633.722085
288.490929,38,1642.896701
280.013426,40,1652.53656
216.995111,32,1660.01157
136.599629,20,1664.553637
250.792607,37,1673.272207
213.098312,33,1680.797159
201.6109,30,1687.752978
215.391739,32,1695.041294
257.661896,36,1703.400228
251.632877,36,1711.822761
217.851605,31,1718.862446
216.911878,29,1725.577057
244.869044,36,1733.786321
207.123794,33,1741.561055
231.947705,34,1749.551575
185.423184,30,1756.797782
236.111579,33,1764.534935
261.032162,38,1772.988959
193.711688,29,1779.963573
221.221001,32,1787.76578
237.461932,33,1795.6816
270.100363,33,1803.221352
217.688013,31,1810.146466
167.053983,26,1816.160009
242.922645,34,1823.884993
206.910772,33,1831.227046
202.957217,30,1838.048778
237.633673,34,1846.16389
259.334251,37,1854.541701
290.399208,42,1864.425072
223.655301,32,1871.754848
256.645202,37,1880.331221
241.838026,41,1890.053545
227.385063,33,1897.728262
268.495312,37,1906.442737
250.537691,37,1915.254181
204.674989,33,1922.941571
221.882982,33,1930.589601
203.905743,31,1937.923601
179.112282,25,1943.607332
220.557342,32,1950.945478
192.250082,28,1957.331058
207.207003,30,1964.435836
176.49385,28,1971.041018
246.05671,32,1978.502087
257.210368,38,1987.213575
265.274812,37,1995.99625
203.759887,29,2002.371663
194.922284,27,2009.022223
223.419449,33,2016.683025
237.713459,36,2025.257926
205.22345,29,2031.86739
225.662488,33,2039.340331
232.408407,36,2048.021203
266.730466,39,2057.397403
217.517004,32,2064.672334
246.545918,37,2073.352955
272.542536,38,2082.211044
242.976642,35,2090.490458
243.124072,34,2098.065193
230.014752,37,2106.686844
228.771877,33,2114.250477
254.651426,38,2123.140622
223.143689,34,2130.989513
202.024199,29,2137.892079
277.565749,43,2147.868128
231.206751,34,2156.081156
194.709485,27,2162.182375
208.632093,30,2169.166182
287.854308,41,2178.932351
250.429122,35,2186.93818
179.723964,28,2193.718908
279.93458,39,2202.61183
277.010375,38,2211.712241
238.557072,32,2218.865473
233.147818,31,2226.038268
208.472317,33,2233.712969
218.44213,32,2241.091233
203.070308,34,2248.778965
219.182843,30,2255.975178
217.358925,33,2263.262745
273.078074,39,2272.123789
222.312157,31,2279.368892
146.366741,20,2284.357561
182.042322,30,2291.252266
216.333039,32,2298.692553
197.970009,28,2305.192952
125.881177,19,2309.448364
315.263439,43,2319.452752
242.22634,32,2326.967334
237.665265,33,2334.608738
217.973097,34,2342.428282
243.398023,36,2350.854308
194.651118,29,2357.872302
246.187485,35,2365.60756
270.656496,39,2374.706089
227.152077,30,2381.643584
206.400616,33,2389.44908
154.151811,22,2394.574259
214.042515,31,2401.710913
175.914027,29,2408.476501
210.61457,31,2415.822999
203.953379,30,2422.689311
291.55756,40,2432.070775
243.519899,33,2440.018739
245.422726,34,2447.753345
224.171668,34,2455.802696
220.356008,32,2463.394829
211.727992,33,2471.071828
208.784351,28,2477.386924
278.659156,42,2487.542641
246.981533,35,2495.564639
238.683086,32,2502.670317
167.174837,24,2508.358323
241.517513,38,2517.243952
179.230801,25,2523.110618
256.478213,34,2530.836904
213.04667,28,2537.192978
250.407648,33,2544.793893
196.301018,29,2551.390285
255.816357,36,2559.838825
198.652498,32,2567.320574
240.599209,34,2575.237309
262.434083,40,2584.716032
242.076903,36,2593.77466
244.147106,33,2601.653045
229.7063,34,2609.49006
221.580297,32,2616.820825
255.967798,37,2625.321631
202.522985,31,2632.560344
219.544172,31,2639.614292
247.257505,37,2648.369357
229.276328,31,2655.755964
188.9335,28,2662.221184
198.83729,27,2668.818052
223.252818,34,2676.746189
234.821621,35,2684.672402
285.087655,40,2694.064077
208.423241,32,2701.741275
266.874913,36,2710.146675
215.189635,30,2716.954888
229.390037,30,2724.252787
280.398626,35,2731.967426
238.090906,36,2740.204439
244.742444,36,2748.766669
228.996878,32,2756.078328
241.750404,35,2764.459143
272.887883,38,2773.770509
275.433842,36,2782.058004
195.012737,29,2788.651156
218.778717,30,2795.655501
238.814404,32,2802.886459
282.878248,38,2811.728379
