# {"t_start": 1713710401.248733, "env_id": "PctDiscrete-v0"} 
r,l,t
215.455858,30,6.968887
272.571552,38,15.451315
254.88244,38,24.028796
214.981821,31,30.925597
157.491943,25,36.943328
262.094773,40,46.415833
256.905959,36,55.0705
222.298349,32,62.514291
190.26286,30,78.238925
262.311856,34,126.834715
238.971632,36,135.816885
254.682283,38,145.053529
177.775286,25,150.762319
186.887001,28,157.369729
213.776955,30,165.981798
211.562476,29,285.848115
226.163088,32,293.335775
189.878254,25,299.264563
241.747271,33,307.191301
224.447395,31,314.3288
179.801796,24,319.908771
212.358704,31,327.284985
177.27997,27,333.774646
230.234059,35,341.921
231.768715,32,349.416806
217.266429,31,356.511956
226.343679,34,364.216555
211.224778,32,371.947882
220.391307,34,380.662098
240.044786,34,388.848096
209.208331,31,396.656903
240.168522,36,405.763089
251.744549,37,415.595528
228.739247,32,423.553244
212.385312,34,432.153952
196.541511,30,439.499171
200.47034,32,447.640059
223.386734,31,458.516682
223.322581,33,485.13177
242.961314,32,628.822955
267.457261,35,637.860193
152.28925,26,644.205965
211.9434,32,652.338929
222.378385,34,660.920979
223.272611,35,669.793079
274.904202,39,681.160641
252.302868,36,722.41855
177.06919,22,938.683673
257.44644,35,946.774879
214.89009,33,955.192957
239.366846,33,963.781059
255.159614,35,972.818715
183.793148,27,979.759884
185.096064,27,986.665325
209.478783,29,994.430691
224.558271,31,1002.079792
228.468205,33,1010.280987
217.174352,34,1019.092969
239.641594,33,1027.450576
196.062012,26,1034.651762
203.576453,30,1055.535776
194.673051,26,1086.15711
187.527133,28,1204.592046
216.48491,32,1212.211262
213.180723,28,1218.945189
172.180896,26,1224.786518
218.981703,35,1233.621846
191.060734,28,1240.205173
228.721482,33,1248.495351
222.039034,35,1256.998053
263.875572,34,1265.660151
197.226866,29,1272.624772
239.858034,34,1280.403355
157.978923,25,1286.943973
182.497673,27,1292.966718
281.743598,37,1301.477462
270.997711,37,1310.194229
224.314718,35,1318.171635
264.546896,34,1326.326555
249.620139,35,1334.224882
237.828487,36,1342.216191
177.799447,27,1348.778708
210.580056,32,1356.190712
228.830126,33,1363.905551
209.59198,32,1371.208173
218.280281,34,1378.837851
85.17671,15,1382.171684
229.429033,32,1389.406265
274.702921,40,1398.6854
203.112518,31,1405.616125
280.924529,38,1414.550472
223.660311,29,1421.087241
186.71824,26,1426.812609
214.431281,31,1433.783934
219.021557,32,1441.181198
230.878421,35,1449.377121
213.650939,28,1455.784951
312.277612,44,1465.671867
295.572964,38,1474.286998
270.402584,39,1483.105853
189.952392,29,1490.031992
181.083207,24,1495.366685
268.966345,38,1503.948239
287.212746,42,1513.442111
224.937651,32,1520.888027
221.97358,33,1528.341735
252.201436,34,1535.8877
211.255183,30,1542.518301
173.99976,27,1548.520186
110.150079,18,1552.705168
224.455666,35,1560.943748
243.192584,35,1568.521685
277.601351,39,1577.795569
209.933395,32,1585.126343
212.336151,31,1592.459143
230.737596,34,1600.630552
181.701024,26,1606.669436
201.819433,29,1613.340173
213.292087,30,1620.166397
275.637936,37,1628.907916
236.835144,35,1637.056609
223.926905,33,1645.345266
172.953137,24,1650.966741
209.004688,28,1657.430261
225.747864,31,1664.59668
212.597461,27,1670.983595
194.44879,28,1677.323227
238.578761,35,1685.569098
222.222992,34,1693.134218
202.588995,28,1699.814126
250.370141,35,1708.164007
201.485529,33,1715.58401
220.217112,28,1722.138492
235.341249,34,1729.786506
173.459127,25,1735.62773
187.62077,27,1741.93106
262.242793,38,1750.835062
219.51053,33,1758.707928
230.657966,34,1766.654379
233.21698,35,1774.402061
216.860367,30,1781.714451
238.306527,35,1790.450542
223.222536,31,1797.748619
203.163809,33,1805.007718
197.680727,30,1811.753426
91.521075,14,1815.08136
212.730842,28,1821.540739
222.709791,32,1828.585779
202.906121,34,1836.306324
178.597632,26,1842.556309
146.370001,22,1847.650005
246.521896,36,1855.858732
244.351198,34,1863.795533
238.70162,32,1871.084868
254.811117,34,1878.9795
221.466184,35,1887.276818
235.069578,38,1896.19756
261.669912,35,1904.48876
227.252313,32,1911.975793
226.093119,35,1920.253558
233.11894,36,1928.503357
233.833141,31,1935.843661
213.636759,31,1942.905329
248.751911,34,1950.807076
176.391071,26,1956.622818
227.166051,31,1964.054395
240.916661,34,1972.033772
204.643331,29,1978.723989
307.231672,43,1988.605058
179.28632,28,1995.298481
231.406819,32,2002.387325
250.935683,34,2010.493127
227.524002,31,2017.706379
271.248259,36,2026.408116
202.332639,29,2033.015554
229.68012,29,2039.736128
234.717602,33,2047.710446
194.485812,30,2054.8426
215.494396,31,2061.815651
221.813191,35,2070.054052
130.810166,18,2074.273576
277.385523,38,2083.123401
225.075196,32,2090.78137
243.795206,36,2098.73814
272.04686,40,2107.981489
232.509643,32,2115.32225
273.769673,37,2123.866354
237.216118,33,2131.52923
283.755076,37,2140.199783
213.102214,32,2147.900433
231.234726,33,2155.855038
202.785657,28,2162.31273
251.920322,37,2170.784509
256.680444,39,2180.175184
266.467619,36,2188.441482
267.416521,35,2196.73566
166.037488,24,2202.258037
126.983345,18,2206.796351
191.709406,26,2212.647074
182.32157,30,2219.391529
204.0625,27,2225.556334
207.028862,31,2232.814915
195.894161,28,2239.207426
208.588312,31,2246.427525
230.04832,35,2254.635899
219.067542,34,2262.132788
211.146527,31,2269.257896
179.038419,26,2275.360883
209.134041,34,2283.46591
231.733927,32,2290.820118
255.013177,36,2299.175213
241.939214,33,2306.766557
231.950507,32,2314.146585
197.358762,28,2320.741375
263.031074,33,2328.420511
188.517862,30,2335.402797
217.440311,30,2342.183521
279.470215,39,2351.451308
240.356125,36,2359.935026
276.124431,41,2369.08858
272.657356,37,2377.682872
307.569914,44,2388.140815
227.100152,31,2395.371336
250.622753,38,2404.325417
179.034342,26,2410.380832
287.701935,39,2419.378324
289.98831,39,2428.424888
237.168564,36,2436.821766
245.966715,32,2444.326542
202.993069,28,2450.840183
272.054112,37,2459.54227
215.906033,33,2467.298707
233.059789,31,2474.458363
134.350594,19,2478.984768
255.093685,37,2487.726089
221.63301,35,2495.826188
250.87282,36,2503.768343
223.914977,34,2511.989542
238.822196,33,2519.510417
221.809815,31,2526.472861
231.954783,35,2534.714058
257.975276,38,2543.415396
259.342374,37,2551.968941
248.023524,34,2559.840388
215.622747,31,2567.18952
212.195271,31,2574.362804
237.384374,37,2583.070502
243.468722,34,2591.622862
238.460439,34,2599.754125
