# {"t_start": 1713710400.5125556, "env_id": "PctDiscrete-v0"} 
r,l,t
194.914675,26,6.732266
227.648234,32,14.07845
221.893886,33,21.410205
261.688136,36,29.479767
239.329939,33,37.043457
239.460266,39,46.466372
249.841373,35,54.872043
239.171951,37,63.449558
178.030316,25,76.171015
202.799287,31,125.831709
203.227782,31,133.587298
260.453838,36,142.179672
198.764847,28,148.885139
144.867746,23,154.333484
259.092624,38,164.609472
293.716842,41,287.371898
220.369959,34,295.375149
198.486462,31,302.768784
207.932118,33,310.623141
214.188494,31,317.857709
263.13985,39,327.0749
272.536074,37,335.710475
256.569801,35,344.03361
250.124406,36,352.15184
182.945322,29,358.993964
182.303782,28,365.575521
176.347652,27,371.843344
178.237885,27,378.845232
207.422847,30,386.176261
110.645716,15,389.970948
281.310686,38,399.133719
237.688177,34,407.841613
226.329851,32,416.49613
233.022711,32,424.440697
258.436188,40,434.617121
257.811257,36,443.441006
213.101524,28,450.618928
211.560417,32,466.345619
237.039562,33,501.079769
249.936908,35,632.790441
262.463357,38,642.497382
241.146574,36,651.559933
301.884778,43,662.389999
173.690488,28,669.581943
225.402191,35,678.800047
237.030156,33,706.764097
165.677392,23,937.484308
223.463976,32,944.460971
210.750671,28,951.23633
261.412041,37,960.958352
251.238961,35,970.096424
180.752515,26,976.670326
217.93405,31,984.851519
214.494344,33,993.243202
254.24409,36,1002.240428
197.437007,30,1009.745111
229.111609,31,1017.660723
237.356804,34,1026.256177
206.755636,31,1034.763103
280.192527,36,1059.844989
226.011762,33,1128.037073
258.064866,36,1209.955078
196.781242,26,1216.082984
204.697563,29,1222.909646
203.152892,32,1230.734321
274.538065,38,1239.756082
205.116093,28,1246.729485
238.579949,35,1255.606935
193.167657,30,1262.843846
239.654674,32,1270.828072
273.235876,39,1279.548549
251.093982,34,1288.214227
251.641535,36,1296.457164
289.700536,39,1305.626201
204.97308,32,1312.828646
226.943594,32,1320.297471
260.978263,37,1329.042423
204.510275,30,1335.691381
266.972082,41,1345.084282
246.815231,36,1353.514139
150.538503,24,1359.227066
223.46944,35,1367.408486
224.756917,33,1374.758834
286.105183,42,1384.185731
224.707747,31,1391.288387
260.514626,34,1399.102218
254.862468,35,1406.961903
276.869922,39,1416.095975
243.350685,32,1423.397658
240.571629,35,1431.101162
235.142472,36,1439.215394
207.18799,29,1446.095369
191.385984,27,1452.27761
180.237362,26,1458.224648
230.32996,33,1465.69974
170.79735,26,1471.694156
257.263924,37,1479.993045
261.308793,34,1487.946349
258.480321,32,1495.177448
222.312953,32,1502.466785
232.060124,34,1510.157391
176.291123,24,1515.670995
223.487205,32,1522.957824
265.461829,40,1532.052294
193.684441,28,1538.105209
211.986949,28,1544.363322
172.014587,27,1550.341042
163.787482,23,1555.674026
178.835209,27,1562.099533
263.452477,35,1569.679417
203.778459,30,1576.876391
218.992734,30,1583.565823
241.587482,35,1591.984228
241.759277,36,1600.588385
223.923722,32,1608.030411
244.676439,34,1615.856084
284.55439,39,1624.807467
281.706922,41,1634.374288
287.264725,42,1644.80461
245.386341,33,1652.549044
222.725984,31,1659.852163
210.433671,32,1667.22263
255.453254,38,1676.079091
264.202948,37,1684.58219
188.403724,27,1690.62604
225.386063,32,1698.063519
274.357396,39,1707.412806
262.474588,36,1715.650903
257.025138,36,1723.870136
183.227248,29,1730.472086
189.306005,27,1736.743894
252.278082,34,1744.70625
214.671813,31,1751.966008
240.9918,35,1760.42208
213.819766,30,1767.349758
215.198687,32,1774.309943
223.231209,32,1782.171275
202.52145,29,1789.484089
260.672573,37,1798.191008
156.364101,25,1803.689816
200.280714,26,1809.429908
237.75001,34,1817.236987
209.56883,32,1824.511856
201.272314,28,1830.845743
246.593209,34,1838.565933
191.84468,29,1845.610579
210.667234,30,1852.419321
217.656212,31,1859.428193
188.157841,30,1866.579558
228.223839,31,1873.587603
180.947394,26,1879.656526
196.853043,31,1886.968708
280.190704,37,1895.690813
160.252753,23,1900.964102
228.474518,35,1909.183022
234.438327,32,1917.013443
212.602991,29,1923.782261
157.422553,23,1928.974398
203.394453,30,1936.043114
258.443835,39,1944.925869
234.388429,34,1952.924841
281.80702,40,1962.237523
241.42965,35,1970.405432
225.310278,32,1977.84168
231.477315,29,1984.560447
257.517144,35,1992.600638
197.364645,29,1999.057743
261.347754,38,2008.295111
263.969297,38,2017.169082
229.583122,34,2025.248022
244.460444,35,2033.265395
288.455832,41,2042.874291
163.693604,25,2048.864814
285.959459,36,2057.422639
133.539542,20,2061.854059
220.15133,33,2069.486781
253.8856,35,2077.798381
283.225401,38,2086.638957
226.078865,34,2094.676108
230.375708,36,2102.730951
207.416442,34,2110.354162
203.430747,29,2117.201315
205.036738,33,2124.849667
191.064644,28,2131.41887
227.186391,33,2139.179686
239.259854,34,2147.25639
167.11122,25,2153.07869
164.837904,24,2158.744967
217.233933,32,2166.205818
262.61918,36,2174.376068
284.478673,39,2183.854058
245.35238,36,2192.335643
269.831327,38,2201.201277
217.792054,29,2208.061107
217.849679,32,2215.429614
204.940754,30,2222.203103
209.178118,27,2228.395019
209.450689,30,2235.382598
206.160432,32,2242.738671
179.373011,25,2248.410646
233.95335,33,2256.232408
252.396091,35,2263.942296
262.691076,38,2272.622099
217.951811,32,2280.130153
187.394137,30,2287.203098
245.441891,39,2296.265953
218.822886,31,2303.687246
208.242728,29,2310.175648
258.85841,41,2319.709614
117.720294,17,2323.76453
212.008765,32,2331.14577
242.727784,36,2339.487679
261.168541,38,2348.309564
288.660236,37,2357.163783
212.377338,32,2364.309011
214.978665,33,2371.842557
283.93843,37,2380.543204
241.66434,34,2388.579191
236.456067,32,2396.067127
174.05477,27,2402.32213
193.324466,27,2408.528439
