# {"t_start": 1713710399.7277386, "env_id": "PctDiscrete-v0"} 
r,l,t
229.783704,32,8.935127
217.608959,31,15.992285
216.317046,36,24.051799
298.289463,40,32.768957
187.740392,31,40.194859
205.885399,29,47.207582
258.418513,38,56.300328
191.800619,31,63.547708
185.202669,25,74.309755
250.777677,35,126.790854
196.050685,28,133.864429
251.084097,33,141.658191
208.945442,31,149.110708
243.730732,34,157.073987
200.646868,27,164.873928
113.557905,19,281.732879
203.038426,30,289.549537
193.815224,29,296.31835
261.60742,36,304.760711
169.787371,26,311.141688
216.622924,31,318.370704
262.106741,35,326.711929
255.661416,34,334.663061
196.559348,30,341.375224
242.29552,37,350.377959
262.170223,36,358.548084
249.371373,37,367.25023
222.97103,30,374.333524
237.476491,34,382.842781
245.888604,35,391.507563
238.66842,35,400.098157
269.060724,39,410.154998
311.452017,44,421.686325
280.483276,39,431.622519
244.674936,35,440.251868
178.24503,27,446.906291
220.111276,31,456.6299
219.250352,30,475.446053
244.670475,35,627.947364
215.528098,31,636.288984
222.494199,34,644.660899
246.75631,32,652.798383
280.066623,37,662.115692
236.903434,35,670.982767
194.377732,28,678.470665
248.923497,37,707.621902
268.193833,39,941.410803
196.107446,30,948.374987
205.124814,29,955.939127
227.00581,31,963.93217
259.529736,37,973.336588
243.43529,35,982.693543
251.116793,37,992.176763
225.120459,30,999.811894
231.326307,36,1008.842747
282.396999,35,1017.556877
284.513729,38,1027.29484
170.7465,25,1034.402217
256.524337,36,1055.839234
197.677139,29,1098.764497
258.076203,36,1208.551253
220.284589,32,1216.14608
200.151854,31,1223.401201
220.989453,30,1230.624941
227.413485,35,1239.024415
284.611261,39,1248.63117
221.955936,33,1257.037754
204.10649,28,1263.78612
253.23011,36,1272.735076
237.200074,35,1280.553334
219.028076,32,1288.749236
272.446952,37,1297.201092
235.275267,35,1305.361169
210.196459,31,1312.493232
135.824399,20,1317.244447
228.80297,33,1324.961179
237.929906,33,1332.547862
179.368155,25,1337.993744
237.600992,35,1345.960966
242.078306,34,1354.041945
272.338948,38,1362.910638
293.784349,40,1372.008466
220.112663,33,1379.567663
224.301615,33,1387.00538
192.351981,30,1393.824732
217.850975,32,1401.161618
199.36145,30,1407.919432
192.905546,30,1415.043417
284.153979,40,1424.139177
197.96898,29,1430.500925
291.688214,41,1439.694149
256.893286,39,1448.97031
237.705754,34,1456.674563
240.577101,36,1465.038296
241.265702,34,1472.65747
224.977828,33,1479.961275
259.325961,37,1488.682198
147.347616,20,1493.304748
186.463147,27,1499.112916
262.479434,41,1508.369394
207.374523,29,1515.068187
260.570132,37,1523.676439
243.553453,37,1532.207806
245.767695,36,1539.863961
249.626715,36,1547.960039
204.987905,30,1554.852185
242.624835,34,1562.822722
163.258869,24,1568.140689
273.329072,38,1576.830233
252.293049,37,1585.277821
221.272127,29,1592.255668
274.26692,39,1601.541353
228.375239,33,1609.229872
233.002833,32,1616.594596
196.518624,29,1623.234801
183.805407,27,1629.622475
246.323788,32,1637.033316
227.779687,31,1644.730562
164.151948,25,1650.622564
213.433742,31,1657.88149
248.197052,34,1665.852032
212.518519,30,1672.873121
231.985422,34,1680.692019
204.093407,32,1688.09564
227.095765,32,1695.371716
223.417762,32,1702.805908
212.180967,28,1709.577482
226.489284,30,1716.365412
268.732837,39,1725.177873
257.055614,35,1733.122216
249.045379,37,1741.796556
211.607099,32,1749.339677
223.767213,32,1757.136709
213.745695,33,1764.852766
195.848871,29,1771.361962
185.881621,31,1778.438361
181.41282,25,1784.534239
195.403034,28,1791.666985
155.208129,24,1797.335451
264.831414,40,1806.173404
233.961533,30,1812.904325
66.232575,10,1815.357534
250.296725,35,1823.374553
240.33417,32,1830.402982
182.618731,27,1836.65124
236.602819,31,1843.970103
243.304074,36,1852.279232
196.379047,28,1858.645083
256.118969,34,1866.694147
229.612876,31,1873.64818
228.065535,31,1880.855932
211.294168,29,1887.687115
215.692408,31,1895.036509
189.92265,28,1901.471062
185.390175,27,1907.953995
253.081661,37,1916.735648
200.08359,31,1923.914827
230.247818,32,1931.412941
265.972548,36,1940.020466
262.86348,36,1948.053972
233.884581,31,1955.281574
170.261877,28,1961.819459
217.662701,32,1969.144547
268.30501,38,1978.125234
196.386626,30,1985.096997
209.719417,30,1991.89328
194.315843,27,1998.087095
242.085726,36,2006.442222
214.51506,34,2014.43372
286.189814,40,2024.065006
240.435926,34,2031.985168
169.372969,27,2037.914289
217.605834,31,2045.394751
255.994577,36,2054.016567
255.377724,35,2062.10707
283.807509,38,2070.884876
267.36088,37,2079.781585
229.644888,30,2086.723202
260.788911,40,2096.067197
258.305512,34,2103.734084
183.902975,28,2110.005397
223.706109,32,2117.434137
259.417313,35,2125.557661
230.970029,33,2133.158833
266.863636,37,2141.88309
200.74451,29,2148.806731
183.296868,27,2155.323399
157.74211,22,2160.426813
243.768951,36,2168.728255
173.317203,26,2174.709027
280.494643,41,2184.591089
280.648758,41,2194.377924
247.348372,35,2202.299983
237.018819,35,2210.63387
225.966142,32,2217.840374
202.808082,30,2224.683672
247.958097,37,2233.265367
169.01451,23,2238.616707
236.587654,30,2245.53093
269.766926,36,2254.045594
163.049649,21,2258.75297
255.900966,37,2266.912137
218.708008,33,2274.516903
239.241679,31,2281.918104
276.268545,38,2290.770251
229.464047,35,2298.965412
235.710675,36,2307.326082
184.514417,29,2313.880578
273.095176,40,2323.386625
220.104742,31,2330.523895
216.512858,31,2337.742363
256.861637,36,2346.099708
245.494671,35,2354.257093
248.258576,35,2362.434705
227.831616,32,2369.68712
184.470632,25,2375.479005
254.419718,35,2383.573252
217.5529,36,2391.953641
178.366181,26,2398.127057
266.62029,36,2406.648297
269.084727,37,2415.254313
169.162811,23,2420.60875
213.447999,30,2427.577868
211.002402,33,2435.138683
208.629283,28,2441.887441
275.662975,37,2450.513243
229.789685,32,2457.986175
248.306477,36,2466.427184
230.691111,31,2473.707733
264.814964,40,2482.965907
184.893613,28,2489.53493
175.966853,28,2496.109309
248.50121,38,2504.489917
163.174557,21,2509.573424
254.66906,37,2518.147555
181.196968,26,2524.230996
270.466589,39,2533.064361
171.002623,25,2538.976323
247.992468,36,2547.122695
213.561054,33,2554.792846
247.232125,34,2562.672716
302.983167,39,2571.772696
177.01078,26,2578.000765
225.985026,31,2585.243369
201.269678,30,2592.807681
214.051796,30,2600.014594
192.642015,26,2606.274726
260.375672,36,2614.314156
255.321637,36,2622.603617
308.930234,44,2632.86642
185.76119,30,2639.71817
236.15806,32,2647.316903
198.46396,27,2653.949206
201.780931,31,2660.918087
230.743848,29,2667.917915
208.060186,30,2674.961699
250.160352,38,2683.563949
237.228749,33,2691.19968
188.183953,27,2697.778241
196.727268,28,2704.452642
220.290046,29,2711.170874
259.766313,36,2719.257154
199.524687,30,2726.40007
196.15241,33,2733.692378
204.39295,29,2740.552497
189.616563,29,2747.420496
264.560597,37,2756.038094
247.981192,36,2764.586424
151.903858,23,2770.664244
230.858912,33,2778.122396
237.103468,35,2786.073265
217.918492,32,2793.357753
207.511982,30,2800.104154
229.891403,37,2808.72053
221.644048,30,2815.628307
209.013922,30,2822.437338
260.477908,37,2831.001048
186.392447,25,2836.875889
213.463234,28,2843.191882
214.707881,29,2850.119545
240.875205,34,2857.912595
202.334827,27,2864.169674
179.287302,25,2870.046121
258.155328,36,2878.229461
291.691733,41,2887.771883
218.844434,34,2895.733102
265.797425,38,2904.473819
220.651996,31,2911.706827
320.502256,44,2921.676122
215.992051,30,2928.595334
219.480767,33,2936.029455
201.463756,30,2943.124735
106.693135,15,2946.420189
254.298311,37,2955.300176
264.046832,40,2964.934681
238.500081,34,2972.943405
242.383828,36,2981.126218
163.945454,25,2987.133214
210.021041,29,2993.72164
184.179917,25,2999.350759
261.931364,35,3007.574865
249.174698,36,3015.662667
215.06038,31,3022.518921
208.519903,32,3029.838206
215.017083,31,3037.430804
265.598508,38,3046.618279
222.019616,33,3054.413734
199.852475,32,3061.940303
171.692118,24,3067.672459
248.192832,34,3075.22112
215.069896,33,3083.108167
228.953537,32,3090.42563
273.752442,41,3100.195086
189.49753,28,3106.572038
238.155754,34,3114.268469
233.950016,35,3122.404973
248.739144,37,3131.177806
252.24941,39,3140.270352
196.465834,27,3146.415781
233.72503,30,3153.365092
225.231584,31,3160.746252
208.376578,30,3167.547826
221.847782,33,3175.349296
296.782042,38,3184.028397
154.43699,26,3190.035177
269.569997,40,3199.652168
193.986657,28,3206.131919
202.442543,30,3213.236717
206.490684,31,3220.425595
148.405872,21,3225.630168
222.214893,32,3233.015675
208.767781,34,3241.107389
278.24879,38,3249.817312
241.930323,35,3258.174925
246.228842,32,3265.92257
240.001245,37,3274.277415
254.730037,34,3282.340072
172.931271,27,3288.44928
209.194265,30,3295.215667
213.370367,28,3301.691514
218.971121,32,3309.114099
262.653653,38,3318.035023
222.584223,32,3325.531167
207.20307,32,3332.905916
287.062435,41,3342.293132
269.10386,35,3350.337394
192.328458,28,3356.682243
241.21993,34,3364.437415
242.713072,32,3372.125734
250.159029,37,3380.929703
255.066507,36,3389.580012
266.450475,35,3397.866589
234.67693,35,3406.135106
197.237004,27,3412.512634
203.233491,29,3419.251231
219.857277,34,3426.981567
195.893929,27,3433.300682
261.767652,39,3442.637844
175.195498,25,3448.724189
214.004241,30,3455.63006
212.902195,33,3463.440603
302.25746,40,3473.082649
236.6351,32,3480.958023
251.535253,36,3489.311446
263.91374,39,3498.427478
226.284988,37,3506.905603
265.058751,37,3515.423574
122.830278,19,3519.924062
231.505857,31,3527.331156
231.292512,32,3534.894899
205.966336,29,3541.790836
256.418339,37,3550.506035
256.202479,36,3558.871438
253.391522,35,3567.089253
241.806694,35,3575.344236
229.293172,34,3583.289809
210.906848,31,3590.267505
300.844422,43,3600.236173
207.458882,30,3607.17585
229.608507,34,3614.709872
144.045928,21,3619.540179
238.978979,31,3626.556178
237.113116,32,3634.048485
239.798036,33,3642.062121
218.59837,34,3650.404886
205.897827,28,3656.813047
263.907544,36,3665.356191
256.253639,35,3673.494259
188.296677,26,3679.646022
203.315639,28,3686.013195
218.484837,32,3693.412148
240.020216,36,3701.933228
187.497672,30,3708.595933
144.802543,22,3713.691947
285.439487,36,3722.467916
236.204776,34,3730.179214
214.753179,31,3737.382347
196.144792,27,3743.392213
200.573034,30,3750.329758
247.058148,33,3757.905028
242.009446,33,3765.661366
230.503495,32,3773.142794
255.286033,38,3781.857714
236.396138,34,3789.984211
232.385709,33,3797.748998
223.25334,32,3805.297375
250.7206,32,3812.834345
215.321701,30,3820.046071
235.700776,33,3827.83298
274.050247,38,3836.735028
232.929831,35,3845.069688
207.895735,30,3852.09608
255.558276,37,3860.660198
197.786813,31,3868.244233
228.841771,31,3875.403807
230.693374,32,3882.671111
235.877443,34,3890.389075
263.109114,36,3898.94241
221.189955,30,3905.788985
160.674053,25,3911.590234
194.47363,30,3918.324314
228.903251,31,3925.81416
235.701971,34,3933.723795
214.594671,33,3941.457827
151.103257,22,3946.901253
268.87068,36,3955.261551
298.691487,43,3965.095543
241.785957,35,3973.258069
223.89575,37,3981.955547
236.19771,35,3990.054107
179.377769,24,3995.557065
181.687766,24,4001.046889
233.173832,36,4009.383463
257.054073,33,4017.252812
236.944109,36,4025.799659
217.507147,33,4033.666555
248.105075,37,4042.516694
146.407013,24,4048.068355
272.843776,39,4057.011334
196.006731,25,4063.112931
230.111345,31,4070.43045
222.763111,33,4078.202884
187.502784,30,4085.254554
209.110139,31,4092.598905
126.260422,17,4096.894592
213.803825,30,4104.15413
234.467882,33,4111.860588
293.427233,39,4120.973668
239.918902,37,4129.576593
219.29054,32,4137.463869
244.303973,36,4146.128408
198.413993,29,4152.61505
191.314095,30,4159.873313
184.259986,29,4166.502183
256.460791,37,4174.831576
200.261624,31,4182.098655
240.81874,33,4189.985332
186.592582,28,4196.328263
218.440211,33,4203.997661
234.88866,35,4212.150591
212.181158,31,4219.422008
232.007012,33,4226.950819
215.633821,29,4233.726219
209.544792,30,4241.001295
255.309631,34,4249.40029
208.590761,28,4255.935689
177.042529,27,4262.13616
182.127411,27,4268.488384
260.531038,37,4277.084126
276.576761,39,4286.306349
248.175079,36,4294.760496
262.434385,36,4303.278491
246.610331,34,4311.707141
234.079062,30,4318.72321
221.463594,33,4326.681189
263.434767,34,4335.126044
154.540907,20,4339.826932
278.150859,37,4348.48863
192.91828,29,4355.206659
180.443883,28,4361.523043
194.571986,29,4368.343394
181.90923,28,4375.042191
221.228999,34,4382.824145
225.098621,31,4390.164518
228.182933,32,4397.681771
221.738872,33,4405.365336
263.919796,37,4414.310839
241.380525,34,4421.822618
227.203724,34,4429.894723
175.610935,30,4436.832329
240.299071,37,4445.751454
235.170088,30,4453.015648
300.028737,42,4462.814223
219.691459,33,4470.591048
276.434917,39,4479.896252
178.497217,26,4486.082853
267.125032,37,4494.897014
239.801389,34,4502.596055
233.392889,32,4510.267855
210.305657,31,4517.437898
149.119057,21,4522.253667
263.069865,38,4531.512293
194.305764,28,4538.264457
280.443479,36,4547.140513
226.63972,35,4555.599958
246.928181,37,4564.614353
234.668836,33,4572.739717
195.540446,31,4579.934612
248.710805,35,4588.016186
191.146064,28,4594.814207
182.92718,27,4601.530079
