# {"t_start": 1713710399.7912867, "env_id": "PctDiscrete-v0"} 
r,l,t
229.841197,31,8.657117
268.878919,38,17.063922
201.297115,26,23.103438
279.222644,37,31.318859
311.301487,42,41.062078
220.183527,34,49.148775
275.042106,37,57.97344
191.186972,25,63.917586
243.983354,37,89.915661
250.807598,35,130.178022
290.857162,38,139.376865
236.607092,35,147.885527
251.394415,38,156.963955
189.349233,26,164.35008
260.987579,37,286.264275
164.308789,24,291.962288
219.132339,35,300.043075
105.727326,14,303.33036
226.111082,33,311.308116
226.321481,33,318.96156
167.617254,24,324.749373
229.513898,34,332.640212
169.768578,26,338.537766
238.24365,35,346.943693
198.187061,30,353.707139
190.679332,28,360.428887
258.736578,36,368.742837
253.138499,38,378.199167
232.582603,32,386.068158
222.543123,33,394.139752
217.680111,30,401.719422
256.166836,39,411.56252
258.241526,35,420.898086
115.920059,17,425.130364
163.565191,21,430.619938
199.242793,26,436.934228
215.285478,33,445.062101
252.067784,37,456.005701
246.780965,38,481.839758
194.74517,30,628.440537
257.60377,36,638.042063
205.216052,29,645.175088
231.253934,32,653.191461
216.164166,32,661.419591
207.930424,29,668.743458
287.0473,40,679.05614
211.832211,32,706.132968
212.037532,32,939.45416
244.940022,35,947.352824
239.774379,33,955.83878
273.600595,40,966.235377
253.969072,37,975.849117
284.769784,42,986.604521
230.988255,31,994.850519
220.197563,31,1002.424477
227.486001,33,1010.782112
183.887602,29,1017.970325
203.232986,28,1025.23659
217.716453,29,1033.254899
185.333422,26,1045.100996
310.401647,44,1099.815204
253.004483,40,1209.680975
251.160262,35,1217.82808
173.565375,28,1224.395811
233.357126,33,1232.791591
252.831713,34,1240.601629
242.404379,39,1250.402287
237.209463,34,1258.573339
232.603428,33,1267.002117
191.907544,27,1273.489648
147.62948,21,1278.089444
242.703368,36,1287.445912
239.210876,37,1295.685491
234.048327,31,1302.877614
223.477135,31,1310.237086
226.706402,32,1317.580847
191.090354,28,1324.040217
280.454144,40,1333.405419
262.730213,37,1341.569587
239.600896,35,1349.725554
221.75341,31,1356.943036
219.023457,31,1364.235815
269.265378,38,1372.97692
62.76031,10,1375.320407
262.292513,35,1383.058949
215.938021,32,1390.285333
199.775393,30,1397.231878
256.422886,36,1405.309582
236.168126,35,1413.430341
235.411111,34,1421.306215
227.768624,32,1428.358011
223.870747,35,1436.164499
243.444736,35,1444.399583
164.655908,24,1450.086148
244.293011,36,1458.281539
242.766317,33,1465.804916
227.600989,34,1473.477329
243.551709,38,1481.897513
131.17611,20,1486.706275
199.840472,30,1493.657337
168.999546,22,1498.412627
197.653748,32,1505.727076
262.862619,37,1513.988198
209.260343,33,1521.782649
226.445552,35,1529.698515
221.782467,31,1536.582708
220.011625,35,1544.335856
216.7791,31,1551.218367
247.439705,35,1559.333328
177.570071,26,1565.28014
261.768226,39,1574.192005
117.737016,19,1578.698315
242.02092,33,1586.15576
216.420698,28,1592.868163
275.816455,37,1601.710884
187.451255,28,1608.253915
222.994303,31,1615.376973
235.766292,32,1622.772928
185.753909,28,1629.317005
223.960096,33,1636.960321
223.210127,33,1645.157394
295.098304,43,1655.296637
184.233283,29,1662.0362
215.452016,32,1669.492051
198.219948,28,1676.178074
207.730575,30,1683.003649
270.195494,40,1691.975297
236.170467,36,1700.426865
228.761414,33,1708.397434
185.097758,30,1715.104805
226.963314,35,1723.242273
212.763518,33,1730.700496
174.753699,24,1736.252775
226.358775,33,1744.030483
134.58141,20,1748.585005
243.792722,32,1756.304397
213.430721,31,1763.525745
207.336909,31,1770.585306
242.740257,34,1778.388233
217.368088,31,1785.874686
252.450187,36,1794.856123
213.024824,35,1802.958915
261.321827,34,1810.326394
298.824344,40,1819.469787
252.58876,37,1827.868562
151.866414,20,1832.373487
183.502098,26,1838.372411
260.281707,36,1846.848938
193.342469,28,1853.320371
146.928329,22,1858.386262
273.451955,38,1867.236945
168.901086,24,1872.69481
213.430508,29,1879.38946
190.104625,26,1885.585745
178.114893,26,1891.673544
195.306033,28,1898.145013
237.497216,36,1906.70421
172.940679,24,1912.377987
300.824139,41,1922.041831
254.349768,40,1931.352716
228.201666,35,1939.739805
197.792387,30,1946.364845
218.776705,32,1953.821378
220.052451,31,1960.959806
312.027308,44,1971.294346
210.681609,29,1978.070968
245.989393,38,1986.788206
214.64264,33,1994.596552
202.445825,29,2001.006252
193.588856,31,2008.485847
199.590493,28,2014.934483
190.966484,32,2022.451385
227.997375,33,2030.255693
191.458081,29,2036.734714
216.30903,31,2044.281813
284.818593,40,2053.879679
184.938876,29,2060.520664
78.694046,12,2063.206816
260.565832,38,2072.131253
214.37197,31,2079.440847
209.422013,30,2086.450117
220.960241,33,2094.22167
222.890885,32,2101.264095
234.983494,33,2108.897011
234.068446,33,2116.518012
263.170582,37,2125.031624
219.283563,33,2132.700327
175.70499,24,2138.622723
240.990576,36,2146.862787
