# {"t_start": 1713710400.5439565, "env_id": "PctDiscrete-v0"} 
r,l,t
244.983093,34,8.506948
246.784446,35,16.266329
240.767181,37,24.659087
311.491022,43,34.289313
278.148464,36,43.098723
263.908666,35,51.400842
194.273857,28,57.986783
252.117659,36,66.558263
214.099038,32,123.093265
239.733252,34,131.51444
234.347285,32,139.190274
243.425161,35,147.664574
63.344524,10,150.02445
155.937686,25,155.939501
209.060948,30,164.380222
172.359738,29,284.226598
180.977413,29,291.319776
229.683639,34,299.117797
280.773251,38,308.317719
211.60905,30,315.249007
255.950101,33,323.032452
240.725299,34,330.958341
205.85263,30,337.843995
264.533267,35,346.235244
244.002611,33,353.762653
220.287723,32,361.082134
204.877799,31,368.404572
247.038697,36,377.507485
249.350034,37,386.577715
217.648281,31,394.050987
207.457003,29,401.469756
215.257999,32,409.607769
199.11663,29,417.45015
211.832705,34,425.802211
245.465914,35,434.789099
238.811867,32,442.652451
222.322009,31,450.588311
292.037096,38,470.357009
260.429072,37,626.091549
244.879127,34,635.11404
211.327104,31,643.050717
234.393169,36,652.035182
257.219171,37,661.350258
208.499067,30,668.999202
231.363799,32,677.39002
181.089947,22,687.460962
239.436583,34,936.259512
253.991579,38,944.648939
184.957276,26,950.943332
230.323044,31,959.131121
180.344925,29,966.668367
271.720058,40,976.973638
235.820056,30,984.794489
164.613658,24,990.843911
273.927832,39,1000.737315
206.31742,30,1008.351415
273.593156,39,1018.092201
219.014179,34,1026.944404
268.801967,36,1037.917186
165.11742,23,1054.46272
182.215966,29,1088.116495
180.412784,26,1205.006301
172.243127,25,1210.992435
269.910399,36,1219.588135
166.370742,27,1225.761651
258.38065,37,1234.965944
240.718496,33,1242.884089
222.932979,34,1251.399147
226.493546,31,1258.932514
249.332778,37,1268.358457
296.739494,41,1277.59119
206.9467,31,1285.771013
273.439743,38,1294.308486
233.197616,33,1301.956179
260.349139,36,1310.358342
253.264099,36,1318.629977
262.954077,37,1327.475557
169.009594,25,1333.170422
190.320451,28,1339.231962
234.121481,31,1346.341265
155.691882,20,1351.244044
216.492867,33,1358.954179
208.005177,31,1366.312278
215.219236,32,1373.419377
217.958364,33,1380.880316
274.445177,40,1389.838801
237.894335,34,1397.68155
248.599056,33,1405.019649
268.337652,37,1413.723467
202.861862,28,1420.16515
204.015553,26,1425.791645
187.273589,28,1432.104182
213.151059,32,1439.435619
238.585439,36,1447.911703
125.904031,21,1452.738805
255.249187,37,1461.056868
224.57767,32,1468.226465
289.712023,41,1477.524765
214.452088,31,1484.693591
236.622147,35,1492.965685
252.801637,38,1501.419767
206.193559,32,1508.685122
227.905307,33,1516.339919
213.190295,31,1523.427719
273.769903,37,1531.82019
211.355704,31,1538.435215
207.315913,30,1545.236871
193.679129,30,1551.950134
233.047533,31,1559.149684
246.734745,34,1566.869313
275.34872,37,1575.445712
263.184406,37,1583.820018
272.710812,37,1592.604684
203.513021,31,1600.082174
230.603896,36,1608.471647
242.924282,35,1616.495914
227.95558,36,1624.899546
267.019346,35,1633.058463
186.766156,25,1638.962584
303.133946,43,1649.457858
234.475177,35,1657.670843
238.278583,34,1665.541361
305.996025,42,1675.477891
142.617883,22,1680.387044
194.80088,29,1687.148902
168.150421,25,1692.597546
204.873591,29,1699.509861
269.435526,40,1709.036182
191.954611,30,1715.812795
217.2635,29,1722.560826
205.260921,32,1729.7661
247.102665,33,1737.339677
215.553996,36,1745.729851
271.051446,41,1755.660244
246.053456,35,1763.882063
262.143438,37,1772.071313
183.190285,27,1778.37964
259.857825,34,1786.831397
216.992678,32,1794.598099
234.334822,35,1802.614001
174.401653,27,1808.552441
207.737615,28,1815.049974
227.841865,35,1823.038427
242.061705,34,1830.577726
175.229947,27,1836.817425
261.81175,38,1845.737599
217.826065,31,1852.833205
212.364333,34,1860.624753
214.615474,34,1868.550184
196.165082,28,1874.984473
236.616506,35,1883.095893
216.509571,32,1890.84348
268.161941,36,1899.025342
252.516563,36,1907.600469
183.499363,28,1914.338551
276.314796,35,1922.494187
250.181349,36,1930.883609
268.041336,36,1939.455769
285.110151,40,1948.39752
233.640296,35,1956.439152
224.367206,37,1965.135158
231.882406,35,1973.319246
196.545155,27,1979.598567
210.665312,32,1986.978371
210.862181,30,1994.109455
245.466708,37,2002.393781
276.771103,37,2011.131004
194.236651,29,2017.962399
241.696111,35,2026.345322
189.735096,28,2032.75053
