# {"t_start": 1713710400.1975517, "env_id": "PctDiscrete-v0"} 
r,l,t
269.47742,38,9.532887
236.217591,33,16.940011
257.211191,38,25.523335
254.706147,36,33.663281
266.519973,38,42.973249
236.797316,31,50.168503
249.361881,36,58.792061
180.195964,32,66.520486
215.267935,31,120.153492
230.692973,32,130.535665
209.155576,28,137.442201
210.250889,32,145.204212
179.014381,28,151.70451
236.895318,34,160.924692
238.955774,37,282.312834
174.826058,26,289.100402
262.726119,36,297.540829
252.674804,34,305.456102
229.76087,31,312.917036
217.921844,32,320.439168
279.564922,40,329.793059
275.027032,38,338.599848
229.26827,35,347.073412
199.859436,28,353.314814
281.111836,41,362.808723
237.586382,34,370.764601
213.979344,32,379.136796
213.379906,33,387.130378
207.274442,30,394.369047
206.740863,30,402.02694
181.681776,24,408.117388
264.381817,38,418.29116
231.628661,35,426.940632
269.46249,37,436.306644
192.357735,28,443.338154
196.70083,27,450.184057
203.446764,28,462.326083
194.605924,30,486.238031
241.228381,34,630.217727
239.898982,35,639.240346
241.627775,37,648.669827
95.154398,14,652.203637
276.011361,40,662.193198
238.474607,35,671.122602
226.890805,32,679.51071
220.547294,31,707.14354
250.690822,36,940.303395
232.759206,35,948.389354
234.754402,33,956.973977
210.102857,31,964.977786
258.44765,33,973.512688
232.645132,35,982.850169
239.066915,35,991.709946
197.996108,24,997.944475
206.080799,30,1005.249407
232.260932,34,1013.668754
234.687939,35,1022.64651
256.766618,37,1032.850823
216.215734,32,1049.275933
213.976562,32,1084.303193
251.627813,38,1207.385005
253.860713,36,1215.905129
268.894023,37,1224.494977
268.927774,37,1233.702671
157.603228,25,1239.557131
253.354174,38,1249.006216
239.457938,34,1257.418588
185.1027,25,1263.709969
216.415945,31,1271.369465
212.068507,30,1277.968324
205.666161,32,1286.307985
232.674868,32,1293.503275
225.695422,31,1300.680934
208.857166,33,1308.394319
260.123105,36,1316.753534
209.19226,31,1323.868313
208.249076,31,1331.176994
235.461479,33,1338.34819
254.273062,34,1346.128975
208.287028,30,1353.321528
221.048081,30,1360.378658
207.000193,29,1367.258654
247.716268,33,1374.69442
233.761709,33,1381.987438
240.921865,36,1390.145447
249.927108,34,1398.002598
248.963056,35,1405.800364
241.379184,38,1414.827472
217.698935,30,1421.677237
262.163722,34,1429.137713
181.123078,28,1435.367965
211.578284,31,1442.623157
263.874571,36,1450.986723
178.138335,28,1457.410007
110.318665,19,1461.642997
217.621505,33,1468.968045
251.924822,33,1476.458025
223.063963,32,1483.890819
210.132543,32,1491.408412
189.22576,28,1497.623683
172.694026,26,1503.688868
203.118003,30,1510.531428
273.988155,38,1519.122084
230.738154,31,1526.20515
183.178464,27,1532.333941
172.839799,25,1537.740021
247.483373,35,1545.533456
264.465833,37,1553.980337
195.704557,31,1561.204468
260.083056,37,1569.301494
196.984938,30,1576.38186
235.31176,32,1583.63426
209.454378,28,1590.486063
198.574647,27,1596.770964
245.945176,36,1605.401099
220.08783,33,1612.892818
229.13618,32,1620.19956
238.428399,35,1628.472526
222.443005,33,1636.056659
219.539459,32,1644.026727
255.232401,36,1652.614236
203.500725,29,1659.458178
212.069949,27,1665.648935
252.611065,35,1673.83715
245.752277,34,1681.590862
182.617626,27,1687.861378
211.537473,26,1693.671631
234.916466,36,1702.147801
205.541602,28,1708.858133
237.323543,33,1716.343429
216.995177,30,1723.322479
212.59046,32,1730.509772
213.956929,33,1738.046477
173.402271,26,1744.291949
247.275456,34,1752.26086
201.754119,27,1758.777931
193.934513,26,1764.880817
236.327466,34,1772.397779
238.029059,32,1780.016348
250.566549,37,1789.163033
190.576973,26,1795.276978
209.825847,32,1802.784451
227.085234,32,1809.713482
165.546827,29,1816.434339
228.959648,35,1824.415082
237.973447,32,1831.538195
231.390442,36,1839.767294
303.554837,41,1849.599563
204.6016,32,1856.839463
234.885141,31,1863.985027
90.277458,14,1867.266663
212.590626,32,1874.613556
232.94037,33,1882.230632
268.244469,38,1891.279933
132.836096,19,1895.749712
220.494643,33,1903.48934
236.178398,35,1911.73891
215.888041,31,1919.226374
256.519009,35,1927.187798
125.05734,23,1932.517753
241.914681,34,1940.699932
263.869591,37,1948.931851
244.820262,33,1956.536965
229.6519,36,1964.978914
256.736408,41,1974.69428
235.679764,36,1982.846611
258.036045,35,1990.955053
216.980032,31,1998.053013
205.736819,28,2004.635034
187.127432,26,2010.846174
218.513667,33,2018.47645
185.205688,24,2024.464374
238.44056,33,2031.971981
229.051509,34,2039.665177
281.302973,40,2049.423909
223.332898,29,2056.287205
193.278422,31,2063.230691
168.881958,26,2069.262362
223.414322,35,2077.479289
217.186042,32,2085.108849
272.129105,36,2093.622947
206.472268,27,2099.454943
219.367939,31,2106.802346
138.509755,18,2110.67247
222.625897,34,2118.624637
270.343657,39,2127.722145
216.145574,34,2135.840019
223.588726,32,2143.143561
192.050668,30,2150.238652
218.447888,34,2158.354201
230.141496,37,2166.950657
212.135134,35,2174.928131
252.209404,37,2183.95882
234.229416,34,2191.860691
268.666775,36,2200.305876
248.644291,32,2207.943913
259.192187,35,2215.948411
239.790122,35,2223.798669
202.122503,29,2230.535308
193.453541,28,2237.025964
179.309433,26,2243.047889
247.276565,34,2250.839836
230.741502,32,2258.27193
220.867007,33,2265.528361
213.768023,33,2273.113168
189.356762,30,2280.201006
170.668526,27,2286.510571
284.480881,38,2295.297977
238.633877,37,2304.090679
208.236016,29,2310.683946
184.739959,28,2317.260748
304.502959,40,2326.635252
233.175535,35,2334.718192
260.995091,36,2342.956392
193.933733,28,2349.511438
182.631263,31,2356.9642
218.806583,34,2364.597355
203.769851,28,2370.943775
275.945626,44,2381.277052
96.002443,15,2384.701928
240.815824,36,2393.151532
208.055322,30,2400.061796
283.135819,40,2409.497374
247.091017,37,2418.281848
233.167428,37,2426.86536
303.148282,41,2436.398951
206.51959,29,2443.223264
205.367406,29,2450.063999
264.685261,36,2458.422241
219.244566,32,2465.980864
232.585618,33,2473.692997
194.361897,29,2480.463343
181.91476,28,2487.130729
216.624382,33,2494.820342
198.170419,27,2500.758148
208.700049,29,2507.48031
251.446131,34,2515.626633
216.358956,29,2522.187603
270.444056,38,2530.912542
222.63972,33,2538.507184
201.058355,30,2545.317636
239.268601,35,2553.454085
142.616716,21,2558.301818
175.371796,28,2564.799343
197.492303,32,2572.298416
210.901504,32,2579.806627
234.140887,33,2587.742489
166.195454,25,2593.967825
211.021404,29,2600.979338
146.753715,26,2607.160956
189.268718,29,2613.711728
188.80432,27,2619.95318
264.24729,36,2628.391182
278.040404,39,2637.483914
233.594322,34,2645.373049
289.033685,40,2654.695473
255.773723,35,2662.709383
248.240595,34,2670.937439
262.849558,35,2678.981922
197.697668,28,2685.528817
228.334572,33,2693.10874
233.880596,38,2702.363523
253.195682,35,2710.474207
164.338533,24,2716.01747
212.736731,29,2722.815459
252.216013,34,2730.661482
247.821957,37,2739.061776
205.240848,29,2745.804071
