# {"t_start": 1713710399.508373, "env_id": "PctDiscrete-v0"} 
r,l,t
298.337959,42,10.906005
194.116371,26,17.131826
247.751516,36,25.249612
258.463737,36,33.194519
238.467317,34,41.343353
202.869978,34,49.429864
224.042113,33,57.370402
208.88263,30,64.442466
224.286259,33,86.67162
248.950382,35,129.748889
218.594277,28,136.721794
258.126811,35,145.076311
207.564024,32,152.633165
234.730771,33,161.594061
250.064069,35,282.65468
295.922997,42,293.165634
202.828891,32,300.616091
238.537647,33,308.576589
257.266646,35,316.708914
280.397377,37,325.502337
288.569108,36,333.884843
235.658436,33,341.318172
261.600203,36,350.109467
209.65415,29,356.550084
228.597654,33,364.174796
211.618192,32,371.649446
196.196708,28,378.963957
205.979978,33,387.100365
230.920321,30,394.391401
285.114049,41,404.818249
238.722876,36,414.027562
247.025977,35,423.21549
241.578154,34,431.840192
184.135233,28,438.67117
226.92285,36,447.70289
184.523399,31,458.001823
228.548617,33,479.314073
258.980248,38,630.422464
292.403155,38,640.238519
258.070622,38,649.816687
239.106274,32,657.843782
253.923738,37,667.388118
226.747167,32,675.364699
275.029016,36,690.711285
195.020646,26,749.391284
247.422984,30,942.572217
205.960631,31,949.794405
227.413454,34,958.781673
77.754468,11,961.714902
251.835524,38,971.577004
221.632136,34,980.001152
186.900175,27,987.104288
270.915615,40,997.487045
260.650632,36,1006.390591
263.310135,40,1016.43831
271.967405,41,1026.997148
273.499055,39,1038.941616
194.066271,28,1060.099512
234.496678,33,1125.511313
237.004828,34,1210.235084
255.449447,35,1218.331969
239.620748,34,1226.225257
192.731582,30,1233.931874
225.675848,30,1240.901457
207.04417,27,1247.720282
230.187572,33,1256.150905
209.404998,28,1262.581858
218.295285,32,1270.811856
222.316842,33,1278.087636
197.555325,28,1284.963125
228.008624,30,1292.322743
212.134319,32,1299.655235
187.572621,30,1306.767607
184.895516,28,1313.161177
237.028658,36,1321.473171
206.615419,31,1328.861779
189.006779,28,1335.227194
209.094697,30,1341.849318
205.574046,28,1348.260874
183.231803,25,1354.29599
250.783612,34,1362.439977
249.88899,37,1370.665646
199.503349,27,1376.7757
212.398263,31,1383.769465
250.992903,34,1391.483404
185.477304,29,1398.230406
227.911289,36,1406.214956
200.112947,30,1413.134854
182.045224,28,1419.672023
219.119812,32,1426.773739
297.311606,43,1436.453416
193.013503,29,1443.288864
207.447903,34,1451.214696
247.459269,35,1459.256968
208.716341,31,1466.303735
227.710477,33,1473.758207
242.045289,36,1481.730415
235.553485,34,1489.845232
276.249091,38,1498.284624
246.292084,35,1506.200562
175.619575,25,1511.975583
161.518496,24,1517.615526
254.825502,34,1525.286742
238.6448,30,1532.097135
166.028906,23,1537.091486
229.213126,33,1544.395962
189.019606,27,1550.361096
196.353118,29,1557.02158
187.02075,32,1564.510862
207.413618,33,1571.824964
266.705263,37,1580.561954
216.539073,31,1587.747307
279.550425,41,1597.462363
252.913602,36,1606.03972
242.765926,35,1614.015687
206.673041,31,1621.075564
244.523524,36,1629.600808
204.71372,29,1636.275128
231.207698,33,1644.46254
254.80869,36,1653.119371
222.671985,35,1661.235074
242.447565,34,1669.152458
164.589769,24,1674.760197
195.385005,27,1680.918694
240.064913,36,1689.192002
167.913131,25,1694.774653
218.426115,34,1702.817575
270.391238,36,1711.315548
210.38935,30,1718.110564
191.888578,28,1724.653305
222.989334,33,1731.995083
241.316259,36,1740.201975
253.203063,37,1749.087985
205.646328,28,1755.844553
217.071373,32,1763.364964
200.379991,28,1769.824516
164.4421,24,1775.200607
214.795713,33,1783.131967
238.370686,34,1791.671414
202.283545,30,1798.681078
208.896211,33,1805.900248
224.361277,31,1812.878951
208.436426,30,1819.749708
269.954786,39,1828.574725
265.638731,37,1837.164248
222.001396,35,1845.396584
242.825218,35,1853.374963
167.754713,26,1859.328753
257.080076,36,1867.740446
209.725284,30,1874.534825
200.9171,29,1881.315413
258.951767,36,1889.895838
210.103647,30,1896.884364
218.427471,31,1904.151783
213.912936,34,1912.190542
248.785457,35,1920.589576
217.625423,31,1927.666132
204.897944,27,1933.87704
173.15947,26,1940.277873
188.500965,27,1946.155215
244.878617,37,1954.895873
252.708995,34,1962.633893
230.734101,32,1970.086071
254.225686,34,1978.118449
238.842599,34,1985.954244
129.737293,19,1990.251292
206.659413,31,1997.528002
237.140259,29,2004.039952
248.079648,34,2012.115503
278.475482,39,2021.248355
289.183103,37,2030.169886
194.03131,32,2037.304148
192.703225,29,2044.299
200.348147,31,2051.79877
204.562552,31,2059.142495
148.871385,20,2063.501136
162.004584,26,2069.464369
221.176736,33,2077.258267
199.821273,30,2084.382979
246.936373,34,2092.418754
242.773714,38,2100.800211
220.634349,35,2108.978041
199.405144,29,2115.705988
199.226281,31,2123.074824
247.751249,37,2131.488756
206.574334,31,2138.894809
202.003632,30,2145.757047
243.419167,36,2154.317505
269.844548,41,2163.922728
245.55435,35,2171.981201
235.072836,34,2180.156649
198.756543,28,2186.609277
231.631683,34,2194.691458
177.292827,26,2200.721867
243.020342,38,2209.718749
253.81905,34,2217.469781
196.338428,27,2223.565212
202.92699,31,2230.777287
191.720348,28,2237.234712
267.255636,38,2246.025611
