# {"t_start": 1713710400.1662533, "env_id": "PctDiscrete-v0"} 
r,l,t
232.951171,36,9.228046
283.698596,40,17.941873
218.150639,33,25.544142
215.640019,31,32.560613
230.165642,32,40.280693
221.039061,33,48.098199
178.905516,26,54.579062
254.750779,36,62.936672
189.815661,25,73.214001
198.933129,26,123.863081
168.522093,21,129.120708
195.320053,32,137.006439
187.584275,30,144.232306
189.367791,27,150.566052
209.673176,29,157.428797
199.74113,30,165.892151
216.438676,32,286.57945
213.945129,30,293.66478
304.081591,42,303.482605
205.71814,33,311.353183
202.778087,30,318.385612
252.013822,37,327.202759
217.010597,32,334.716838
267.028261,37,343.406143
270.958944,39,352.278215
234.409071,32,359.856534
230.106797,31,367.02137
202.774403,31,374.35865
202.925569,30,382.039222
250.835582,41,392.017259
178.970798,29,399.236703
221.567868,33,407.766442
223.155752,30,415.826108
257.120945,39,425.38311
210.560845,33,433.99855
243.052984,37,443.005908
193.781102,28,450.205974
275.90546,40,470.11342
150.834462,22,489.459014
220.975735,30,630.266898
215.02717,31,638.454042
215.608607,28,645.237794
199.153001,32,653.441497
232.669768,33,661.685913
246.05108,41,671.929
307.826386,43,687.831072
213.837852,30,932.246998
252.013495,33,942.981077
271.682924,38,952.062413
211.125,31,960.179683
224.301701,30,968.137825
221.268262,34,976.814117
235.904526,34,985.554057
245.585358,35,994.707978
257.07187,34,1003.037462
239.163607,34,1011.563225
255.876655,35,1020.666842
204.575921,30,1028.158067
170.421434,28,1035.935178
265.317777,39,1067.637991
171.670039,26,1124.581655
253.05892,33,1209.328964
188.461152,29,1216.205433
231.565268,31,1223.464104
234.416727,36,1232.241158
228.553894,32,1239.765536
191.355408,28,1246.744097
236.2378,36,1255.912887
225.273874,32,1263.72115
289.682252,43,1273.996473
179.320091,27,1280.113601
194.578437,26,1287.116864
234.290857,32,1294.154629
240.816702,36,1302.506229
179.139423,26,1308.734803
229.187667,33,1316.278838
219.491038,33,1323.897772
217.008078,30,1331.013178
201.566007,25,1336.472688
224.182179,31,1343.407046
271.444939,39,1352.737182
243.662833,33,1360.423827
245.436034,34,1368.314613
283.2226,37,1376.564786
251.001304,36,1384.797543
224.794837,33,1392.298265
213.229602,28,1398.772955
230.080267,37,1406.999557
220.066933,34,1415.065248
215.728833,31,1422.2134
224.747693,34,1429.614821
187.374381,26,1435.395626
217.556612,31,1442.64608
238.261818,33,1450.344236
255.468487,39,1459.172906
154.316663,23,1464.61954
251.098817,38,1473.094559
222.616451,35,1480.884716
260.674321,39,1490.097662
254.38678,34,1497.634297
228.463389,30,1504.571314
199.565814,27,1510.719408
207.248491,29,1517.471094
245.759932,35,1525.332335
179.233266,26,1531.231268
110.731388,17,1534.850621
204.088305,29,1541.203247
224.149985,34,1548.867017
200.347123,28,1555.380249
116.199345,18,1559.532589
207.909552,27,1565.616405
203.071802,31,1572.614076
251.212896,34,1580.630976
189.264586,28,1587.135532
195.8319,29,1593.964482
199.670999,28,1600.680097
195.061106,31,1607.87544
222.725401,30,1614.857123
271.610679,40,1624.052686
269.2231,43,1634.09356
222.556454,31,1641.436923
232.093712,33,1649.55311
273.149633,36,1658.003705
263.363646,35,1666.14725
254.515733,34,1674.220026
213.606155,28,1680.533506
157.446145,22,1685.594679
230.956221,31,1692.499284
216.651081,32,1700.064967
206.165156,32,1707.736838
201.818145,29,1714.233177
214.329159,30,1721.22042
231.021197,33,1728.717355
209.881589,34,1736.621111
221.971055,32,1744.094192
218.33314,35,1752.268984
210.852058,30,1759.472952
230.447619,33,1767.269477
179.211411,26,1772.921584
239.054331,36,1781.497121
199.998469,31,1789.195652
162.242237,25,1795.095935
184.42183,24,1800.900603
257.162046,36,1808.662533
225.864889,34,1816.470477
258.516605,35,1824.423025
239.410876,35,1832.198701
243.08121,31,1839.313144
236.054063,33,1847.181791
175.538283,30,1854.004609
202.563067,28,1860.441571
238.627535,35,1868.628579
271.154433,37,1877.189592
302.454803,41,1886.815463
185.460882,27,1893.131137
166.514987,23,1898.451858
158.61868,23,1904.074373
277.337348,39,1913.185564
219.300907,30,1920.372237
207.185754,28,1926.763609
242.140849,33,1934.345624
281.023626,38,1943.234713
208.775192,30,1950.116897
220.272913,31,1957.189082
208.923344,29,1964.064938
197.550708,29,1970.936909
228.979064,34,1978.867389
187.669782,30,1985.777951
257.197379,38,1994.651586
273.841455,34,2002.281412
227.790582,31,2009.812274
223.680644,31,2017.158709
212.877969,30,2024.24121
218.872034,32,2031.563788
237.807024,33,2038.971769
263.325847,35,2047.375422
207.718015,30,2054.626226
196.127117,28,2061.055928
205.478653,33,2068.626261
225.077273,35,2076.846705
223.328472,35,2085.139339
244.388367,34,2093.158301
293.070426,43,2102.795404
231.993666,33,2110.194271
104.274276,16,2114.186201
251.546051,37,2122.829033
241.389447,35,2130.858398
176.356576,27,2137.311203
196.069772,29,2143.937999
242.507168,37,2152.619109
253.914502,33,2160.455591
230.986257,35,2168.544694
217.575255,30,2175.477836
237.887417,36,2184.166028
225.42316,34,2192.144685
227.277013,30,2199.263861
242.621393,35,2207.509225
252.152396,41,2216.832802
281.842196,41,2226.147093
234.183578,33,2233.860823
229.153934,34,2241.645876
245.277848,34,2249.459047
138.691942,20,2254.259881
233.181685,32,2261.451589
201.30303,29,2267.914584
219.492637,32,2275.385572
251.032796,33,2283.231076
221.931974,32,2290.606975
269.461131,36,2298.996967
270.392805,41,2308.388117
178.985132,27,2314.716967
232.314302,37,2323.364162
192.496119,27,2329.609153
224.432686,31,2336.910339
143.345613,20,2341.455577
245.165097,39,2350.467646
216.843328,33,2358.331935
263.211825,38,2366.921871
226.779083,35,2375.095403
229.035182,32,2382.444367
264.708108,41,2392.022595
197.46085,31,2399.196778
225.034666,32,2406.904544
202.058526,31,2414.095941
223.483967,31,2421.352456
222.907017,31,2428.50592
250.454917,36,2436.9132
220.89622,32,2444.410463
236.973402,31,2451.685204
271.522475,35,2459.811514
193.540163,28,2466.46917
183.378536,25,2472.327184
201.137756,31,2479.524188
212.001845,30,2486.722163
211.816471,31,2493.907849
197.678882,31,2500.777364
174.324301,25,2506.483044
