# {"t_start": 1713710401.211758, "env_id": "PctDiscrete-v0"} 
r,l,t
244.615602,33,7.681494
250.467786,33,15.163288
199.490278,29,21.754784
249.139307,33,29.043976
264.039497,38,37.827812
202.874777,32,45.607891
235.624027,32,53.319221
228.355617,34,61.318674
280.000734,37,79.642883
205.938002,32,126.69811
215.786444,30,134.14386
216.212359,30,141.331711
302.09712,41,151.045119
261.959614,38,161.296626
253.635121,37,282.962784
271.858108,38,292.393906
239.151067,36,300.664596
264.782652,35,309.05464
210.742922,31,316.264136
239.635511,33,324.1357
225.095108,30,331.11778
252.131022,36,339.235005
206.966061,30,346.617701
222.048057,34,354.300735
232.476036,33,361.883792
283.240811,38,370.945753
188.339723,28,378.237832
226.635048,31,385.751333
214.044821,34,394.024068
220.00044,34,402.637953
213.386672,32,410.838731
172.103618,26,417.863357
229.66986,31,425.424979
186.378437,29,432.996786
238.990189,34,441.439052
286.975479,40,451.541097
216.272559,30,468.47715
242.749964,34,511.557915
198.446822,32,632.653329
204.130572,28,639.9498
232.707274,33,648.234261
203.01148,29,655.474473
232.544821,36,664.826869
242.792395,31,672.149932
215.822074,34,684.284631
278.21321,37,935.466419
186.11712,26,940.881018
228.303794,33,948.665974
220.890015,33,957.398231
223.36878,33,966.074377
271.598839,36,975.404262
271.180594,37,984.745627
206.665242,30,992.641944
268.340629,39,1002.326086
234.609502,33,1010.618336
239.70008,33,1019.135596
236.044346,32,1027.230731
240.604645,31,1036.691475
213.810981,32,1061.077051
168.807168,23,1098.393263
167.986302,29,1205.77918
188.393548,27,1212.018919
237.910178,34,1220.117982
208.638392,30,1227.093003
216.350261,29,1234.363297
220.294662,31,1241.848314
257.168436,37,1251.013203
182.927947,27,1257.61858
252.548843,34,1266.183039
246.228872,35,1274.306652
260.52892,34,1282.433379
213.715175,32,1290.334818
260.253499,36,1298.528598
286.079798,38,1307.443399
248.813098,36,1315.817897
208.095854,31,1322.902543
162.099717,23,1328.41884
252.302347,35,1336.068362
164.327789,25,1341.82502
216.831257,30,1348.98615
214.501421,34,1356.977672
226.359982,31,1364.200194
220.603539,32,1371.439486
270.185292,35,1379.373569
208.094744,29,1385.905496
216.496849,31,1392.954873
277.937238,39,1401.743665
227.83392,36,1409.884746
251.619279,37,1418.558783
168.372237,26,1424.322904
219.823606,33,1431.748211
277.498565,36,1440.019613
261.545948,35,1448.277638
200.633087,29,1454.810905
200.365307,28,1461.194603
270.781629,37,1469.502063
250.546897,36,1477.554392
203.037557,29,1484.330359
286.168794,40,1493.64991
187.65173,31,1500.568813
248.130042,37,1509.064082
255.096963,37,1517.532849
164.443691,22,1522.574091
219.575653,31,1529.625926
254.913395,38,1537.804127
240.248801,36,1545.862407
225.199423,35,1553.92166
229.735287,32,1561.429081
194.747549,29,1567.775891
221.792208,30,1574.829889
242.596574,36,1582.960248
203.470655,31,1590.438387
209.051535,30,1597.478323
222.708933,35,1605.802443
218.21604,31,1612.907272
282.579922,37,1621.43113
194.75674,31,1628.753849
198.743789,28,1635.104482
275.845289,39,1644.837698
217.204886,32,1652.393723
235.220199,36,1660.728574
233.239957,33,1668.392851
176.313813,25,1674.409437
193.969498,30,1681.079808
170.93595,26,1687.176873
193.305439,30,1693.993544
211.23902,31,1701.225348
201.849261,28,1707.939166
228.79714,32,1715.199142
105.909083,18,1719.307879
233.752227,35,1727.214372
224.268324,35,1735.364576
139.289071,20,1739.965926
248.212328,35,1748.203525
220.245713,30,1755.405442
233.086242,36,1763.935928
216.946438,30,1770.644329
297.490317,40,1780.115103
192.149949,27,1786.735901
129.041454,19,1791.508999
219.630829,33,1799.192786
245.982444,36,1807.094468
294.188406,37,1815.507946
249.280834,36,1823.668766
276.69227,39,1832.483953
157.253623,21,1837.241513
203.567884,30,1844.476861
196.974005,29,1851.095251
71.300671,11,1853.487589
147.611104,23,1858.836096
249.86745,34,1866.872209
251.529896,37,1875.332108
184.762602,29,1882.009028
230.839967,35,1890.359173
261.997357,40,1899.649568
214.728509,31,1907.013597
260.889516,36,1915.66246
233.810232,31,1922.824352
205.873625,32,1930.276896
201.980984,29,1937.08689
188.820542,28,1943.391616
232.594285,33,1951.089584
275.147926,40,1960.351449
219.989281,29,1967.015506
275.31458,37,1975.839682
215.150241,33,1983.522489
201.947639,31,1990.546023
223.308334,31,1997.567508
250.148953,38,2006.728633
237.599416,34,2014.603235
271.339723,38,2023.71114
209.028718,31,2030.808009
207.710375,30,2037.486553
199.683668,30,2044.682556
211.788618,31,2052.227503
242.176914,36,2060.561158
156.719422,23,2065.87665
245.82646,36,2074.285883
262.371562,39,2083.394985
225.89443,33,2091.267312
202.529478,27,2097.228928
219.296046,31,2104.44968
245.482391,37,2112.987021
218.197512,29,2119.806081
217.80236,33,2127.341777
227.764806,34,2135.402206
228.929158,38,2144.233923
217.061563,33,2151.941023
241.81326,36,2160.332848
218.736879,31,2167.613048
256.916524,35,2175.823024
279.178967,37,2184.511804
80.545009,11,2187.013946
252.664965,36,2195.515367
239.424256,32,2202.911552
247.828063,33,2210.754036
255.946676,35,2218.664562
269.767044,36,2227.027549
233.810572,36,2235.41012
