# {"t_start": 1713710400.8933012, "env_id": "PctDiscrete-v0"} 
r,l,t
267.159187,35,8.321217
206.574938,31,15.473209
221.733269,35,23.324857
246.144209,35,31.132931
226.503919,33,38.894115
219.990693,30,46.132253
208.962751,29,53.20527
290.173702,41,62.692256
239.337368,33,80.615195
216.834358,32,127.282103
260.023053,35,135.859294
262.669737,39,145.3791
277.396907,36,153.754381
275.243622,38,164.013136
258.009677,40,286.599759
241.467721,36,295.023784
229.657363,31,302.30253
213.972464,35,310.67767
205.51137,28,317.3314
136.388399,21,322.211115
234.402591,31,329.400582
256.716227,34,337.308195
206.422158,33,345.246349
172.875166,22,350.466178
266.79754,34,358.190268
273.891638,42,367.882601
250.943451,34,376.241894
183.77416,27,383.024421
240.479138,36,391.88112
220.504812,31,399.637675
254.63336,37,409.068136
221.221152,35,418.33887
165.83559,27,425.038517
239.712114,33,433.532811
213.011528,28,440.502679
236.029347,35,449.206522
174.844665,24,458.000745
208.426853,30,480.071461
233.783352,32,627.603278
258.43515,36,637.223987
191.872746,24,643.178475
199.785741,30,650.770757
234.229421,33,659.12554
221.049251,30,666.847245
291.296515,40,677.104815
268.961156,34,696.670615
233.633617,31,937.864597
242.216661,34,945.505853
257.860955,35,954.160199
187.705518,26,961.196212
194.745349,29,968.83404
247.051445,33,977.055263
119.30567,16,981.380203
214.057038,31,989.0814
198.055669,29,996.647165
252.262995,35,1005.335019
117.55792,14,1008.980565
202.669958,28,1016.00297
249.290585,36,1025.211905
209.062639,28,1032.9485
225.22758,33,1051.268604
175.206187,22,1073.931811
222.867211,31,1203.437202
217.465045,33,1211.328801
265.73196,37,1220.193931
222.975159,34,1228.153505
171.385793,24,1234.155529
249.621199,35,1242.542294
141.222835,21,1247.818142
231.566883,34,1256.303611
280.489081,38,1265.758599
219.685856,30,1272.94037
181.277408,25,1278.572634
146.647057,20,1283.482906
283.636606,38,1292.596202
250.118416,31,1299.798114
256.018692,36,1308.256326
231.923294,34,1316.121546
223.580077,33,1323.613005
261.439386,39,1332.832643
249.696732,37,1340.986988
210.823265,32,1348.48157
185.79668,29,1355.193549
245.045488,35,1363.512259
176.977874,29,1369.997688
238.386589,35,1378.000224
224.675004,33,1385.471379
242.03394,35,1393.487153
207.676051,32,1400.721554
217.463081,33,1408.200285
237.598519,33,1416.031147
218.235991,31,1423.033322
184.967408,29,1429.39449
224.817473,31,1436.211932
230.488321,36,1444.77554
226.208214,33,1452.378845
230.308871,33,1459.792126
240.890643,35,1467.699933
243.593728,36,1475.816222
217.85269,32,1483.26751
290.126161,41,1492.837404
199.56097,31,1499.676832
232.229057,32,1506.837027
174.485793,24,1512.326308
219.911799,35,1520.494664
189.987594,30,1527.174388
192.892905,26,1533.125808
225.221851,31,1539.932255
247.968311,33,1547.338435
236.947561,33,1554.911248
260.25077,35,1563.000887
193.366125,27,1568.862625
233.069163,34,1576.982842
200.992316,29,1583.544943
205.06482,31,1590.90887
249.133607,36,1599.468485
241.004519,32,1607.010009
173.520642,25,1612.735605
219.400237,33,1620.218739
160.366092,23,1625.571722
183.688866,26,1631.86271
199.325905,33,1639.576724
246.089135,36,1648.451767
210.284069,33,1656.074156
244.274416,32,1663.536139
175.402703,27,1669.796737
248.341642,34,1677.686582
199.347393,30,1684.71636
239.106387,35,1692.507222
185.541337,26,1698.584886
218.167075,30,1705.738288
315.976738,43,1715.709507
204.780845,29,1722.477894
224.325251,37,1730.687852
247.574482,37,1739.204169
208.732058,30,1746.302398
235.537338,36,1755.057655
204.796533,31,1762.292234
