# {"t_start": 1713710400.4172277, "env_id": "PctDiscrete-v0"} 
r,l,t
219.612197,29,7.498734
265.255215,39,16.256021
227.340706,33,23.811033
287.047143,41,32.855696
195.876795,28,39.531292
212.923678,33,47.413508
262.894407,35,55.824242
216.801698,31,63.098803
216.416447,33,81.086427
207.947874,29,127.012366
254.130145,38,136.298681
252.355332,37,145.297862
203.161466,33,153.06315
187.329942,29,160.973982
257.117702,38,283.036552
210.810782,33,291.103276
176.243827,26,297.058883
221.091818,33,304.760057
226.238343,34,312.92382
243.923461,33,320.665718
311.575466,40,330.079453
189.913553,30,337.07312
228.151187,33,344.971293
222.84108,32,352.22496
217.267561,34,360.17937
193.340489,27,366.605581
298.558,42,376.649063
253.752616,35,385.487867
213.158005,30,392.771592
242.427516,37,402.027636
218.651818,31,410.058901
182.780697,28,417.58443
237.517479,33,425.680633
245.030322,35,434.700633
200.630918,31,442.381465
197.248219,31,450.180741
265.336571,36,467.583039
268.82402,38,550.190512
219.469974,33,634.31768
310.174581,43,644.990031
286.024376,38,654.677342
278.693875,37,664.210097
218.785752,32,672.011851
208.79432,32,681.401208
163.132094,24,705.543796
216.419534,30,938.484362
213.939715,33,945.949018
228.288349,33,954.149525
226.472788,32,962.496654
218.512059,30,970.381461
196.673074,31,978.247126
247.250871,35,987.277624
233.248637,31,995.476827
200.357886,24,1001.35174
273.526615,37,1010.62801
201.826283,29,1017.996422
201.606047,30,1025.69807
242.880805,30,1033.936576
209.695046,29,1050.783683
233.100711,32,1086.062131
253.975866,33,1206.489695
266.293803,40,1215.954298
237.883168,35,1224.056634
265.318714,39,1233.717595
215.236554,32,1241.192948
219.286289,37,1250.484032
234.39566,34,1258.849051
227.768788,33,1267.301734
196.680278,30,1274.189129
265.521959,36,1282.617184
177.971284,28,1289.572077
253.653357,35,1297.6548
202.100768,30,1304.838477
274.884274,36,1312.922377
177.978743,28,1319.420334
256.28492,36,1328.01241
204.455552,32,1335.191892
189.759429,28,1341.431084
257.479852,40,1350.874807
189.410192,27,1357.236451
270.801174,41,1366.824774
223.790369,29,1373.285221
245.682559,34,1380.996788
213.94426,31,1387.905427
200.366408,32,1395.338711
51.588685,7,1396.902538
237.698621,34,1404.45639
217.027887,34,1412.259554
233.703968,36,1420.730883
245.027191,37,1428.93541
170.378772,26,1434.768461
243.036738,36,1443.047929
250.67287,35,1451.206709
224.202805,33,1458.761261
216.017584,31,1465.813824
216.648023,33,1473.309409
223.641479,31,1480.256555
253.168558,34,1488.306487
226.675227,34,1495.866051
219.855748,30,1502.727557
212.695179,29,1509.245429
181.182771,26,1515.194777
220.348749,30,1522.087545
272.244064,38,1530.771293
212.974165,28,1536.895253
229.831721,33,1544.186554
211.191798,31,1551.085171
120.720732,17,1555.139708
209.902005,31,1562.37243
198.412466,27,1568.27691
199.966361,31,1575.556779
222.088398,32,1582.729904
206.343044,30,1590.057716
256.412586,38,1598.949444
219.004575,31,1606.300066
228.636538,31,1613.405656
171.774933,26,1619.317805
289.817264,41,1628.974971
279.551003,38,1637.888407
225.447732,32,1645.801968
251.221351,33,1653.549412
242.928717,36,1661.880075
251.091664,39,1671.01999
183.842394,28,1677.458716
220.966076,36,1685.82651
256.681802,37,1694.19453
280.188755,40,1703.469737
251.392191,35,1711.708225
289.615842,39,1720.767649
189.491655,26,1726.578016
181.363541,27,1732.768107
227.235807,35,1740.94224
271.2738,39,1750.070226
226.864132,32,1757.837284
190.587817,29,1764.792331
229.218506,35,1772.469473
259.874044,37,1781.269562
220.012899,29,1788.389733
232.032012,35,1796.796422
213.739273,33,1804.183323
223.13758,31,1811.054424
242.258783,34,1818.896485
263.625964,39,1827.724268
270.959629,38,1836.493856
189.527198,28,1843.012804
266.144998,35,1851.185088
162.233429,24,1856.653359
263.267032,39,1865.79002
250.678745,38,1874.36485
259.48239,35,1882.489746
252.639992,35,1890.894422
157.295146,23,1896.222466
141.845716,22,1901.384952
211.225248,33,1909.088184
224.178993,33,1917.137603
263.207511,35,1925.105479
188.482728,26,1931.245967
200.729761,29,1938.163797
200.129654,31,1945.002172
251.243799,35,1953.270394
193.584343,27,1959.409779
219.40759,36,1967.787996
297.859851,41,1977.477036
240.513206,35,1985.554869
235.882985,36,1993.9623
250.691555,38,2002.505237
240.105162,31,2010.056973
228.460752,34,2017.899364
288.689718,40,2027.46397
226.542494,31,2034.413931
247.612337,33,2042.119917
208.201564,34,2050.462718
195.959685,26,2056.565567
239.996472,34,2064.295571
228.276266,33,2072.058136
162.530743,23,2077.353205
252.228985,37,2086.079964
229.240089,33,2093.792193
243.671208,34,2101.315892
153.020792,22,2106.604011
201.606036,30,2113.514913
236.438821,34,2121.481671
231.413822,32,2128.86834
200.4867,28,2135.247174
167.842384,23,2140.566757
251.767578,37,2149.296665
198.269596,32,2157.077511
253.002605,39,2166.083642
204.498069,28,2172.487605
238.564366,33,2180.550986
233.166794,34,2188.222662
184.397685,28,2194.951473
265.232351,37,2203.426939
278.681852,41,2213.146491
217.279148,30,2219.936802
250.802873,31,2227.064955
163.950256,25,2232.897768
211.680522,30,2239.72951
228.824832,32,2247.27125
204.837602,31,2254.638949
225.997391,31,2261.457072
252.103022,39,2270.278247
297.530288,40,2279.52688
186.455562,29,2286.339259
210.528616,33,2294.052252
216.385797,34,2301.96152
261.482423,40,2311.163144
232.362933,34,2319.099337
133.313632,20,2323.848706
154.885939,22,2328.958552
180.938503,24,2334.484697
213.70553,29,2341.226821
287.155131,36,2349.538908
274.981805,37,2358.346985
283.74252,40,2367.36143
207.401378,31,2374.643668
75.331095,12,2377.269522
252.368697,34,2385.270952
