# {"t_start": 1713710400.6067553, "env_id": "PctDiscrete-v0"} 
r,l,t
225.66345,31,7.825493
223.146365,33,15.37054
223.304721,32,22.601498
278.729123,37,30.719641
235.60813,31,37.984301
274.685871,38,46.995138
238.816977,34,55.289755
223.154656,35,63.336697
172.007671,24,74.52796
225.964685,31,125.553185
255.884868,38,134.945469
216.694022,32,142.67873
217.053253,31,149.933518
248.249617,35,158.165358
196.828426,29,166.974835
228.605094,35,287.802941
231.387555,33,295.502503
200.64768,32,303.069558
179.608046,26,309.417176
261.474133,33,317.072792
277.15174,40,326.511894
247.293955,35,334.772355
136.15981,19,338.835554
199.675755,30,346.185634
146.6919,20,350.908489
228.421578,37,359.43707
223.314283,30,366.446914
220.073155,31,373.725466
208.679079,32,381.819021
172.65288,29,389.041232
217.163819,33,397.207288
230.269783,33,405.59753
197.991537,25,411.92499
195.606991,28,419.440373
234.858481,36,428.546738
180.899019,27,435.16041
220.739497,33,443.345947
225.126245,35,452.358955
185.390197,29,469.03106
202.117804,28,497.145408
211.143922,33,631.947232
249.586115,33,640.464549
239.635637,34,649.027829
253.790982,38,658.527319
262.524298,36,667.766327
179.071619,26,674.295022
300.115266,44,696.214883
186.818526,25,936.729949
204.644097,31,943.500373
269.613674,39,952.942769
262.849867,36,962.341103
202.566611,29,970.016745
188.093295,30,977.537215
181.324844,25,984.285329
250.34668,36,993.420711
173.909413,24,999.440638
224.292364,33,1007.788932
244.874636,33,1015.909705
217.820898,30,1023.615984
252.128593,35,1033.219657
253.286264,36,1054.27285
242.815396,33,1102.7862
207.633283,28,1206.555814
175.763273,25,1212.340111
197.180168,30,1219.531483
166.341489,22,1224.520803
190.166,28,1231.623996
233.19018,33,1239.365246
242.725037,35,1248.071737
238.428211,36,1257.020352
222.502478,30,1264.621817
206.192123,33,1272.48006
185.602007,31,1279.462031
254.120509,35,1288.315004
166.511226,24,1293.781898
178.379101,25,1299.609103
231.699874,33,1307.377089
242.626722,35,1315.399404
199.399113,30,1322.348744
207.210366,28,1328.963699
186.720275,31,1335.837656
231.982014,33,1343.216103
289.086133,38,1352.437577
200.50158,29,1359.144413
279.362522,36,1367.52674
236.770083,33,1374.881421
235.324849,33,1382.334314
252.520836,33,1389.788613
