# {"t_start": 1713710401.2739353, "env_id": "PctDiscrete-v0"} 
r,l,t
246.500804,36,8.1431
255.49403,35,15.946849
167.397587,24,21.718579
213.336321,33,28.980002
209.905012,32,36.359986
272.06394,38,45.493319
229.842552,34,53.76753
235.988659,35,61.917234
239.572746,34,79.582996
245.159252,34,127.150213
261.490366,34,135.502975
223.738199,33,143.526804
223.142145,32,150.982333
229.200397,33,159.950707
199.482069,32,279.782548
255.680377,36,289.311255
299.492274,40,298.67202
295.821177,41,308.592643
200.467936,31,315.777796
233.526701,34,323.860252
147.48752,22,328.824941
252.638955,34,336.79746
265.807719,37,345.535589
245.095561,35,353.518333
224.502084,33,361.224082
203.208461,31,368.397284
247.103437,34,377.07901
178.880411,24,383.068841
145.288431,22,388.406068
236.549216,29,395.553571
228.227829,32,403.724636
184.263874,27,410.556641
215.527782,32,419.053386
235.583681,32,426.943545
231.174379,32,435.067431
186.801253,26,441.596811
234.328027,34,450.106376
249.913818,36,469.026796
270.538338,36,623.89851
219.002472,32,633.532941
243.605633,32,641.598788
199.601087,27,648.407018
207.870542,32,656.48161
235.947033,36,665.760294
244.249308,35,674.558302
220.596567,32,687.936355
224.037779,32,935.606801
238.903892,35,943.326384
248.818876,33,951.28601
260.881007,37,961.047405
221.129416,32,969.417095
227.443351,33,977.663445
245.897507,34,986.339953
208.881372,29,994.18691
214.82022,32,1002.032365
227.413318,32,1010.050602
283.317531,41,1020.456683
220.191209,34,1029.194848
246.588352,35,1044.247529
253.192833,36,1079.82708
179.352189,27,1203.324525
238.114244,36,1211.926064
216.412454,27,1218.411284
223.251329,32,1225.765572
221.000299,32,1233.791699
283.021914,42,1243.892538
281.332784,34,1252.391511
272.724068,41,1262.685391
219.340288,33,1270.794281
168.914317,23,1275.804636
290.201079,40,1286.080581
198.774975,27,1292.04774
225.638932,35,1300.114007
232.155316,36,1308.579962
221.045625,32,1316.055792
255.267574,36,1324.338025
206.10468,33,1332.059336
276.620396,41,1341.171821
241.536088,34,1349.182178
238.135292,35,1357.444705
269.751758,39,1366.452942
206.016042,32,1373.632535
172.645028,28,1379.939014
211.918434,28,1386.217429
291.91361,40,1395.438876
228.568775,30,1402.083313
275.574242,40,1411.252879
213.859576,32,1418.673272
177.786715,28,1424.913123
248.064979,36,1433.063632
209.568196,31,1440.176961
214.077868,30,1447.250336
167.79135,24,1452.707913
207.248453,29,1459.241283
157.32975,23,1464.641883
208.616647,28,1470.998456
228.201764,33,1478.308237
240.020691,36,1486.764934
200.84786,27,1492.946429
225.262366,31,1499.856219
167.712189,23,1504.916015
236.39838,32,1512.213269
272.981574,39,1521.309491
245.087891,37,1529.772537
226.365934,34,1537.228038
250.981743,36,1545.213551
234.866399,33,1552.668875
269.703241,37,1561.397848
251.702326,35,1568.965312
271.042282,38,1577.976663
209.376218,31,1585.089963
272.756056,38,1594.160094
229.126808,33,1602.137385
221.26326,32,1609.399538
215.351506,31,1616.505598
220.790402,32,1623.919902
205.205082,28,1630.509029
221.500666,33,1638.295457
230.140031,33,1646.623466
209.926201,30,1653.511936
218.512526,32,1660.891657
168.852948,26,1666.978717
271.890582,36,1675.360851
211.007148,31,1682.517684
185.681366,30,1689.300443
253.012484,36,1697.606652
261.376469,36,1706.187964
195.174035,30,1713.007562
251.246839,37,1721.630403
260.099868,36,1729.773433
261.94395,36,1737.910189
172.98533,24,1743.790759
258.250757,35,1751.9587
245.571208,35,1760.311092
219.314055,31,1767.541526
202.545519,34,1775.137874
258.513071,37,1784.076199
276.649193,37,1793.192067
211.47576,31,1800.55643
223.428199,34,1807.868552
175.508873,26,1813.920696
185.332499,28,1820.21387
200.646939,26,1826.045115
191.864729,27,1832.27177
257.76844,37,1840.79216
226.744501,31,1848.101479
184.632427,25,1853.671014
209.551518,31,1860.830815
202.362021,29,1867.620692
150.844352,23,1872.909754
232.435478,31,1880.059182
245.406891,34,1888.262856
184.640129,26,1894.248266
207.718819,30,1901.235556
154.82589,22,1906.519497
233.93882,37,1915.352815
260.234292,41,1924.741639
215.724928,32,1932.242015
216.815084,31,1939.671562
256.194942,37,1947.920287
232.533198,33,1955.559778
242.388295,34,1963.56566
205.041685,27,1969.940118
171.631988,24,1975.590954
207.933782,32,1982.876538
244.77073,37,1991.439271
252.022165,35,1999.41194
250.119059,36,2008.117055
233.902123,31,2015.308271
249.277452,36,2023.869461
144.809717,19,2028.254831
189.294033,29,2034.755049
195.232615,27,2041.110212
221.85415,30,2048.452492
288.524009,38,2057.489196
238.67083,35,2065.484973
251.489003,37,2074.011397
178.508248,28,2080.677806
193.45187,27,2086.96652
233.611382,36,2095.286853
290.297111,41,2104.686712
215.539584,31,2111.762182
244.836935,35,2119.976686
186.340895,27,2125.981368
288.755046,42,2136.076902
227.970519,32,2143.351933
184.386569,25,2149.233607
198.999357,30,2156.495563
216.446417,31,2163.671276
252.531162,36,2171.863505
205.29705,32,2179.751805
271.575361,36,2187.931218
246.664445,32,2195.459047
241.69888,35,2203.593907
234.2434,31,2211.018039
206.444393,33,2218.384406
255.117085,36,2226.719037
268.992706,38,2235.602853
288.015017,41,2245.030313
185.672284,29,2251.886326
133.69757,22,2256.855616
246.062321,35,2264.554823
229.484204,34,2272.349089
230.967401,32,2279.965956
219.652987,35,2288.107137
255.249804,38,2296.968701
204.588963,30,2304.097611
236.297127,31,2311.050675
213.252991,35,2319.246602
167.239453,23,2324.784343
197.879534,30,2331.582096
204.091568,29,2338.384984
245.280138,33,2346.026378
232.442026,35,2354.311293
220.535938,31,2361.502089
170.156114,25,2367.144825
210.557135,30,2374.037456
203.166841,29,2380.751839
282.673226,38,2389.611083
204.474143,31,2396.880086
202.66406,30,2404.056576
245.882479,35,2412.161638
242.868914,34,2420.034017
220.986742,31,2427.262975
218.070019,32,2434.706483
223.623929,31,2441.99768
277.629055,39,2451.078367
259.018363,35,2459.320219
251.493108,35,2467.537446
226.53873,30,2474.420295
246.136344,36,2482.95177
225.457546,33,2490.630884
228.802142,33,2498.277752
194.521179,29,2504.796563
238.245024,37,2513.710361
234.458302,36,2521.855165
145.317421,24,2527.180836
192.331055,28,2533.684755
218.003773,32,2541.146234
272.473777,37,2549.619333
215.880576,32,2557.072623
246.179123,36,2565.415928
238.191923,34,2573.363757
185.008611,29,2580.148921
193.408329,30,2587.500831
242.356281,32,2595.452734
200.445134,29,2602.457243
210.15262,30,2609.275095
160.347337,24,2614.722478
143.856726,23,2620.108381
83.908449,12,2622.73637
198.769429,28,2629.324753
230.326017,30,2636.539755
185.584816,29,2643.290103
214.96157,31,2650.516239
212.316583,31,2657.688046
229.939703,33,2665.368849
188.119441,26,2671.567285
235.116451,32,2678.896283
229.530967,29,2685.686544
200.817689,26,2691.700552
227.870917,31,2699.197412
238.427826,36,2707.620745
226.068819,32,2715.02794
260.40695,35,2723.373723
197.885762,28,2729.692388
