# {"t_start": 1713710400.8595576, "env_id": "PctDiscrete-v0"} 
r,l,t
279.528823,38,8.917219
174.4295,27,15.300876
220.015108,33,22.753888
227.899899,31,29.602648
179.197106,26,35.401857
213.465137,29,42.615173
346.062021,48,54.152052
266.178147,40,63.460037
257.905552,38,98.310676
203.030272,29,128.495533
221.775188,33,136.606982
241.807039,34,144.921915
213.438862,29,151.629816
210.360528,34,160.88905
182.116484,26,252.093239
184.113954,26,286.436332
229.186416,31,293.687189
221.772182,33,301.446489
227.171175,33,309.349942
260.449583,36,317.748659
219.885142,31,325.165349
227.925635,30,332.137622
205.851834,34,339.793561
270.967754,38,349.106646
165.874648,28,355.363014
176.095138,28,361.773891
289.901464,41,371.518857
223.036263,34,380.295854
290.767076,41,390.268065
173.873511,26,396.656152
285.45922,43,407.534294
243.690332,37,417.389495
250.509154,36,426.348919
272.158177,38,435.916299
189.84507,30,443.338202
199.99249,29,450.743758
286.91123,37,470.623667
238.49272,33,558.333254
191.171433,30,632.989185
168.768301,28,640.248785
211.661484,33,648.569221
299.602423,42,659.158702
191.970306,30,666.969671
245.51271,34,675.411032
201.641653,30,688.245249
211.225659,31,935.740019
244.851529,34,943.253443
244.915297,36,952.038759
193.870545,29,959.594286
212.219943,30,967.498917
290.372795,42,978.056159
260.18381,38,987.728669
199.171484,31,996.040094
151.21607,23,1001.68789
249.318372,34,1010.231191
154.191542,21,1015.47852
195.959633,32,1023.840495
261.661498,35,1033.323149
124.174516,19,1041.820433
152.054576,26,1065.495373
205.784762,31,1152.095735
268.901571,37,1210.240008
236.889838,32,1217.86289
199.330514,29,1224.487808
249.109134,32,1232.659419
259.465121,35,1240.940889
259.136688,38,1250.328713
247.678272,35,1258.828112
241.788948,32,1267.128678
215.86982,31,1274.180416
239.005876,35,1282.490035
233.560435,31,1290.108788
192.697258,34,1297.942457
211.610721,30,1305.098646
212.113291,33,1312.494934
222.474483,34,1320.430485
151.654073,25,1326.445631
197.607896,27,1332.667283
252.540026,33,1339.885453
253.78316,38,1348.79688
228.503342,32,1356.241617
215.338227,31,1363.543812
261.494882,38,1372.150976
294.535215,39,1380.993896
197.297794,31,1387.943332
207.170817,30,1394.903278
218.351072,32,1402.066818
180.781996,25,1407.791553
202.160413,30,1414.916822
234.354171,33,1422.417711
167.657636,24,1427.642509
223.753889,33,1434.982203
194.094474,27,1441.31151
233.255547,35,1449.519305
169.04785,23,1454.745281
173.415753,28,1460.994538
172.251311,29,1467.574504
245.432099,35,1475.477891
189.924742,29,1482.044015
246.585685,34,1490.161727
250.703048,32,1497.210811
241.832976,36,1505.264575
192.011327,27,1511.460877
171.643161,26,1517.685768
245.808281,35,1525.541214
231.114692,31,1532.563149
227.080592,36,1540.407916
240.600396,35,1548.206248
221.755214,31,1555.31552
202.211323,29,1562.156005
210.399838,30,1568.715232
236.627994,35,1577.03335
159.673421,22,1581.909398
