# {"t_start": 1713710400.9886165, "env_id": "PctDiscrete-v0"} 
r,l,t
188.074737,29,6.980071
267.797452,35,14.969769
250.268967,38,23.461114
207.937259,33,30.781785
205.677543,30,37.849149
196.001771,28,44.732691
174.321218,27,51.018915
230.768321,33,58.761376
214.50947,30,65.861031
229.672387,33,121.887121
236.276445,33,130.899458
230.279048,34,139.114067
234.540576,35,147.454524
257.376637,35,155.712792
178.478893,25,163.026932
244.956033,37,284.82426
244.018759,37,293.562046
241.899072,33,301.337148
207.40585,30,308.574003
169.299499,26,314.576469
190.281465,27,320.915377
256.790989,35,329.093283
202.139914,31,336.354009
191.808723,28,343.188254
238.859649,34,350.967198
255.81403,39,359.838796
223.713515,33,367.576406
144.790545,20,372.416956
225.365943,35,381.290914
257.002277,37,390.334872
259.213481,38,399.769285
177.734351,24,406.045667
214.515944,29,413.557295
238.57436,36,422.786863
178.457741,27,429.71701
224.300886,31,437.28934
230.128461,34,445.771217
228.034753,31,455.389525
254.446944,38,481.274008
206.730108,32,628.336717
245.102685,35,637.359814
239.005053,32,645.298539
113.323686,20,650.494353
277.453006,38,659.898302
234.220047,35,668.798984
259.873134,33,677.486939
232.674622,31,695.887036
228.249077,31,937.520942
254.596067,36,945.704464
203.978906,30,953.211058
164.111597,28,960.53262
227.470097,30,968.549814
229.783302,33,976.758926
233.270305,36,985.914626
208.706981,31,994.212616
218.171139,33,1002.298022
252.604082,35,1011.02701
241.500021,35,1020.077678
281.370706,40,1030.503902
221.330203,29,1042.538854
204.887937,27,1066.819039
195.657134,28,1147.363229
234.657643,32,1208.846215
267.445339,39,1217.911328
155.96117,23,1223.328118
257.956333,36,1232.304183
134.268182,18,1236.406106
286.59789,40,1246.166999
183.541767,24,1252.277886
241.786555,34,1260.479691
271.346038,36,1269.677832
263.512876,36,1277.687884
206.184166,30,1285.580529
212.886232,30,1292.301255
185.243448,25,1298.069089
272.229488,36,1306.541754
275.278566,37,1315.047438
229.806898,35,1323.099782
201.553243,29,1330.06066
242.30995,32,1336.990405
227.549876,31,1344.036642
254.972896,35,1352.409391
195.623529,30,1359.438005
198.922211,29,1366.313582
206.084897,30,1372.993479
258.940787,36,1381.075533
225.689102,33,1388.554302
210.249838,31,1395.700836
205.221833,31,1402.526356
227.930244,30,1409.439745
218.113562,33,1417.215633
268.754899,35,1424.965784
188.949923,27,1431.034779
210.422939,29,1437.558237
214.85642,34,1445.643841
198.457709,29,1452.297517
254.441548,39,1461.100542
183.224003,27,1467.204271
238.77952,35,1475.155544
283.368239,36,1483.397149
188.029531,28,1490.06116
253.52834,34,1497.47711
202.510694,27,1503.800899
240.490602,31,1510.74601
253.318145,35,1518.834765
249.081952,36,1526.878627
274.798761,35,1534.73879
210.657895,31,1541.599352
200.515011,30,1548.311743
200.896428,30,1555.16782
170.100313,27,1561.687341
223.00116,30,1568.206648
230.140251,38,1577.102605
237.743164,34,1584.81963
208.257829,32,1592.451939
217.99483,31,1599.931739
213.539844,30,1606.971725
253.541571,38,1615.642138
202.922545,33,1623.303621
263.010146,40,1632.658249
277.959068,40,1642.263319
260.009802,37,1651.170725
240.598742,35,1659.380059
214.90755,29,1666.089319
212.407836,32,1673.646539
237.281598,35,1681.636534
252.939652,34,1689.28892
256.063554,35,1697.381033
262.329265,36,1705.929618
201.304942,29,1712.507923
262.130776,42,1722.392128
198.140987,30,1729.143906
236.847796,38,1737.697714
205.633213,35,1745.941683
266.835152,39,1755.375202
183.682057,29,1762.228744
179.294911,24,1767.82345
219.820756,28,1773.85431
188.417942,29,1780.950986
264.146492,37,1790.265993
195.817117,32,1797.764848
247.715496,38,1806.198511
221.596098,31,1813.181183
263.656929,37,1821.755841
230.749092,30,1828.382766
246.242337,35,1836.331796
225.262568,31,1843.683897
153.320297,25,1849.593828
246.880764,37,1857.950043
186.619174,26,1864.045636
227.132505,33,1871.577863
244.434231,36,1879.902139
231.3361,35,1888.182159
189.318939,25,1894.081622
214.633767,33,1901.756108
210.363725,31,1909.049207
275.19383,38,1918.286511
198.5786,28,1924.585981
272.691915,40,1933.84688
217.552735,31,1941.163412
194.338432,27,1947.341878
240.954282,36,1955.618341
253.015533,36,1964.050475
169.500352,26,1970.204167
228.715194,31,1977.398639
279.201716,38,1986.166558
276.053758,38,1995.029276
232.934715,34,2002.625277
241.862435,37,2011.422235
117.824504,19,2016.046728
204.528716,29,2022.954551
241.978577,33,2030.584295
193.164784,31,2037.506828
319.773475,44,2048.181575
