# {"t_start": 1713710401.05166, "env_id": "PctDiscrete-v0"} 
r,l,t
231.247656,33,7.813951
261.192869,34,15.48427
280.344599,41,24.554022
165.408235,21,29.462885
223.94318,33,37.108507
243.922839,32,44.858372
224.15266,34,53.077382
169.42581,25,58.771855
269.050825,40,72.909019
230.56523,32,124.820915
321.477453,43,135.474644
219.143558,31,142.877563
166.713737,25,148.851564
265.563787,39,158.065172
190.548348,28,166.529927
242.217629,31,286.467536
185.802885,29,293.310763
252.377603,34,301.293651
233.568311,36,309.871997
270.639516,35,318.132704
171.083541,26,324.321878
187.96246,24,329.797458
187.357789,26,335.903166
230.314369,35,344.223153
161.377838,23,349.646039
249.975389,32,356.913898
198.298244,30,363.772972
255.564379,35,372.126063
209.925296,31,380.072934
212.864132,31,387.566144
224.123971,34,395.997881
262.042328,38,405.751324
227.334865,33,414.315224
185.12442,29,421.785514
226.867762,32,429.879024
216.242851,29,437.02887
270.037478,36,445.932606
243.684389,35,457.352598
212.222514,29,477.069625
272.783102,38,628.740703
220.126943,31,636.851863
233.047666,36,645.680067
245.206599,33,654.113145
239.361264,34,662.767959
221.921022,33,670.914877
257.49552,40,684.444353
273.930228,39,936.005198
283.077045,40,944.944361
211.210346,33,953.146843
246.433916,35,962.240959
211.72643,35,971.251175
253.120986,38,981.201315
270.173244,37,990.714781
231.389351,32,998.805156
208.918622,30,1006.272171
250.815224,35,1014.970931
208.020304,29,1022.527544
212.267799,31,1030.692435
228.547354,33,1046.666878
275.915053,39,1087.579747
260.090241,37,1207.31189
164.030746,27,1213.714427
208.825089,32,1221.241988
187.853896,29,1228.025104
168.145354,24,1234.044677
254.205657,37,1242.885804
216.586649,30,1250.508359
260.76986,44,1261.168416
261.130377,34,1269.765929
188.065719,30,1276.421984
210.118073,28,1283.319866
200.275683,30,1290.676656
258.103436,33,1298.214091
205.763902,29,1305.137242
287.279731,41,1314.480513
176.247422,24,1320.009309
264.896063,39,1329.265229
196.765307,26,1335.024866
219.385042,32,1342.19121
247.073216,35,1350.580086
222.683715,33,1358.278444
209.660779,30,1365.356599
222.551188,29,1371.808934
238.980784,35,1379.740953
205.209605,28,1386.045097
