# {"t_start": 1713710399.915304, "env_id": "PctDiscrete-v0"} 
r,l,t
286.552194,38,9.815839
239.178925,35,17.591915
223.328526,31,24.83573
202.954834,32,32.026195
256.03972,35,40.284487
227.204258,32,47.8732
267.777564,37,56.70792
169.349382,27,63.188933
256.687227,39,89.094734
213.130402,31,128.91823
268.685324,35,137.488889
276.774407,39,146.910777
243.49176,32,154.427208
242.973426,34,163.884745
172.18573,23,281.302831
184.162659,30,289.379054
246.584917,33,297.085876
210.933831,29,303.923543
214.199905,29,310.909921
289.127502,41,320.508602
243.449339,32,328.080912
283.848898,40,337.362584
227.955709,31,344.797432
305.889191,42,354.36716
116.762488,17,358.395589
259.047164,34,366.342931
235.9439,41,376.119692
303.70052,46,387.604134
268.370572,36,396.596438
262.474414,35,405.515644
300.992169,38,415.2993
225.933722,32,423.568356
248.126176,34,432.09338
235.304773,37,441.399262
201.873545,30,448.883866
220.934005,33,460.965349
250.030333,34,488.614448
219.283165,32,630.793627
226.83435,36,640.042904
301.238666,42,650.70076
205.64727,29,657.931246
222.873767,34,666.777198
211.038583,30,674.386777
178.37548,27,682.522408
204.989945,30,715.016078
182.970276,27,939.795421
192.675967,28,946.218204
263.25144,35,954.889656
213.479049,30,962.727495
187.780505,24,969.25799
242.848066,35,977.947042
157.826104,24,984.46593
225.28009,30,991.974006
193.847262,30,999.594862
239.666488,34,1008.184322
245.032303,35,1016.884741
198.013018,29,1024.270174
163.556022,24,1030.478015
212.509739,29,1041.876861
227.28305,34,1071.926751
218.496636,32,1203.744284
200.112118,28,1210.746398
287.636116,38,1219.648091
224.446786,32,1226.980906
220.575053,30,1234.646759
207.018638,34,1242.796068
215.363078,33,1250.958544
224.279802,33,1259.005619
233.796525,34,1267.735906
216.311731,30,1274.646986
231.194254,33,1282.388721
226.320044,37,1291.517757
189.060212,26,1297.488014
207.973128,30,1304.485349
219.548539,30,1311.4172
206.797824,28,1317.836458
286.197443,39,1327.056882
181.046899,26,1333.029875
124.332016,19,1337.106054
179.879415,25,1342.818206
232.164153,34,1350.878698
175.003841,26,1356.835172
221.163245,31,1364.267193
182.01774,26,1370.066909
157.17808,22,1375.088558
257.813479,38,1383.711073
224.573535,33,1391.085387
218.511875,31,1398.262572
207.50372,31,1405.189394
151.611133,27,1411.337818
219.737778,32,1418.802563
228.077833,31,1425.765331
244.618058,41,1434.991319
253.319796,35,1443.089646
273.940335,36,1451.460297
191.940587,27,1457.651268
227.023728,32,1465.055909
182.664625,28,1471.196755
213.015951,29,1477.589725
229.539871,33,1485.266319
277.131206,41,1494.835849
205.011502,29,1501.354082
244.725201,39,1510.29502
265.916552,40,1519.390692
174.214792,25,1525.19058
275.052889,37,1533.4489
243.528439,35,1541.031933
230.364867,32,1548.20654
207.828547,31,1555.394557
222.69575,33,1563.024883
202.631105,29,1569.376484
204.162753,35,1577.62912
212.509194,31,1584.596794
203.708082,32,1592.30996
259.294058,35,1600.680513
282.426351,38,1609.497517
265.105354,33,1617.076303
227.066822,33,1624.692982
273.136039,38,1633.634476
173.473453,26,1639.774624
189.651273,28,1646.818253
268.246145,39,1655.853374
255.332794,36,1664.196115
190.836701,29,1670.991905
220.749613,31,1678.172794
241.710704,31,1685.352246
217.706996,34,1692.938271
220.345228,30,1700.067029
301.973342,41,1709.831683
265.119717,39,1718.529072
218.031768,32,1725.915311
252.711038,39,1734.898439
254.468379,38,1743.897262
283.094078,39,1752.948383
253.209063,34,1761.0862
248.779858,35,1769.165663
232.721373,37,1777.551878
237.507749,32,1785.319004
273.697188,42,1795.544315
209.091722,29,1802.382809
196.465623,26,1808.04682
173.600456,27,1814.138524
232.005943,32,1821.432542
234.40266,35,1829.323503
282.168148,41,1838.629307
227.08908,34,1846.723578
281.116579,41,1856.016485
229.310472,30,1863.047031
260.556323,38,1871.877856
210.912908,33,1879.602889
220.997829,32,1887.07559
212.127036,29,1893.873503
241.440784,35,1902.055083
263.339613,37,1910.752275
236.680015,33,1918.783776
253.365398,36,1927.006286
240.720895,33,1934.627018
222.228603,33,1942.346572
243.147893,33,1949.898579
157.903813,23,1955.275406
258.851316,35,1963.455711
222.719705,33,1971.180291
205.094194,29,1977.951404
212.51909,31,1985.084513
249.942663,36,1993.392269
196.77673,28,1999.613323
251.467246,36,2008.347804
161.188773,22,2013.310974
264.342985,37,2022.0704
156.634035,23,2027.615357
211.006647,30,2034.431591
222.21395,33,2042.1603
241.563378,36,2050.906936
202.392761,31,2058.196619
210.939606,32,2065.570884
243.011507,36,2073.927296
223.224276,30,2081.00713
237.492011,38,2089.932414
239.178915,34,2097.549276
245.333658,35,2105.622852
253.470345,33,2113.229915
146.458382,24,2118.689051
167.082556,23,2124.02485
183.021835,25,2130.057599
178.449454,25,2135.797519
261.48574,35,2143.816582
186.5829,30,2150.895144
243.011622,33,2158.850303
204.791255,26,2164.87811
224.170867,33,2172.459798
263.324647,37,2181.433468
235.763238,36,2189.672183
266.28254,39,2198.953471
244.613533,35,2207.248302
107.357796,16,2210.91731
207.703981,28,2217.272957
204.808068,31,2224.303316
134.611339,20,2229.002608
214.766313,30,2235.925357
271.358057,38,2244.694821
236.891649,31,2251.890237
213.257744,31,2258.952651
206.558944,29,2265.415383
184.781481,27,2271.701206
177.435179,28,2278.144544
219.985668,32,2285.788856
226.553417,32,2293.216211
260.901215,37,2301.72915
258.543566,41,2311.140358
213.555117,31,2318.44508
196.485214,29,2325.210542
258.683095,38,2334.05352
240.532407,34,2341.90791
246.99116,35,2349.995687
224.544811,34,2358.204827
200.582863,30,2364.868155
258.892352,35,2372.904618
240.02419,37,2381.533542
310.415886,46,2392.2478
241.208067,34,2400.069699
170.70729,27,2406.685773
210.295743,29,2413.421551
217.259366,32,2420.855685
252.401037,34,2428.734181
247.69261,36,2437.142071
256.723825,36,2445.550825
75.704151,11,2448.172009
230.893176,34,2456.145652
231.686198,31,2463.452138
211.940604,29,2470.215229
247.703957,36,2478.536923
225.995559,35,2487.0287
238.554889,35,2495.077005
173.261279,27,2501.029112
256.050845,35,2509.122643
259.026611,37,2517.784293
212.353348,30,2524.689184
245.18999,32,2532.03505
194.480576,30,2539.008208
216.899258,32,2546.303586
230.041189,35,2554.391031
242.521605,33,2561.996962
206.433298,30,2569.063643
231.372145,36,2577.418398
179.065204,29,2584.295244
252.985485,33,2592.598504
210.485712,30,2599.836814
