# {"t_start": 1713710400.5755317, "env_id": "PctDiscrete-v0"} 
r,l,t
213.313282,30,7.561797
224.84956,34,15.447198
238.814649,34,23.015387
252.76242,35,30.807567
274.095258,40,40.119604
220.690982,32,47.677715
297.85906,41,57.531399
209.953315,31,64.715456
237.304878,32,95.716153
211.285792,31,128.943219
180.012401,26,135.426888
235.713821,34,143.540455
304.668546,41,153.426168
209.884083,29,161.358788
220.578974,30,280.627528
182.340282,26,287.819116
234.076459,35,296.041897
161.073976,25,301.983543
166.692756,23,307.613625
163.682534,25,313.261069
191.87534,27,319.722303
192.899049,29,326.539608
219.973048,32,334.160684
198.623268,30,340.856818
269.843695,40,350.507138
206.127013,27,356.609457
283.069949,40,365.986129
210.278364,28,372.558214
228.27325,32,380.766758
194.661784,29,387.848034
282.234768,38,397.209229
307.322923,43,408.008724
254.289785,36,417.626166
239.525201,34,426.001617
216.000419,36,435.18957
249.820784,35,443.834157
243.531938,36,453.677743
202.41784,31,472.816198
224.838199,32,624.560202
235.161207,34,634.635213
200.331307,27,641.414972
273.721994,38,651.077025
275.947224,37,660.26177
228.150514,29,667.78754
241.220237,32,675.990451
178.84209,27,687.314429
236.576462,34,936.218867
215.251239,32,943.229717
253.433573,34,951.445477
211.930542,29,959.097942
221.127589,32,967.411058
250.160652,35,976.437267
242.112194,32,984.769637
192.029456,27,991.707755
267.583765,38,1001.188701
209.023023,29,1008.448042
262.750688,38,1018.081715
229.394656,33,1026.520915
202.444286,27,1033.997543
242.217397,36,1056.868529
254.771649,37,1147.409733
199.743706,32,1209.214432
246.304055,39,1218.410261
209.770112,30,1225.177117
297.674743,39,1234.937248
193.914707,26,1241.064513
213.82948,31,1248.922583
181.924376,28,1256.032484
236.177443,35,1264.678662
199.996191,25,1270.830553
241.493248,35,1278.620145
223.435605,31,1286.816077
268.2589,37,1294.947196
199.450387,28,1301.496002
166.929226,25,1307.421599
245.204907,35,1315.424201
200.758834,30,1322.353467
271.685944,39,1331.530447
183.624006,26,1337.196954
269.262785,38,1345.781889
166.923036,24,1351.728029
213.988525,30,1358.702606
275.176727,39,1367.75708
214.560466,29,1374.319906
202.742652,29,1380.905317
242.253564,34,1388.420679
235.529099,34,1396.283201
231.725372,33,1403.593847
257.603373,35,1411.648457
268.830409,36,1420.159565
227.175653,33,1427.415508
285.304994,37,1435.619667
161.901834,25,1441.610767
283.188589,40,1450.854699
230.431707,32,1458.212611
207.573985,31,1465.266616
232.761985,34,1472.909461
266.582233,37,1481.174808
268.040497,36,1489.713349
230.807031,31,1496.60293
216.167241,30,1503.598945
235.016027,37,1511.72616
221.442495,33,1519.408268
221.418912,32,1526.649215
185.232403,28,1533.045801
252.790187,35,1540.623405
206.829062,32,1547.852766
229.8433,33,1555.372233
223.0626,33,1563.050978
231.219536,34,1570.567884
202.116648,28,1577.280022
280.953086,39,1586.262842
192.381351,27,1592.575736
242.134982,34,1600.75688
159.935413,24,1606.403974
237.161798,33,1613.960677
223.118693,31,1621.03501
232.685374,35,1629.35087
226.79205,30,1636.244039
225.376792,31,1643.916289
269.976977,39,1653.226827
202.318926,31,1660.450316
267.959095,39,1669.413519
249.337512,34,1677.353972
202.459654,31,1684.532395
259.755334,36,1692.565591
268.122371,39,1701.800875
213.126932,31,1709.168452
207.957962,28,1715.591783
241.306595,32,1722.985115
206.284315,31,1729.980773
234.968953,31,1737.079351
229.206259,33,1744.867414
265.991444,38,1753.883876
223.596047,31,1761.195621
222.576425,30,1768.207137
238.136955,34,1775.775801
194.845621,30,1783.086435
200.761507,30,1790.662871
263.905208,39,1799.792612
218.397218,32,1806.832715
268.598367,36,1815.02475
246.022216,33,1822.576856
196.315789,28,1828.787742
221.740754,33,1836.303864
235.926365,33,1844.054608
196.512755,27,1850.445731
193.256067,30,1857.169188
296.510194,40,1866.516043
235.108452,33,1873.915975
246.090133,36,1882.343378
211.199081,32,1889.96163
234.351872,32,1897.449759
191.262721,27,1903.930916
264.928037,35,1912.128154
249.412662,35,1920.442325
265.902049,35,1928.497197
188.110517,29,1935.232486
181.656927,26,1941.40399
210.476456,32,1948.571612
263.125681,35,1956.598891
241.867299,36,1965.112442
272.389047,37,1973.842965
277.410751,42,1983.528115
233.494577,32,1990.913157
200.261995,28,1997.278943
218.356794,31,2004.418023
237.163659,31,2011.786229
251.893567,37,2020.414803
216.921791,30,2027.753427
247.590907,34,2035.390112
237.018213,36,2043.940144
223.873686,31,2051.404916
255.978013,38,2060.270947
203.417071,29,2066.917626
202.965626,31,2074.254967
210.802608,33,2081.956576
249.856881,31,2089.367378
259.896082,36,2097.389078
235.961869,33,2105.025166
236.831211,37,2113.583278
306.777026,44,2123.697658
234.488818,34,2131.56648
245.226257,35,2139.761578
197.203944,28,2146.387349
216.533397,34,2154.545948
266.579754,40,2163.830609
227.95448,30,2170.792613
265.569838,36,2179.37572
224.503189,34,2187.131178
248.474504,33,2195.044767
246.577118,34,2202.763
282.707118,40,2212.337458
241.894665,35,2220.161316
281.833029,41,2229.76251
247.026227,36,2238.05494
223.358979,33,2245.68171
306.82782,42,2255.513266
256.204252,37,2263.7181
215.046496,30,2270.553521
295.541098,47,2281.57779
239.922919,32,2288.947547
223.622482,31,2296.270379
222.717833,31,2303.499634
174.831519,24,2308.917839
209.263653,27,2315.182065
142.688562,21,2320.188926
164.477058,24,2325.794807
187.669636,26,2331.830844
208.868302,29,2338.567521
241.976717,33,2346.254259
231.00498,36,2354.684701
252.994188,35,2362.715703
205.720534,32,2369.960575
257.328391,35,2378.073891
123.818469,17,2382.107286
248.964008,37,2390.654439
259.16241,35,2398.868663
225.790782,32,2406.512846
215.715405,31,2413.725464
280.786782,41,2423.091288
217.638415,31,2430.558502
251.249083,35,2438.770225
266.616802,36,2447.120332
233.574974,33,2454.847643
209.612938,29,2461.645093
215.719028,30,2468.624069
162.656444,25,2474.403064
164.321326,26,2480.570393
252.294292,35,2488.737011
220.376379,32,2496.242881
167.435181,23,2501.392135
299.06445,44,2511.605297
188.443673,29,2518.237482
249.024612,37,2526.636708
223.713887,30,2533.559756
249.121409,35,2541.796256
230.006026,31,2548.795353
192.047663,29,2555.619691
197.731727,27,2561.859716
226.949693,37,2570.576761
237.513912,34,2578.582289
282.481646,39,2587.916483
